#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc
  189.8494    -1.8469   296.7406    60.8800     11.000   218.1249    51.1386     12.341
  189.8959    -1.8283   296.8320    60.9029     11.000   218.1095    51.1779     12.337
  189.9423    -1.8098   296.9235    60.9257     11.000   218.0940    51.2171     12.333
  189.9888    -1.7913   297.0151    60.9485     11.000   218.0784    51.2563     12.329
  190.0352    -1.7727   297.1069    60.9712     11.000   218.0628    51.2955     12.325
  190.0817    -1.7542   297.1988    60.9938     11.000   218.0471    51.3348     12.321
  190.1281    -1.7357   297.2909    61.0164     11.000   218.0313    51.3740     12.317
  190.1746    -1.7171   297.3831    61.0389     11.000   218.0155    51.4133     12.313
  190.2211    -1.6986   297.4754    61.0613     11.000   217.9996    51.4525     12.309
  190.2675    -1.6800   297.5678    61.0837     11.000   217.9836    51.4918     12.305
  190.3140    -1.6615   297.6604    61.1060     11.000   217.9675    51.5310     12.301
  190.3604    -1.6430   297.7531    61.1282     11.000   217.9514    51.5703     12.297
  190.4069    -1.6244   297.8459    61.1504     11.000   217.9353    51.6096     12.292
  190.4533    -1.6059   297.9389    61.1725     11.000   217.9190    51.6489     12.288
  190.4998    -1.5873   298.0320    61.1946     11.000   217.9027    51.6882     12.284
  190.5462    -1.5688   298.1252    61.2166     11.000   217.8863    51.7274     12.280
  190.5927    -1.5502   298.2185    61.2385     11.000   217.8699    51.7667     12.276
  190.6391    -1.5317   298.3120    61.2604     11.000   217.8533    51.8060     12.272
  190.6856    -1.5131   298.4056    61.2822     11.000   217.8368    51.8453     12.268
  190.7320    -1.4946   298.4994    61.3039     11.000   217.8201    51.8847     12.264
  190.7785    -1.4760   298.5933    61.3256     11.000   217.8034    51.9240     12.260
  190.8249    -1.4575   298.6873    61.3472     11.000   217.7866    51.9633     12.256
  190.8713    -1.4389   298.7814    61.3687     11.000   217.7697    52.0026     12.252
  190.9178    -1.4204   298.8757    61.3902     11.000   217.7528    52.0419     12.248
  190.9642    -1.4018   298.9701    61.4116     11.000   217.7357    52.0813     12.244
  191.0107    -1.3833   299.0646    61.4329     11.000   217.7187    52.1206     12.240
  191.0571    -1.3647   299.1592    61.4542     11.000   217.7015    52.1599     12.236
  191.1036    -1.3461   299.2540    61.4754     11.000   217.6843    52.1993     12.232
  191.1500    -1.3276   299.3489    61.4966     11.000   217.6670    52.2386     12.228
  191.1964    -1.3090   299.4440    61.5177     11.000   217.6496    52.2780     12.223
  191.2429    -1.2905   299.5391    61.5387     11.000   217.6322    52.3174     12.219
  191.2893    -1.2719   299.6344    61.5596     11.000   217.6146    52.3567     12.215
  191.3358    -1.2534   299.7299    61.5805     11.000   217.5971    52.3961     12.211
  191.3822    -1.2348   299.8254    61.6013     11.000   217.5794    52.4355     12.207
  191.4286    -1.2162   299.9211    61.6220     11.000   217.5617    52.4749     12.203
  191.4751    -1.1977   300.0169    61.6427     11.000   217.5439    52.5142     12.199
  191.5215    -1.1791   300.1129    61.6633     11.000   217.5260    52.5536     12.195
  191.5679    -1.1606   300.2089    61.6839     11.000   217.5080    52.5930     12.191
  191.6144    -1.1420   300.3051    61.7043     11.000   217.4900    52.6324     12.187
  191.6608    -1.1234   300.4015    61.7248     11.000   217.4719    52.6718     12.183
  191.7072    -1.1049   300.4979    61.7451     11.000   217.4537    52.7112     12.179
  191.7537    -1.0863   300.5945    61.7654     11.000   217.4354    52.7506     12.175
  191.8001    -1.0677   300.6912    61.7856     11.000   217.4171    52.7900     12.171
  191.8465    -1.0492   300.7880    61.8057     11.000   217.3987    52.8295     12.167
  191.8930    -1.0306   300.8850    61.8258     11.000   217.3802    52.8689     12.163
  191.9394    -1.0121   300.9821    61.8458     11.000   217.3616    52.9083     12.158
  191.9858    -0.9935   301.0793    61.8657     11.000   217.3430    52.9477     12.154
  192.0323    -0.9749   301.1766    61.8855     11.000   217.3243    52.9872     12.150
  192.0787    -0.9564   301.2741    61.9053     11.000   217.3055    53.0266     12.146
  192.1251    -0.9378   301.3717    61.9251     11.000   217.2866    53.0660     12.142
  192.1716    -0.9192   301.4694    61.9447     11.000   217.2677    53.1055     12.138
  192.2180    -0.9007   301.5673    61.9643     11.000   217.2487    53.1449     12.134
  192.2644    -0.8821   301.6652    61.9838     11.000   217.2296    53.1844     12.130
  192.3109    -0.8635   301.7633    62.0032     11.000   217.2104    53.2239     12.126
  192.3573    -0.8450   301.8616    62.0226     11.000   217.1911    53.2633     12.122
  192.4037    -0.8264   301.9599    62.0419     11.000   217.1718    53.3028     12.118
  192.4501    -0.8078   302.0584    62.0612     11.000   217.1524    53.3423     12.114
  192.4966    -0.7892   302.1570    62.0803     11.000   217.1329    53.3817     12.110
  192.5430    -0.7707   302.2557    62.0994     11.000   217.1133    53.4212     12.106
  192.5894    -0.7521   302.3546    62.1184     11.000   217.0936    53.4607     12.102
  192.6358    -0.7335   302.4535    62.1374     11.000   217.0739    53.5002     12.098
  192.6823    -0.7150   302.5526    62.1563     11.000   217.0541    53.5397     12.094
  192.7287    -0.6964   302.6518    62.1751     11.000   217.0342    53.5791     12.090
  192.7751    -0.6778   302.7512    62.1938     11.000   217.0142    53.6186     12.085
  192.8215    -0.6593   302.8506    62.2125     11.000   216.9941    53.6581     12.081
  192.8680    -0.6407   302.9502    62.2311     11.000   216.9740    53.6976     12.077
  192.9144    -0.6221   303.0499    62.2496     11.000   216.9537    53.7371     12.073
  192.9608    -0.6035   303.1498    62.2680     11.000   216.9334    53.7766     12.069
  193.0072    -0.5850   303.2497    62.2864     11.000   216.9130    53.8162     12.065
  193.0537    -0.5664   303.3498    62.3047     11.000   216.8926    53.8557     12.061
  193.1001    -0.5478   303.4500    62.3230     11.000   216.8720    53.8952     12.057
  193.1465    -0.5293   303.5503    62.3411     11.000   216.8514    53.9347     12.053
  193.1929    -0.5107   303.6508    62.3592     11.000   216.8306    53.9742     12.049
  193.2394    -0.4921   303.7513    62.3772     11.000   216.8098    54.0138     12.045
  193.2858    -0.4735   303.8520    62.3952     11.000   216.7889    54.0533     12.041
  193.3322    -0.4550   303.9528    62.4130     11.000   216.7679    54.0928     12.037
  193.3786    -0.4364   304.0538    62.4308     11.000   216.7469    54.1324     12.033
  193.4251    -0.4178   304.1548    62.4486     11.000   216.7257    54.1719     12.029
  193.4715    -0.3992   304.2560    62.4662     11.000   216.7045    54.2114     12.025
  193.5179    -0.3807   304.3573    62.4838     11.000   216.6831    54.2510     12.021
  193.5643    -0.3621   304.4587    62.5013     11.000   216.6617    54.2905     12.016
  193.6108    -0.3435   304.5602    62.5187     11.000   216.6402    54.3301     12.012
  193.6572    -0.3250   304.6618    62.5361     11.000   216.6186    54.3696     12.008
  193.7036    -0.3064   304.7636    62.5534     11.000   216.5970    54.4092     12.004
  193.7500    -0.2878   304.8655    62.5706     11.000   216.5752    54.4487     12.000
  193.7964    -0.2692   304.9675    62.5877     11.000   216.5534    54.4883     11.996
  193.8429    -0.2507   305.0696    62.6048     11.000   216.5314    54.5279     11.992
  193.8893    -0.2321   305.1718    62.6217     11.000   216.5094    54.5674     11.988
  193.9357    -0.2135   305.2742    62.6386     11.000   216.4873    54.6070     11.984
  193.9821    -0.1950   305.3766    62.6555     11.000   216.4651    54.6466     11.980
  194.0286    -0.1764   305.4792    62.6722     11.000   216.4428    54.6862     11.976
  194.0750    -0.1578   305.5819    62.6889     11.000   216.4204    54.7257     11.972
  194.1214    -0.1392   305.6847    62.7055     11.000   216.3979    54.7653     11.968
  194.1678    -0.1207   305.7876    62.7221     11.000   216.3753    54.8049     11.964
  194.2142    -0.1021   305.8907    62.7385     11.000   216.3527    54.8445     11.960
  194.2607    -0.0835   305.9939    62.7549     11.000   216.3299    54.8841     11.956
  194.3071    -0.0650   306.0971    62.7712     11.000   216.3071    54.9236     11.952
  194.3535    -0.0464   306.2005    62.7874     11.000   216.2842    54.9632     11.948
  194.3999    -0.0278   306.3040    62.8036     11.000   216.2611    55.0028     11.944
  194.4464    -0.0092   306.4076    62.8197     11.000   216.2380    55.0424     11.939
  194.4928     0.0093   306.5114    62.8357     11.000   216.2148    55.0820     11.935
  194.5392     0.0279   306.6152    62.8516     11.000   216.1915    55.1216     11.931
  194.5856     0.0465   306.7192    62.8674     11.000   216.1681    55.1612     11.927
  194.6320     0.0650   306.8232    62.8832     11.000   216.1446    55.2008     11.923
  194.6785     0.0836   306.9274    62.8989     11.000   216.1210    55.2404     11.919
  194.7249     0.1022   307.0317    62.9145     11.000   216.0973    55.2800     11.915
  194.7713     0.1207   307.1361    62.9300     11.000   216.0735    55.3196     11.911
  194.8177     0.1393   307.2406    62.9455     11.000   216.0497    55.3592     11.907
  194.8642     0.1579   307.3452    62.9609     11.000   216.0257    55.3988     11.903
  194.9106     0.1764   307.4500    62.9762     11.000   216.0016    55.4384     11.899
  194.9570     0.1950   307.5548    62.9914     11.000   215.9775    55.4781     11.895
  195.0034     0.2136   307.6598    63.0066     11.000   215.9532    55.5177     11.891
  195.0499     0.2321   307.7648    63.0216     11.000   215.9288    55.5573     11.887
  195.0963     0.2507   307.8700    63.0366     11.000   215.9044    55.5969     11.883
  195.1427     0.2693   307.9753    63.0516     11.000   215.8798    55.6365     11.879
  195.1891     0.2878   308.0807    63.0664     11.000   215.8552    55.6761     11.875
  195.2356     0.3064   308.1861    63.0812     11.000   215.8304    55.7158     11.871
  195.2820     0.3250   308.2917    63.0958     11.000   215.8056    55.7554     11.867
  195.3284     0.3435   308.3974    63.1104     11.000   215.7806    55.7950     11.863
  195.3748     0.3621   308.5033    63.1250     11.000   215.7556    55.8346     11.858
  195.4213     0.3807   308.6092    63.1394     11.000   215.7304    55.8742     11.854
  195.4677     0.3992   308.7152    63.1538     11.000   215.7052    55.9139     11.850
  195.5141     0.4178   308.8213    63.1680     11.000   215.6798    55.9535     11.846
  195.5605     0.4363   308.9276    63.1822     11.000   215.6544    55.9931     11.842
  195.6070     0.4549   309.0339    63.1964     11.000   215.6288    56.0327     11.838
  195.6534     0.4735   309.1403    63.2104     11.000   215.6031    56.0724     11.834
  195.6998     0.4920   309.2469    63.2244     11.000   215.5774    56.1120     11.830
  195.7463     0.5106   309.3535    63.2383     11.000   215.5515    56.1516     11.826
  195.7927     0.5291   309.4603    63.2521     11.000   215.5255    56.1913     11.822
  195.8391     0.5477   309.5671    63.2658     11.000   215.4995    56.2309     11.818
  195.8855     0.5662   309.6741    63.2794     11.000   215.4733    56.2705     11.814
  195.9320     0.5848   309.7811    63.2930     11.000   215.4470    56.3101     11.810
  195.9784     0.6034   309.8883    63.3065     11.000   215.4206    56.3498     11.806
  196.0248     0.6219   309.9955    63.3199     11.000   215.3941    56.3894     11.802
  196.0713     0.6405   310.1029    63.3332     11.000   215.3675    56.4290     11.798
  196.1177     0.6590   310.2104    63.3464     11.000   215.3408    56.4687     11.794
  196.1641     0.6776   310.3179    63.3596     11.000   215.3140    56.5083     11.790
  196.2106     0.6961   310.4256    63.3727     11.000   215.2871    56.5479     11.786
  196.2570     0.7147   310.5333    63.3857     11.000   215.2601    56.5876     11.782
  196.3034     0.7332   310.6411    63.3986     11.000   215.2329    56.6272     11.778
  196.3499     0.7518   310.7491    63.4114     11.000   215.2057    56.6668     11.774
  196.3963     0.7703   310.8571    63.4242     11.000   215.1783    56.7065     11.770
  196.4427     0.7889   310.9653    63.4369     11.000   215.1509    56.7461     11.765
  196.4892     0.8074   311.0735    63.4494     11.000   215.1233    56.7857     11.761
  196.5356     0.8260   311.1818    63.4619     11.000   215.0956    56.8253     11.757
  196.5821     0.8445   311.2902    63.4744     11.000   215.0678    56.8650     11.753
  196.6285     0.8631   311.3988    63.4867     11.000   215.0399    56.9046     11.749
  196.6749     0.8816   311.5074    63.4990     11.000   215.0119    56.9442     11.745
  196.7214     0.9002   311.6161    63.5111     11.000   214.9838    56.9839     11.741
  196.7678     0.9187   311.7249    63.5232     11.000   214.9555    57.0235     11.737
  196.8142     0.9372   311.8337    63.5352     11.000   214.9272    57.0631     11.733
  196.8607     0.9558   311.9427    63.5472     11.000   214.8987    57.1027     11.729
  196.9071     0.9743   312.0518    63.5590     11.000   214.8701    57.1424     11.725
  196.9536     0.9929   312.1610    63.5708     11.000   214.8415    57.1820     11.721
  197.0000     1.0114   312.2702    63.5825     11.000   214.8126    57.2216     11.717
  197.0465     1.0299   312.3795    63.5941     11.000   214.7837    57.2612     11.713
  197.0929     1.0485   312.4890    63.6056     11.000   214.7547    57.3008     11.709
  197.1393     1.0670   312.5985    63.6170     11.000   214.7255    57.3405     11.705
  197.1858     1.0855   312.7081    63.6283     11.000   214.6963    57.3801     11.701
  197.2322     1.1041   312.8178    63.6396     11.000   214.6669    57.4197     11.697
  197.2787     1.1226   312.9276    63.6508     11.000   214.6374    57.4593     11.693
  197.3251     1.1411   313.0374    63.6619     11.000   214.6078    57.4989     11.689
  197.3716     1.1597   313.1474    63.6729     11.000   214.5780    57.5385     11.685
  197.4180     1.1782   313.2574    63.6838     11.000   214.5482    57.5781     11.681
  197.4645     1.1967   313.3675    63.6946     11.000   214.5182    57.6177     11.677
  197.5109     1.2153   313.4777    63.7054     11.000   214.4881    57.6573     11.673
  197.5574     1.2338   313.5880    63.7161     11.000   214.4579    57.6969     11.669
  197.6038     1.2523   313.6984    63.7267     11.000   214.4275    57.7365     11.665
  197.6503     1.2708   313.8088    63.7372     11.000   214.3971    57.7761     11.661
  197.6967     1.2894   313.9194    63.7476     11.000   214.3665    57.8157     11.657
  197.7432     1.3079   314.0300    63.7579     11.000   214.3358    57.8553     11.653
  197.7896     1.3264   314.1407    63.7682     11.000   214.3050    57.8949     11.648
  197.8361     1.3449   314.2515    63.7783     11.000   214.2741    57.9345     11.644
  197.8825     1.3634   314.3623    63.7884     11.000   214.2430    57.9741     11.640
  197.9290     1.3820   314.4733    63.7984     11.000   214.2118    58.0137     11.636
  197.9755     1.4005   314.5843    63.8083     11.000   214.1805    58.0533     11.632
  198.0219     1.4190   314.6954    63.8181     11.000   214.1490    58.0928     11.628
  198.0684     1.4375   314.8065    63.8279     11.000   214.1175    58.1324     11.624
  198.1148     1.4560   314.9178    63.8375     11.000   214.0858    58.1720     11.620
  198.1613     1.4745   315.0291    63.8471     11.000   214.0540    58.2116     11.616
  198.2078     1.4931   315.1405    63.8565     11.000   214.0220    58.2511     11.612
  198.2542     1.5116   315.2520    63.8659     11.000   213.9900    58.2907     11.608
  198.3007     1.5301   315.3635    63.8752     11.000   213.9578    58.3303     11.604
  198.3472     1.5486   315.4752    63.8845     11.000   213.9254    58.3698     11.600
  198.3936     1.5671   315.5868    63.8936     11.000   213.8930    58.4094     11.596
  198.4401     1.5856   315.6986    63.9026     11.000   213.8604    58.4489     11.592
  198.4865     1.6041   315.8105    63.9116     11.000   213.8277    58.4885     11.588
  198.5330     1.6226   315.9224    63.9205     11.000   213.7948    58.5280     11.584
  198.5795     1.6411   316.0343    63.9293     11.000   213.7619    58.5676     11.580
  198.6260     1.6596   316.1464    63.9380     11.000   213.7288    58.6071     11.576
  198.6724     1.6781   316.2585    63.9466     11.000   213.6955    58.6466     11.572
  198.7189     1.6966   316.3707    63.9551     11.000   213.6621    58.6862     11.568
  198.7654     1.7151   316.4830    63.9636     11.000   213.6286    58.7257     11.564
  198.8118     1.7336   316.5953    63.9719     11.000   213.5950    58.7652     11.560
  198.8583     1.7521   316.7077    63.9802     11.000   213.5612    58.8047     11.556
  198.9048     1.7706   316.8201    63.9883     11.000   213.5273    58.8442     11.552
  198.9513     1.7891   316.9327    63.9964     11.000   213.4933    58.8837     11.548
  198.9978     1.8075   317.0452    64.0044     11.000   213.4591    58.9232     11.544
  199.0442     1.8260   317.1579    64.0124     11.000   213.4248    58.9627     11.540
  199.0907     1.8445   317.2706    64.0202     11.000   213.3904    59.0022     11.536
  199.1372     1.8630   317.3834    64.0279     11.000   213.3558    59.0417     11.532
  199.1837     1.8815   317.4962    64.0356     11.000   213.3210    59.0812     11.528
  199.2302     1.9000   317.6091    64.0431     11.000   213.2862    59.1207     11.524
  199.2766     1.9184   317.7221    64.0506     11.000   213.2512    59.1602     11.520
  199.3231     1.9369   317.8351    64.0580     11.000   213.2160    59.1996     11.516
  199.3696     1.9554   317.9482    64.0653     11.000   213.1808    59.2391     11.512
  199.4161     1.9739   318.0613    64.0725     11.000   213.1453    59.2786     11.508
  199.4626     1.9923   318.1745    64.0797     11.000   213.1098    59.3180     11.504
  199.5091     2.0108   318.2878    64.0867     11.000   213.0741    59.3575     11.500
  199.5556     2.0293   318.4011    64.0936     11.000   213.0382    59.3969     11.496
  199.6021     2.0478   318.5145    64.1005     11.000   213.0023    59.4364     11.492
  199.6486     2.0662   318.6279    64.1073     11.000   212.9661    59.4758     11.488
  199.6951     2.0847   318.7414    64.1140     11.000   212.9298    59.5152     11.484
  199.7416     2.1032   318.8549    64.1206     11.000   212.8934    59.5546     11.480
  199.7880     2.1216   318.9685    64.1271     11.000   212.8569    59.5941     11.476
  199.8345     2.1401   319.0822    64.1335     11.000   212.8202    59.6335     11.472
  199.8810     2.1585   319.1959    64.1398     11.000   212.7833    59.6729     11.468
  199.9275     2.1770   319.3096    64.1461     11.000   212.7463    59.7123     11.464
  199.9740     2.1954   319.4234    64.1522     11.000   212.7091    59.7516     11.460
  200.0206     2.2139   319.5373    64.1583     11.000   212.6718    59.7910     11.456
  200.0671     2.2324   319.6512    64.1642     11.000   212.6344    59.8304     11.452
  200.1136     2.2508   319.7651    64.1701     11.000   212.5968    59.8698     11.448
  200.1601     2.2693   319.8791    64.1759     11.000   212.5591    59.9091     11.444
  200.2066     2.2877   319.9931    64.1816     11.000   212.5212    59.9485     11.440
  200.2531     2.3061   320.1072    64.1872     11.000   212.4831    59.9878     11.436
  200.2996     2.3246   320.2214    64.1928     11.000   212.4449    60.0272     11.432
  200.3461     2.3430   320.3355    64.1982     11.000   212.4066    60.0665     11.428
  200.3926     2.3615   320.4498    64.2036     11.000   212.3680    60.1059     11.424
  200.4391     2.3799   320.5640    64.2088     11.000   212.3294    60.1452     11.420
  200.4857     2.3983   320.6783    64.2140     11.000   212.2906    60.1845     11.416
  200.5322     2.4168   320.7927    64.2191     11.000   212.2516    60.2238     11.412
  200.5787     2.4352   320.9071    64.2241     11.000   212.2125    60.2631     11.408
  200.6252     2.4536   321.0215    64.2290     11.000   212.1732    60.3024     11.404
  200.6717     2.4721   321.1360    64.2338     11.000   212.1338    60.3417     11.400
  200.7183     2.4905   321.2505    64.2385     11.000   212.0942    60.3809     11.396
  200.7648     2.5089   321.3651    64.2431     11.000   212.0544    60.4202     11.392
  200.8113     2.5274   321.4797    64.2477     11.000   212.0145    60.4595     11.388
  200.8578     2.5458   321.5943    64.2521     11.000   211.9744    60.4987     11.384
  200.9044     2.5642   321.7090    64.2565     11.000   211.9342    60.5379     11.380
  200.9509     2.5826   321.8237    64.2607     11.000   211.8938    60.5772     11.376
  200.9974     2.6010   321.9384    64.2649     11.000   211.8533    60.6164     11.372
  201.0440     2.6194   322.0532    64.2690     11.000   211.8126    60.6556     11.368
  201.0905     2.6379   322.1680    64.2730     11.000   211.7717    60.6948     11.364
  201.1370     2.6563   322.2828    64.2769     11.000   211.7306    60.7340     11.360
  201.1836     2.6747   322.3977    64.2807     11.000   211.6894    60.7732     11.356
  201.2301     2.6931   322.5126    64.2845     11.000   211.6481    60.8124     11.352
  201.2766     2.7115   322.6275    64.2881     11.000   211.6065    60.8515     11.348
  201.3232     2.7299   322.7425    64.2917     11.000   211.5648    60.8907     11.344
  201.3697     2.7483   322.8575    64.2951     11.000   211.5230    60.9298     11.340
  201.4163     2.7667   322.9725    64.2985     11.000   211.4809    60.9690     11.336
  201.4628     2.7851   323.0875    64.3018     11.000   211.4387    61.0081     11.332
  201.5094     2.8035   323.2026    64.3049     11.000   211.3964    61.0472     11.328
  201.5559     2.8219   323.3177    64.3080     11.000   211.3538    61.0863     11.324
  201.6025     2.8402   323.4328    64.3110     11.000   211.3111    61.1254     11.320
  201.6490     2.8586   323.5480    64.3140     11.000   211.2683    61.1645     11.316
  201.6956     2.8770   323.6632    64.3168     11.000   211.2252    61.2036     11.312
  201.7421     2.8954   323.7784    64.3195     11.000   211.1820    61.2427     11.308
  201.7887     2.9138   323.8936    64.3222     11.000   211.1386    61.2817     11.304
  201.8353     2.9322   324.0088    64.3247     11.000   211.0950    61.3207     11.300
  201.8818     2.9505   324.1241    64.3272     11.000   211.0513    61.3598     11.296
  201.9284     2.9689   324.2394    64.3295     11.000   211.0073    61.3988     11.292
  201.9749     2.9873   324.3547    64.3318     11.000   210.9633    61.4378     11.288
  202.0215     3.0057   324.4700    64.3340     11.000   210.9190    61.4768     11.284
  202.0681     3.0240   324.5854    64.3361     11.000   210.8745    61.5158     11.280
  202.1146     3.0424   324.7007    64.3381     11.000   210.8299    61.5548     11.276
  202.1612     3.0608   324.8161    64.3400     11.000   210.7851    61.5937     11.272
  202.2078     3.0791   324.9315    64.3418     11.000   210.7401    61.6327     11.268
  202.2544     3.0975   325.0469    64.3436     11.000   210.6949    61.6716     11.264
  202.3009     3.1158   325.1623    64.3452     11.000   210.6496    61.7105     11.261
  202.3475     3.1342   325.2777    64.3468     11.000   210.6041    61.7495     11.257
  202.3941     3.1525   325.3932    64.3482     11.000   210.5584    61.7884     11.253
  202.4407     3.1709   325.5086    64.3496     11.000   210.5125    61.8272     11.249
