#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc
   23.3600   -24.6200   200.4018   -80.2285     20.000   185.7841   -59.2176     22.942
   23.4800   -24.6500   200.7568   -80.1329     20.000   185.9245   -59.1536     22.951
   23.6100   -24.6900   201.1758   -80.0312     20.000   186.0867   -59.0873     22.959
   23.7300   -24.7200   201.5174   -79.9350     20.000   186.2259   -59.0232     22.968
   23.8500   -24.7500   201.8531   -79.8386     20.000   186.3645   -58.9590     22.977
   23.9700   -24.7900   202.2371   -79.7445     20.000   186.5170   -58.8987     22.984
   24.0900   -24.8300   202.6146   -79.6502     20.000   186.6690   -58.8383     22.992
   24.2100   -24.8600   202.9324   -79.5529     20.000   186.8059   -58.7737     23.001
   24.3300   -24.9000   203.2977   -79.4579     20.000   186.9567   -58.7131     23.008
   24.4500   -24.9400   203.6569   -79.3625     20.000   187.1070   -58.6523     23.016
   24.5800   -24.9800   204.0221   -79.2581     20.000   187.2643   -58.5851     23.025
   24.7000   -25.0300   204.4210   -79.1646     20.000   187.4277   -58.5280     23.031
   24.8200   -25.0700   204.7622   -79.0683     20.000   187.5761   -58.4669     23.039
   24.9400   -25.1100   205.0979   -78.9718     20.000   187.7241   -58.4057     23.047
   25.0600   -25.1600   205.4788   -78.8772     20.000   187.8857   -58.3482     23.053
   25.1800   -25.2100   205.8537   -78.7822     20.000   188.0468   -58.2906     23.060
   25.3000   -25.2500   206.1730   -78.6848     20.000   188.1930   -58.2290     23.068
   25.4200   -25.3000   206.5367   -78.5892     20.000   188.3529   -58.1712     23.074
   25.5500   -25.3500   206.9040   -78.4844     20.000   188.5196   -58.1067     23.082
   25.6700   -25.4000   207.2563   -78.3881     20.000   188.6784   -58.0486     23.089
   25.7900   -25.4600   207.6517   -78.2935     20.000   188.8507   -57.9941     23.095
   25.9100   -25.5100   207.9931   -78.1965     20.000   189.0083   -57.9356     23.101
   26.0300   -25.5700   208.3771   -78.1011     20.000   189.1795   -57.8808     23.107
   26.1500   -25.6300   208.7555   -78.0053     20.000   189.3501   -57.8259     23.113
   26.2700   -25.6800   209.0813   -77.9074     20.000   189.5060   -57.7670     23.119
   26.3900   -25.7400   209.4490   -77.8109     20.000   189.6755   -57.7117     23.125
   26.5200   -25.8100   209.8645   -77.7068     20.000   189.8655   -57.6534     23.131
   26.6400   -25.8700   210.2210   -77.6096     20.000   190.0337   -57.5978     23.136
   26.7600   -25.9300   210.5725   -77.5120     20.000   190.2014   -57.5420     23.142
   26.8800   -26.0000   210.9643   -77.4155     20.000   190.3826   -57.4896     23.147
   27.0000   -26.0700   211.3507   -77.3186     20.000   190.5632   -57.4371     23.152
   27.1200   -26.1400   211.7316   -77.2214     20.000   190.7433   -57.3844     23.156
   27.2400   -26.2100   212.1072   -77.1237     20.000   190.9227   -57.3315     23.161
   27.3600   -26.2800   212.4777   -77.0256     20.000   191.1016   -57.2784     23.166
   27.4800   -26.3500   212.8430   -76.9271     20.000   191.2799   -57.2251     23.170
   27.6100   -26.4300   213.2512   -76.8205     20.000   191.4782   -57.1686     23.175
   27.7300   -26.5100   213.6494   -76.7224     20.000   191.6693   -57.1184     23.179
   27.8500   -26.5900   214.0422   -76.6237     20.000   191.8599   -57.0680     23.182
   27.9700   -26.6700   214.4297   -76.5247     20.000   192.0498   -57.0174     23.186
   28.0900   -26.7500   214.8120   -76.4252     20.000   192.2392   -56.9665     23.190
   28.2100   -26.8400   215.2313   -76.3261     20.000   192.4420   -56.9188     23.193
   28.3300   -26.9200   215.6032   -76.2258     20.000   192.6301   -56.8675     23.196
   28.4500   -27.0100   216.0118   -76.1257     20.000   192.8317   -56.8194     23.199
   28.5800   -27.1000   216.4174   -76.0163     20.000   193.0389   -56.7644     23.203
   28.7000   -27.1900   216.8151   -75.9153     20.000   193.2393   -56.7157     23.205
   28.8200   -27.2900   217.2483   -75.8144     20.000   193.4531   -56.6701     23.207
   28.9400   -27.3800   217.6354   -75.7124     20.000   193.6523   -56.6209     23.210
   29.0600   -27.4800   218.0578   -75.6104     20.000   193.8649   -56.5748     23.212
   29.1800   -27.5800   218.4746   -75.5078     20.000   194.0768   -56.5283     23.213
   29.3000   -27.6800   218.8861   -75.4047     20.000   194.2882   -56.4815     23.215
   29.4200   -27.7900   219.3318   -75.3014     20.000   194.5130   -56.4377     23.216
   29.5500   -27.8900   219.7331   -75.1884     20.000   194.7290   -56.3838     23.218
   29.6700   -28.0000   220.1674   -75.0839     20.000   194.9526   -56.3393     23.219
   29.7900   -28.1100   220.5962   -74.9788     20.000   195.1755   -56.2945     23.220
   29.9100   -28.2200   221.0196   -74.8731     20.000   195.3978   -56.2493     23.221
   30.0300   -28.3400   221.4756   -74.7667     20.000   195.6335   -56.2069     23.220
   30.1500   -28.4500   221.8881   -74.6599     20.000   195.8547   -56.1611     23.221
   30.2700   -28.5700   222.3329   -74.5523     20.000   196.0892   -56.1180     23.221
   30.3900   -28.6900   222.7721   -74.4441     20.000   196.3231   -56.0746     23.220
   30.5200   -28.8100   223.2047   -74.3265     20.000   196.5618   -56.0241     23.221
   30.6400   -28.9400   223.6696   -74.2166     20.000   196.8084   -55.9829     23.219
   30.7600   -29.0700   224.1285   -74.1060     20.000   197.0544   -55.9412     23.218
   30.8800   -29.2000   224.5817   -73.9948     20.000   197.2999   -55.8991     23.217
   31.0000   -29.3300   225.0292   -73.8828     20.000   197.5447   -55.8566     23.215
