#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc
  138.8749    25.6215   201.8313    41.9928     18.721   193.5826    29.6174     25.343
  138.9055    25.6632   201.7862    42.0298     18.724   193.5524    29.6440     25.346
  138.9361    25.7049   201.7410    42.0669     18.728   193.5221    29.6707     25.348
  138.9668    25.7466   201.6957    42.1040     18.731   193.4918    29.6974     25.350
  138.9975    25.7883   201.6504    42.1410     18.735   193.4615    29.7240     25.353
  139.0282    25.8299   201.6051    42.1780     18.739   193.4312    29.7507     25.355
  139.0589    25.8716   201.5597    42.2150     18.742   193.4008    29.7773     25.357
  139.0896    25.9133   201.5142    42.2520     18.746   193.3704    29.8040     25.360
  139.1204    25.9549   201.4687    42.2889     18.749   193.3400    29.8306     25.362
  139.1511    25.9966   201.4231    42.3259     18.753   193.3096    29.8572     25.364
  139.1819    26.0382   201.3775    42.3628     18.757   193.2791    29.8838     25.367
  139.2128    26.0798   201.3319    42.3997     18.760   193.2486    29.9104     25.369
  139.2436    26.1215   201.2861    42.4366     18.764   193.2181    29.9370     25.371
  139.2745    26.1631   201.2404    42.4734     18.768   193.1875    29.9636     25.373
  139.3054    26.2047   201.1945    42.5103     18.771   193.1570    29.9902     25.376
  139.3363    26.2463   201.1486    42.5471     18.775   193.1264    30.0168     25.378
  139.3672    26.2879   201.1027    42.5839     18.778   193.0957    30.0433     25.380
  139.3982    26.3295   201.0567    42.6207     18.782   193.0651    30.0699     25.383
  139.4291    26.3711   201.0107    42.6575     18.786   193.0344    30.0964     25.385
  139.4601    26.4127   200.9645    42.6943     18.789   193.0037    30.1230     25.387
  139.4912    26.4542   200.9184    42.7310     18.793   192.9730    30.1495     25.390
  139.5222    26.4958   200.8722    42.7677     18.797   192.9422    30.1760     25.392
  139.5533    26.5374   200.8259    42.8044     18.800   192.9114    30.2025     25.394
  139.5844    26.5789   200.7796    42.8411     18.804   192.8806    30.2290     25.397
  139.6155    26.6205   200.7332    42.8778     18.808   192.8498    30.2555     25.399
  139.6466    26.6620   200.6868    42.9144     18.811   192.8189    30.2820     25.401
  139.6778    26.7035   200.6403    42.9510     18.815   192.7880    30.3085     25.404
  139.7089    26.7451   200.5937    42.9877     18.819   192.7571    30.3350     25.406
  139.7401    26.7866   200.5471    43.0242     18.822   192.7262    30.3614     25.408
  139.7714    26.8281   200.5005    43.0608     18.826   192.6952    30.3879     25.411
  139.8026    26.8696   200.4538    43.0974     18.830   192.6642    30.4143     25.413
  139.8339    26.9111   200.4070    43.1339     18.833   192.6332    30.4408     25.415
  139.8652    26.9526   200.3602    43.1704     18.837   192.6022    30.4672     25.417
  139.8965    26.9941   200.3133    43.2069     18.841   192.5711    30.4936     25.420
  139.9278    27.0356   200.2664    43.2434     18.844   192.5400    30.5200     25.422
  139.9592    27.0770   200.2194    43.2798     18.848   192.5089    30.5464     25.424
  139.9906    27.1185   200.1723    43.3163     18.852   192.4777    30.5728     25.427
  140.0220    27.1599   200.1252    43.3527     18.856   192.4465    30.5992     25.429
  140.0534    27.2014   200.0781    43.3891     18.859   192.4153    30.6256     25.431
  140.0849    27.2428   200.0309    43.4255     18.863   192.3841    30.6520     25.434
  140.1164    27.2843   199.9836    43.4618     18.867   192.3528    30.6783     25.436
  140.1479    27.3257   199.9363    43.4982     18.870   192.3215    30.7047     25.438
  140.1794    27.3671   199.8889    43.5345     18.874   192.2902    30.7310     25.440
  140.2110    27.4085   199.8414    43.5708     18.878   192.2589    30.7574     25.443
  140.2425    27.4500   199.7939    43.6071     18.881   192.2275    30.7837     25.445
  140.2741    27.4914   199.7464    43.6433     18.885   192.1961    30.8100     25.447
  140.3057    27.5327   199.6988    43.6796     18.889   192.1647    30.8363     25.450
  140.3374    27.5741   199.6511    43.7158     18.893   192.1332    30.8626     25.452
  140.3691    27.6155   199.6034    43.7520     18.896   192.1017    30.8889     25.454
  140.4008    27.6569   199.5556    43.7882     18.900   192.0702    30.9152     25.456
  140.4325    27.6982   199.5077    43.8243     18.904   192.0387    30.9415     25.459
  140.4642    27.7396   199.4598    43.8605     18.908   192.0071    30.9678     25.461
  140.4960    27.7810   199.4119    43.8966     18.911   191.9756    30.9940     25.463
  140.5278    27.8223   199.3638    43.9327     18.915   191.9439    31.0203     25.466
  140.5596    27.8636   199.3158    43.9688     18.919   191.9123    31.0465     25.468
  140.5914    27.9050   199.2676    44.0048     18.923   191.8806    31.0727     25.470
  140.6233    27.9463   199.2194    44.0409     18.926   191.8489    31.0990     25.473
  140.6552    27.9876   199.1712    44.0769     18.930   191.8172    31.1252     25.475
  140.6871    28.0289   199.1228    44.1129     18.934   191.7854    31.1514     25.477
  140.7190    28.0702   199.0745    44.1489     18.938   191.7537    31.1776     25.479
  140.7510    28.1115   199.0260    44.1848     18.941   191.7219    31.2038     25.482
  140.7830    28.1528   198.9776    44.2208     18.945   191.6900    31.2300     25.484
  140.8150    28.1941   198.9290    44.2567     18.949   191.6582    31.2561     25.486
  140.8470    28.2353   198.8804    44.2926     18.953   191.6263    31.2823     25.488
  140.8791    28.2766   198.8317    44.3285     18.956   191.5943    31.3084     25.491
  140.9112    28.3178   198.7830    44.3643     18.960   191.5624    31.3346     25.493
  140.9433    28.3591   198.7342    44.4002     18.964   191.5304    31.3607     25.495
  140.9754    28.4003   198.6854    44.4360     18.968   191.4984    31.3868     25.498
  141.0076    28.4416   198.6365    44.4718     18.971   191.4664    31.4130     25.500
  141.0397    28.4828   198.5875    44.5075     18.975   191.4343    31.4391     25.502
  141.0719    28.5240   198.5385    44.5433     18.979   191.4022    31.4652     25.504
  141.1042    28.5652   198.4894    44.5790     18.983   191.3701    31.4913     25.507
  141.1364    28.6064   198.4402    44.6147     18.987   191.3380    31.5174     25.509
  141.1687    28.6476   198.3910    44.6504     18.990   191.3058    31.5434     25.511
  141.2010    28.6888   198.3417    44.6861     18.994   191.2736    31.5695     25.514
  141.2334    28.7300   198.2924    44.7217     18.998   191.2414    31.5955     25.516
  141.2657    28.7711   198.2430    44.7574     19.002   191.2091    31.6216     25.518
  141.2981    28.8123   198.1936    44.7930     19.006   191.1768    31.6476     25.520
  141.3305    28.8535   198.1441    44.8286     19.009   191.1445    31.6737     25.523
  141.3630    28.8946   198.0945    44.8641     19.013   191.1122    31.6997     25.525
  141.3954    28.9357   198.0449    44.8997     19.017   191.0798    31.7257     25.527
  141.4279    28.9769   197.9952    44.9352     19.021   191.0474    31.7517     25.529
  141.4604    29.0180   197.9454    44.9707     19.025   191.0150    31.7777     25.532
  141.4930    29.0591   197.8956    45.0062     19.029   190.9825    31.8037     25.534
  141.5256    29.1002   197.8457    45.0416     19.032   190.9501    31.8296     25.536
  141.5581    29.1413   197.7958    45.0770     19.036   190.9176    31.8556     25.539
  141.5908    29.1824   197.7457    45.1124     19.040   190.8850    31.8816     25.541
  141.6234    29.2235   197.6957    45.1478     19.044   190.8524    31.9075     25.543
  141.6561    29.2646   197.6455    45.1832     19.048   190.8198    31.9334     25.545
  141.6888    29.3057   197.5954    45.2185     19.052   190.7872    31.9594     25.548
  141.7215    29.3467   197.5451    45.2539     19.055   190.7546    31.9853     25.550
  141.7543    29.3878   197.4948    45.2892     19.059   190.7219    32.0112     25.552
  141.7870    29.4288   197.4444    45.3244     19.063   190.6892    32.0371     25.554
  141.8198    29.4698   197.3940    45.3597     19.067   190.6564    32.0630     25.557
  141.8527    29.5109   197.3435    45.3949     19.071   190.6237    32.0889     25.559
  141.8855    29.5519   197.2929    45.4302     19.075   190.5909    32.1148     25.561
  141.9184    29.5929   197.2423    45.4653     19.079   190.5580    32.1406     25.563
  141.9513    29.6339   197.1916    45.5005     19.083   190.5252    32.1665     25.566
  141.9843    29.6749   197.1408    45.5357     19.086   190.4923    32.1923     25.568
  142.0172    29.7159   197.0900    45.5708     19.090   190.4594    32.2181     25.570
  142.0502    29.7569   197.0391    45.6059     19.094   190.4264    32.2440     25.573
  142.0832    29.7979   196.9882    45.6409     19.098   190.3935    32.2698     25.575
  142.1163    29.8388   196.9371    45.6760     19.102   190.3605    32.2956     25.577
  142.1493    29.8798   196.8861    45.7110     19.106   190.3274    32.3214     25.579
  142.1824    29.9207   196.8349    45.7460     19.110   190.2944    32.3472     25.582
  142.2156    29.9617   196.7837    45.7810     19.114   190.2613    32.3730     25.584
  142.2487    30.0026   196.7325    45.8160     19.117   190.2282    32.3987     25.586
  142.2819    30.0435   196.6811    45.8509     19.121   190.1950    32.4245     25.588
  142.3151    30.0844   196.6297    45.8858     19.125   190.1619    32.4502     25.591
  142.3483    30.1253   196.5783    45.9207     19.129   190.1286    32.4760     25.593
  142.3816    30.1662   196.5267    45.9556     19.133   190.0954    32.5017     25.595
  142.4149    30.2071   196.4751    45.9905     19.137   190.0621    32.5274     25.597
  142.4482    30.2480   196.4235    46.0253     19.141   190.0289    32.5532     25.600
  142.4816    30.2889   196.3718    46.0601     19.145   189.9955    32.5789     25.602
  142.5149    30.3297   196.3200    46.0949     19.149   189.9622    32.6045     25.604
  142.5483    30.3706   196.2681    46.1296     19.153   189.9288    32.6302     25.606
  142.5818    30.4114   196.2162    46.1643     19.157   189.8954    32.6559     25.609
  142.6152    30.4523   196.1642    46.1991     19.161   189.8619    32.6816     25.611
  142.6487    30.4931   196.1122    46.2337     19.165   189.8285    32.7072     25.613
  142.6822    30.5339   196.0601    46.2684     19.168   189.7950    32.7329     25.615
  142.7158    30.5747   196.0079    46.3030     19.172   189.7614    32.7585     25.618
  142.7493    30.6155   195.9556    46.3376     19.176   189.7279    32.7841     25.620
  142.7829    30.6563   195.9033    46.3722     19.180   189.6943    32.8097     25.622
  142.8166    30.6971   195.8509    46.4068     19.184   189.6607    32.8353     25.625
  142.8502    30.7379   195.7985    46.4413     19.188   189.6270    32.8609     25.627
  142.8839    30.7787   195.7460    46.4759     19.192   189.5933    32.8865     25.629
  142.9176    30.8194   195.6934    46.5103     19.196   189.5596    32.9121     25.631
  142.9514    30.8602   195.6408    46.5448     19.200   189.5259    32.9377     25.634
  142.9851    30.9009   195.5880    46.5793     19.204   189.4921    32.9632     25.636
  143.0189    30.9417   195.5353    46.6137     19.208   189.4583    32.9888     25.638
  143.0528    30.9824   195.4824    46.6481     19.212   189.4245    33.0143     25.640
  143.0866    31.0231   195.4295    46.6824     19.216   189.3906    33.0398     25.643
  143.1205    31.0638   195.3765    46.7168     19.220   189.3567    33.0654     25.645
  143.1544    31.1045   195.3235    46.7511     19.224   189.3228    33.0909     25.647
  143.1884    31.1452   195.2704    46.7854     19.228   189.2889    33.1164     25.649
  143.2223    31.1859   195.2172    46.8197     19.232   189.2549    33.1419     25.652
  143.2563    31.2266   195.1639    46.8539     19.236   189.2209    33.1673     25.654
  143.2904    31.2672   195.1106    46.8882     19.240   189.1868    33.1928     25.656
  143.3244    31.3079   195.0572    46.9224     19.244   189.1527    33.2183     25.658
  143.3585    31.3485   195.0038    46.9565     19.248   189.1186    33.2437     25.661
  143.3926    31.3892   194.9502    46.9907     19.252   189.0845    33.2691     25.663
  143.4268    31.4298   194.8966    47.0248     19.256   189.0503    33.2946     25.665
  143.4610    31.4704   194.8430    47.0589     19.260   189.0162    33.3200     25.667
  143.4952    31.5110   194.7892    47.0930     19.264   188.9819    33.3454     25.670
  143.5294    31.5516   194.7354    47.1270     19.268   188.9477    33.3708     25.672
  143.5637    31.5922   194.6816    47.1611     19.272   188.9134    33.3962     25.674
  143.5980    31.6328   194.6276    47.1951     19.276   188.8791    33.4215     25.676
  143.6323    31.6733   194.5736    47.2290     19.280   188.8447    33.4469     25.679
  143.6667    31.7139   194.5196    47.2630     19.284   188.8103    33.4723     25.681
  143.7011    31.7545   194.4654    47.2969     19.288   188.7759    33.4976     25.683
  143.7355    31.7950   194.4112    47.3308     19.292   188.7415    33.5230     25.685
  143.7699    31.8355   194.3569    47.3647     19.296   188.7070    33.5483     25.688
  143.8044    31.8761   194.3026    47.3985     19.301   188.6725    33.5736     25.690
  143.8389    31.9166   194.2481    47.4323     19.305   188.6380    33.5989     25.692
  143.8734    31.9571   194.1937    47.4661     19.309   188.6034    33.6242     25.694
  143.9080    31.9976   194.1391    47.4999     19.313   188.5688    33.6495     25.697
  143.9426    32.0381   194.0845    47.5336     19.317   188.5342    33.6748     25.699
  143.9772    32.0786   194.0298    47.5673     19.321   188.4995    33.7000     25.701
  144.0119    32.1190   193.9750    47.6010     19.325   188.4648    33.7253     25.703
  144.0466    32.1595   193.9201    47.6347     19.329   188.4301    33.7505     25.706
  144.0813    32.1999   193.8652    47.6683     19.333   188.3954    33.7757     25.708
  144.1161    32.2404   193.8102    47.7020     19.337   188.3606    33.8010     25.710
  144.1509    32.2808   193.7552    47.7355     19.341   188.3258    33.8262     25.712
  144.1857    32.3212   193.7000    47.7691     19.345   188.2909    33.8514     25.715
  144.2205    32.3617   193.6448    47.8026     19.349   188.2561    33.8766     25.717
  144.2554    32.4021   193.5896    47.8361     19.354   188.2211    33.9018     25.719
  144.2903    32.4425   193.5342    47.8696     19.358   188.1862    33.9269     25.721
  144.3253    32.4828   193.4788    47.9031     19.362   188.1512    33.9521     25.724
  144.3602    32.5232   193.4233    47.9365     19.366   188.1162    33.9772     25.726
  144.3952    32.5636   193.3678    47.9699     19.370   188.0812    34.0024     25.728
  144.4303    32.6039   193.3122    48.0033     19.374   188.0461    34.0275     25.730
  144.4653    32.6443   193.2565    48.0366     19.378   188.0110    34.0526     25.733
  144.5004    32.6846   193.2007    48.0699     19.382   187.9759    34.0777     25.735
  144.5356    32.7249   193.1448    48.1032     19.387   187.9407    34.1028     25.737
  144.5707    32.7653   193.0889    48.1365     19.391   187.9055    34.1279     25.739
  144.6059    32.8056   193.0329    48.1697     19.395   187.8703    34.1530     25.742
  144.6411    32.8459   192.9769    48.2029     19.399   187.8351    34.1780     25.744
  144.6764    32.8861   192.9207    48.2361     19.403   187.7998    34.2031     25.746
  144.7117    32.9264   192.8645    48.2693     19.407   187.7645    34.2281     25.749
  144.7470    32.9667   192.8082    48.3024     19.411   187.7291    34.2532     25.751
  144.7824    33.0069   192.7519    48.3355     19.416   187.6937    34.2782     25.753
  144.8178    33.0472   192.6955    48.3686     19.420   187.6583    34.3032     25.755
  144.8532    33.0874   192.6390    48.4016     19.424   187.6229    34.3282     25.758
  144.8886    33.1277   192.5824    48.4346     19.428   187.5874    34.3532     25.760
  144.9241    33.1679   192.5257    48.4676     19.432   187.5519    34.3782     25.762
  144.9596    33.2081   192.4690    48.5006     19.436   187.5163    34.4031     25.764
  144.9952    33.2483   192.4122    48.5335     19.441   187.4807    34.4281     25.767
  145.0307    33.2885   192.3554    48.5664     19.445   187.4451    34.4530     25.769
  145.0664    33.3286   192.2984    48.5993     19.449   187.4095    34.4780     25.771
  145.1020    33.3688   192.2414    48.6322     19.453   187.3738    34.5029     25.773
  145.1377    33.4090   192.1843    48.6650     19.457   187.3381    34.5278     25.776
  145.1734    33.4491   192.1271    48.6978     19.462   187.3024    34.5527     25.778
  145.2091    33.4892   192.0699    48.7305     19.466   187.2666    34.5776     25.780
  145.2449    33.5294   192.0126    48.7633     19.470   187.2308    34.6025     25.782
  145.2807    33.5695   191.9552    48.7960     19.474   187.1949    34.6273     25.785
  145.3166    33.6096   191.8977    48.8287     19.478   187.1591    34.6522     25.787
  145.3525    33.6497   191.8402    48.8613     19.483   187.1232    34.6771     25.789
  145.3884    33.6898   191.7826    48.8939     19.487   187.0872    34.7019     25.791
  145.4243    33.7298   191.7249    48.9265     19.491   187.0513    34.7267     25.794
  145.4603    33.7699   191.6671    48.9591     19.495   187.0153    34.7515     25.796
  145.4963    33.8099   191.6093    48.9916     19.500   186.9792    34.7763     25.798
  145.5324    33.8500   191.5514    49.0241     19.504   186.9432    34.8011     25.800
  145.5684    33.8900   191.4934    49.0566     19.508   186.9071    34.8259     25.803
  145.6046    33.9300   191.4353    49.0891     19.512   186.8709    34.8507     25.805
  145.6407    33.9701   191.3772    49.1215     19.517   186.8348    34.8754     25.807
  145.6769    34.0101   191.3189    49.1539     19.521   186.7986    34.9002     25.810
  145.7131    34.0500   191.2606    49.1863     19.525   186.7623    34.9249     25.812
  145.7494    34.0900   191.2023    49.2186     19.529   186.7261    34.9496     25.814
  145.7856    34.1300   191.1438    49.2509     19.534   186.6898    34.9743     25.816
  145.8220    34.1699   191.0853    49.2832     19.538   186.6535    34.9990     25.819
  145.8583    34.2099   191.0267    49.3154     19.542   186.6171    35.0237     25.821
  145.8947    34.2498   190.9680    49.3476     19.546   186.5807    35.0484     25.823
  145.9311    34.2898   190.9093    49.3798     19.551   186.5443    35.0731     25.825
  145.9676    34.3297   190.8504    49.4120     19.555   186.5078    35.0977     25.828
  146.0041    34.3696   190.7915    49.4441     19.559   186.4713    35.1224     25.830
  146.0406    34.4095   190.7325    49.4762     19.564   186.4348    35.1470     25.832
  146.0772    34.4493   190.6735    49.5082     19.568   186.3982    35.1716     25.834
  146.1138    34.4892   190.6143    49.5403     19.572   186.3616    35.1962     25.837
  146.1504    34.5291   190.5551    49.5723     19.577   186.3250    35.2208     25.839
  146.1871    34.5689   190.4958    49.6043     19.581   186.2883    35.2454     25.841
  146.2238    34.6088   190.4364    49.6362     19.585   186.2516    35.2700     25.844
  146.2605    34.6486   190.3770    49.6681     19.589   186.2149    35.2945     25.846
  146.2973    34.6884   190.3175    49.7000     19.594   186.1781    35.3191     25.848
  146.3341    34.7282   190.2579    49.7318     19.598   186.1413    35.3436     25.850
  146.3709    34.7680   190.1982    49.7637     19.602   186.1045    35.3682     25.853
  146.4078    34.8078   190.1384    49.7955     19.607   186.0676    35.3927     25.855
  146.4447    34.8476   190.0786    49.8272     19.611   186.0307    35.4172     25.857
  146.4817    34.8873   190.0186    49.8589     19.615   185.9938    35.4417     25.859
  146.5187    34.9271   189.9586    49.8906     19.620   185.9568    35.4662     25.862
  146.5557    34.9668   189.8986    49.9223     19.624   185.9198    35.4906     25.864
  146.5927    35.0065   189.8384    49.9540     19.629   185.8828    35.5151     25.866
  146.6298    35.0462   189.7782    49.9856     19.633   185.8457    35.5395     25.869
  146.6670    35.0860   189.7178    50.0171     19.637   185.8086    35.5640     25.871
  146.7041    35.1256   189.6575    50.0487     19.642   185.7715    35.5884     25.873
  146.7413    35.1653   189.5970    50.0802     19.646   185.7343    35.6128     25.875
  146.7786    35.2050   189.5364    50.1117     19.650   185.6971    35.6372     25.878
  146.8158    35.2447   189.4758    50.1431     19.655   185.6599    35.6616     25.880
  146.8532    35.2843   189.4151    50.1745     19.659   185.6226    35.6860     25.882
  146.8905    35.3239   189.3543    50.2059     19.664   185.5853    35.7103     25.885
  146.9279    35.3636   189.2934    50.2373     19.668   185.5479    35.7347     25.887
  146.9653    35.4032   189.2325    50.2686     19.672   185.5106    35.7590     25.889
  147.0028    35.4428   189.1714    50.2999     19.677   185.4731    35.7833     25.891
  147.0403    35.4824   189.1103    50.3311     19.681   185.4357    35.8077     25.894
  147.0778    35.5219   189.0491    50.3624     19.686   185.3982    35.8320     25.896
  147.1154    35.5615   188.9878    50.3936     19.690   185.3607    35.8563     25.898
  147.1530    35.6011   188.9265    50.4247     19.694   185.3232    35.8805     25.901
  147.1906    35.6406   188.8650    50.4558     19.699   185.2856    35.9048     25.903
  147.2283    35.6801   188.8035    50.4869     19.703   185.2479    35.9291     25.905
  147.2660    35.7197   188.7419    50.5180     19.708   185.2103    35.9533     25.907
  147.3038    35.7592   188.6802    50.5490     19.712   185.1726    35.9775     25.910
  147.3416    35.7987   188.6185    50.5800     19.717   185.1349    36.0017     25.912
  147.3794    35.8381   188.5566    50.6110     19.721   185.0971    36.0260     25.914
  147.4173    35.8776   188.4947    50.6419     19.726   185.0593    36.0501     25.917
  147.4552    35.9171   188.4327    50.6728     19.730   185.0215    36.0743     25.919
  147.4931    35.9565   188.3706    50.7037     19.734   184.9836    36.0985     25.921
  147.5311    35.9960   188.3085    50.7345     19.739   184.9457    36.1227     25.924
  147.5691    36.0354   188.2462    50.7653     19.743   184.9078    36.1468     25.926
  147.6072    36.0748   188.1839    50.7961     19.748   184.8698    36.1709     25.928
  147.6453    36.1142   188.1215    50.8268     19.752   184.8318    36.1950     25.930
  147.6834    36.1536   188.0590    50.8575     19.757   184.7938    36.2192     25.933
  147.7216    36.1930   187.9964    50.8882     19.761   184.7557    36.2433     25.935
  147.7598    36.2323   187.9337    50.9188     19.766   184.7176    36.2673     25.937
  147.7980    36.2717   187.8710    50.9494     19.770   184.6795    36.2914     25.940
  147.8363    36.3110   187.8082    50.9800     19.775   184.6413    36.3155     25.942
  147.8746    36.3503   187.7452    51.0105     19.779   184.6031    36.3395     25.944
  147.9130    36.3897   187.6823    51.0410     19.784   184.5648    36.3635     25.947
  147.9514    36.4290   187.6192    51.0715     19.788   184.5265    36.3876     25.949
  147.9899    36.4683   187.5560    51.1019     19.793   184.4882    36.4116     25.951
  148.0283    36.5075   187.4928    51.1323     19.797   184.4498    36.4356     25.953
  148.0669    36.5468   187.4295    51.1627     19.802   184.4115    36.4595     25.956
  148.1054    36.5861   187.3660    51.1930     19.807   184.3730    36.4835     25.958
  148.1440    36.6253   187.3026    51.2233     19.811   184.3346    36.5075     25.960
  148.1827    36.6645   187.2390    51.2536     19.816   184.2961    36.5314     25.963
  148.2213    36.7037   187.1753    51.2838     19.820   184.2575    36.5553     25.965
  148.2600    36.7429   187.1116    51.3140     19.825   184.2190    36.5793     25.967
  148.2988    36.7821   187.0478    51.3442     19.829   184.1803    36.6032     25.970
  148.3376    36.8213   186.9838    51.3743     19.834   184.1417    36.6271     25.972
  148.3764    36.8605   186.9198    51.4044     19.838   184.1030    36.6509     25.974
  148.4153    36.8996   186.8558    51.4344     19.843   184.0643    36.6748     25.977
  148.4542    36.9388   186.7916    51.4644     19.848   184.0256    36.6987     25.979
  148.4932    36.9779   186.7274    51.4944     19.852   183.9868    36.7225     25.981
  148.5322    37.0170   186.6630    51.5244     19.857   183.9479    36.7463     25.984
  148.5712    37.0561   186.5986    51.5543     19.861   183.9091    36.7702     25.986
  148.6103    37.0952   186.5341    51.5842     19.866   183.8702    36.7940     25.988
  148.6494    37.1343   186.4695    51.6140     19.871   183.8313    36.8177     25.991
  148.6886    37.1734   186.4048    51.6438     19.875   183.7923    36.8415     25.993
  148.7278    37.2124   186.3401    51.6736     19.880   183.7533    36.8653     25.995
  148.7670    37.2514   186.2753    51.7033     19.884   183.7142    36.8890     25.998
  148.8063    37.2905   186.2103    51.7330     19.889   183.6752    36.9128     26.000
  148.8456    37.3295   186.1453    51.7627     19.894   183.6360    36.9365     26.002
  148.8850    37.3685   186.0802    51.7923     19.898   183.5969    36.9602     26.005
  148.9244    37.4075   186.0150    51.8219     19.903   183.5577    36.9839     26.007
  148.9638    37.4464   185.9498    51.8515     19.908   183.5185    37.0076     26.009
  149.0033    37.4854   185.8844    51.8810     19.912   183.4792    37.0313     26.012
