#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc
  282.6698   -56.0231   340.0343   -22.1161     16.000   317.0224   -39.0537      9.561
  298.0070   -55.9183   341.8318   -30.5296     16.000   316.9162   -52.2589     10.278
  294.8976   -60.1551   336.8201   -29.2015     16.000   308.2833   -48.1019     10.487
  278.3474   -62.2080   332.9640   -21.7612     16.000   305.0362   -35.7185     10.161
  273.3576   -55.0226   339.1362   -16.8221     16.000   316.8129   -30.1558      9.217
  270.3598   -62.8294   330.9779   -18.5242     16.000   302.9249   -30.1017     10.135
  295.2593   -57.5420   339.8206   -29.1644     16.000   313.7510   -49.4454     10.262
  275.9818   -56.7682   338.0246   -18.8448     16.000   314.3651   -33.1056      9.462
  278.0779   -57.1040   338.1076   -20.0340     16.000   314.1861   -35.0408      9.547
  278.7266   -56.2515   339.0894   -20.0909     16.000   315.9127   -35.4896      9.467
  274.6269   -61.6090   332.9652   -19.9100     16.000   305.6246   -32.9319     10.023
  285.3662   -55.6475   340.8572   -23.4792     16.000   318.1016   -41.4963      9.621
  289.0053   -63.4195   332.8191   -26.7709     16.000   302.8134   -42.8672     10.593
  283.2756   -64.7548   330.8883   -24.5313     16.000   300.7732   -38.8686     10.586
  297.4985   -57.6921   339.7571   -30.3717     16.000   312.9850   -51.0934     10.396
  283.8638   -63.2354   332.5804   -24.4662     16.000   303.4306   -39.5092     10.416
  284.3656   -63.2590   332.6063   -24.6921     16.000   303.3802   -39.8435     10.432
  297.5877   -57.1206   340.4217   -30.3829     16.000   314.2435   -51.4163     10.352
  280.9952   -61.2902   334.2950   -22.7070     16.000   306.8572   -37.6659     10.108
  285.0494   -58.2234   338.0799   -23.9253     16.000   312.8681   -41.0574      9.879
  271.5773   -61.8562   332.1566   -18.6594     16.000   304.7082   -30.7259     10.019
  298.9745   -56.3838   341.3311   -31.0971     16.000   315.6090   -52.8152     10.373
  279.6900   -63.0081   332.3248   -22.5804     16.000   303.7412   -36.6693     10.288
  273.4914   -57.1429   337.1252   -17.7245     16.000   313.0903   -30.9827      9.462
  274.6979   -56.9159   337.6087   -18.2453     16.000   313.7947   -31.9918      9.455
  283.8631   -61.4091   334.5358   -24.0693     16.000   306.7464   -39.7764     10.199
  270.8453   -55.0063   338.5308   -15.5041     16.000   316.0226   -27.7572      9.183
  291.5439   -56.2713   340.9558   -26.9908     16.000   316.9321   -46.8269      9.957
  297.3620   -62.3610   334.3429   -30.4869     16.000   303.3464   -48.6396     10.815
  275.8437   -56.7017   338.0615   -18.7502     16.000   314.4543   -32.9658      9.452
  290.8372   -61.1215   335.5013   -27.3184     16.000   306.9606   -44.8665     10.409
  286.2811   -63.7420   332.2586   -25.6220     16.000   302.4410   -41.0078     10.545
  292.5297   -56.9565   340.2842   -27.6293     16.000   315.3708   -47.4663     10.069
  287.0292   -64.1235   331.9004   -26.0087     16.000   301.7103   -41.3887     10.612
  282.8292   -60.0156   335.8836   -23.2485     16.000   309.3076   -39.1300     10.007
  270.0998   -55.5743   337.8092   -15.3668     16.000   314.7939   -27.3103      9.241
  282.2176   -59.3785   336.4675   -22.7878     16.000   310.4667   -38.6771      9.916
  271.3506   -60.2090   333.7050   -17.9086     16.000   307.3616   -30.1056      9.809
  293.6997   -64.3731   331.9635   -28.9157     16.000   300.3972   -45.3887     10.867
  294.3055   -55.9386   341.5738   -28.4683     16.000   317.4555   -49.2353     10.070
  290.0910   -57.4562   339.5020   -26.4011     16.000   314.4550   -45.3396     10.002
  276.9886   -57.9585   337.0432   -19.7687     16.000   312.4102   -34.2294      9.620
  281.8251   -61.9030   333.7621   -23.2460     16.000   305.7938   -38.2419     10.202
  293.9786   -64.1514   332.2238   -29.0251     16.000   300.7471   -45.6602     10.854
  273.6955   -62.8179   331.5991   -19.9302     16.000   303.4773   -32.4507     10.165
  298.8508   -59.5288   337.6567   -31.1540     16.000   308.6616   -51.1540     10.628
  280.8946   -56.9089   338.8182   -21.4300     16.000   315.0320   -37.5126      9.600
  297.4782   -55.6025   342.1697   -30.2083     16.000   317.7619   -51.9610     10.221
  295.1934   -58.6064   338.6026   -29.2264     16.000   311.4602   -48.9725     10.356
  286.2883   -56.7206   339.8490   -24.2308     16.000   315.9580   -42.2463      9.767
  270.1326   -59.5116   334.1096   -17.0651     16.000   308.2245   -28.9112      9.712
  287.1192   -61.6838   334.5808   -25.6440     16.000   306.1775   -42.0749     10.333
  297.6259   -58.3991   338.9431   -30.4797     16.000   311.4024   -50.8596     10.464
  293.6444   -63.0433   333.4776   -28.8119     16.000   302.8610   -45.9753     10.724
  271.8506   -61.0008   333.0413   -18.4467     16.000   306.1594   -30.7123      9.913
  273.2421   -58.1935   336.0531   -18.0076     16.000   311.1983   -31.0734      9.583
  299.9781   -64.8530   331.4119   -31.6068     16.000   297.9884   -48.6332     11.173
  286.0893   -58.1349   338.3093   -24.4397     16.000   313.0830   -41.9257      9.907
  273.8869   -58.3443   336.0424   -18.3786     16.000   311.0850   -31.6626      9.611
  294.2058   -62.0479   334.6320   -29.0034     16.000   304.6537   -46.7879     10.644
  296.8986   -57.4039   340.0645   -30.0310     16.000   313.7545   -50.7655     10.338
  296.5408   -62.5452   334.1201   -30.1112     16.000   303.1962   -48.0310     10.796
  297.3880   -56.8306   340.7481   -30.2541     16.000   314.9428   -51.3876     10.317
  293.3232   -60.6790   336.1492   -28.4714     16.000   307.4987   -46.7770     10.467
  285.3641   -62.2517   333.7942   -24.9391     16.000   305.1846   -40.7166     10.342
  270.3926   -60.6547   333.0760   -17.6569     16.000   306.4208   -29.4954      9.857
  293.4993   -61.6081   335.1040   -28.6378     16.000   305.6349   -46.5133     10.569
  295.8921   -58.2055   339.0961   -29.5579     16.000   312.1930   -49.6621     10.355
  298.8612   -55.8315   341.9703   -31.0019     16.000   316.9311   -52.9738     10.322
  284.8063   -63.1554   332.7619   -24.8660     16.000   303.5558   -40.1597     10.432
  285.7647   -60.3995   335.8364   -24.7560     16.000   308.6506   -41.3406     10.143
  290.2084   -63.6627   332.6221   -27.3327     16.000   302.2348   -43.5530     10.662
  295.6707   -58.5760   338.6610   -29.4718     16.000   311.4375   -49.3405     10.377
  296.0742   -59.3860   337.7493   -29.7381     16.000   309.6409   -49.2794     10.472
  275.5600   -63.1263   331.5993   -20.8318     16.000   303.1989   -33.7985     10.229
  277.7572   -64.2083   330.8184   -22.0936     16.000   301.5802   -35.3461     10.402
  271.9141   -59.9406   334.0813   -18.0600     16.000   307.9299   -30.4737      9.781
  284.2514   -58.6418   337.5284   -23.6175     16.000   312.0080   -40.3653      9.897
  273.7984   -64.2274   330.2100   -20.4679     16.000   301.1929   -32.7270     10.349
  278.1407   -57.3845   337.8374   -20.1583     16.000   313.6767   -35.1386      9.580
  281.3643   -60.0136   335.6803   -22.5408     16.000   309.2161   -37.9836      9.966
  298.7521   -63.9848   332.4505   -31.1096     16.000   299.9155   -48.5155     11.035
  271.1176   -56.8385   336.8717   -16.4183     16.000   312.9618   -28.7662      9.397
  288.4361   -58.4632   338.2270   -25.7136     16.000   312.4266   -43.7800     10.033
  274.5283   -56.3005   338.1716   -17.9274     16.000   314.8543   -31.6663      9.381
  272.3400   -59.6070   334.4927   -18.1264     16.000   308.5816   -30.7213      9.744
  278.0542   -55.3273   339.8814   -19.4263     16.000   317.5222   -34.6988      9.348
  278.8507   -62.0117   333.2405   -21.9288     16.000   305.4208   -36.0789     10.147
  282.0012   -59.2892   336.5294   -22.6578     16.000   310.6182   -38.5055      9.900
  290.1538   -57.4842   339.4776   -26.4391     16.000   314.3936   -45.3847     10.008
  285.4695   -58.1399   338.2244   -24.1218     16.000   313.0520   -41.4131      9.885
  274.1421   -63.6261   330.8678   -20.4018     16.000   302.2104   -32.8792     10.274
  296.5083   -55.7935   341.8938   -29.6809     16.000   317.4872   -51.0995     10.180
  298.0269   -60.8436   336.1130   -30.7741     16.000   306.1692   -49.8921     10.704
  292.5412   -55.3102   342.1215   -27.3945     16.000   319.0160   -47.9098      9.920
  282.5702   -63.1262   332.5564   -23.8728     16.000   303.6265   -38.6457     10.369
  280.9227   -62.3027   333.2252   -22.9392     16.000   305.0411   -37.5673     10.228
  271.4589   -62.6364   331.3744   -18.9112     16.000   303.4258   -30.8299     10.119
  272.3001   -57.0156   336.9797   -17.0795     16.000   312.9953   -29.8842      9.431
  271.6438   -59.0718   334.8613   -17.5885     16.000   309.3221   -29.9963      9.671
  295.1785   -55.9183   341.6627   -28.9515     16.000   317.3969   -49.9649     10.116
  286.9837   -64.8795   331.0654   -26.1057     16.000   300.3753   -41.1469     10.700
  280.0266   -58.9318   336.5943   -21.5846     16.000   311.0893   -36.8923      9.805
  299.2157   -63.6745   332.8074   -31.3215     16.000   300.3519   -48.9686     11.026
  276.4924   -64.9343   329.8970   -21.7913     16.000   300.2920   -34.5387     10.476
  298.1149   -63.4320   333.0999   -30.8353     16.000   301.1150   -48.4825     10.953
  285.6089   -64.4314   331.4497   -25.4519     16.000   301.2528   -40.4091     10.607
  271.1571   -56.8849   336.8372   -16.4573     16.000   312.8944   -28.8193      9.403
  291.6598   -55.6692   341.6344   -26.9581     16.000   318.2527   -47.0652      9.907
  284.0115   -63.4193   332.3979   -24.5694     16.000   303.1006   -39.5776     10.442
  282.5196   -64.8379   330.7240   -24.2344     16.000   300.6416   -38.3782     10.578
  285.7007   -63.6018   332.3614   -25.3439     16.000   302.7221   -40.6616     10.511
  280.4218   -57.7223   337.9024   -21.4264     16.000   313.4089   -37.1560      9.677
  273.7865   -61.4445   332.9770   -19.4771     16.000   305.7703   -32.2755      9.991
  294.3280   -61.3478   335.4352   -29.0122     16.000   305.9976   -47.1838     10.579
  279.0971   -56.8732   338.5322   -20.4845     16.000   314.8064   -35.9129      9.546
  296.4812   -57.3359   340.1227   -29.8013     16.000   313.9887   -50.4734     10.309
  295.7367   -56.9399   340.5357   -29.3643     16.000   315.0054   -50.0497     10.234
  288.7627   -61.0172   335.4576   -26.3102     16.000   307.3511   -43.4192     10.318
  288.3925   -62.1161   334.2161   -26.3067     16.000   305.2854   -42.8536     10.426
  295.4855   -64.5298   331.8178   -29.6913     16.000   299.7483   -46.3483     10.953
  294.3888   -61.3388   335.4478   -29.0406     16.000   306.0039   -47.2287     10.581
  289.4125   -64.2946   331.8709   -27.0593     16.000   301.1832   -42.8292     10.707
  286.9474   -61.8527   334.3805   -25.5938     16.000   305.8685   -41.9139     10.347
  290.3134   -56.5432   340.5294   -26.3645     16.000   316.3891   -45.7249      9.924
  299.7723   -62.5588   334.1077   -31.6006     16.000   302.2833   -49.9838     10.947
  278.7190   -62.6981   332.5127   -22.0684     16.000   304.2165   -35.9926     10.229
  281.1081   -55.5854   340.2121   -21.1493     16.000   317.6452   -37.5919      9.463
  271.4036   -62.5921   331.4072   -18.8706     16.000   303.4876   -30.7801     10.112
  277.7622   -62.3328   332.7482   -21.5387     16.000   304.7680   -35.3012     10.165
  279.6239   -61.1244   334.2710   -22.0264     16.000   307.0547   -36.6394     10.055
  278.2773   -55.2908   339.9635   -19.5335     16.000   317.6430   -34.9017      9.350
  275.2689   -57.4113   337.2435   -18.7157     16.000   313.0425   -32.6235      9.523
  295.5381   -59.4617   337.6407   -29.4713     16.000   309.5912   -48.8613     10.452
  299.8711   -62.8383   333.7783   -31.6388     16.000   301.7195   -49.8676     10.978
  277.1160   -58.1283   336.8976   -19.8895     16.000   312.1254   -34.3667      9.643
  289.1088   -60.7596   335.7709   -26.4364     16.000   307.8255   -43.7404     10.303
  292.2663   -58.4103   338.6364   -27.6853     16.000   312.2895   -46.8157     10.195
  297.1342   -60.1937   336.8510   -30.3142     16.000   307.7231   -49.6339     10.599
  285.8841   -61.2129   334.9710   -24.9764     16.000   307.1058   -41.2855     10.239
  296.1160   -55.9072   341.7391   -29.4728     16.000   317.2876   -50.7380     10.167
  298.3928   -59.8105   337.3212   -30.9299     16.000   308.1957   -50.6906     10.629
  271.4508   -56.7831   337.0034   -16.5611     16.000   313.1546   -29.0430      9.394
  278.7068   -59.0216   336.2820   -20.9633     16.000   310.7535   -35.8121      9.783
  270.7571   -55.7567   337.8043   -15.7799     16.000   314.7005   -28.0001      9.268
  286.3662   -61.9807   334.1865   -25.3477     16.000   305.6544   -41.4756     10.342
  291.3804   -60.3777   336.3699   -27.4884     16.000   308.3649   -45.5051     10.353
  286.5319   -59.0969   337.3282   -24.8680     16.000   311.1788   -42.1473     10.027
  279.5075   -64.1872   331.0700   -22.8194     16.000   301.7075   -36.5007     10.432
  289.4330   -61.0527   335.4736   -26.6364     16.000   307.2312   -43.8907     10.347
  288.2428   -57.3182   339.4518   -25.3965     16.000   314.7789   -43.8346      9.908
  278.0389   -56.3695   338.8368   -19.7698     16.000   315.5507   -34.8834      9.463
  296.7409   -60.6906   336.2669   -30.1414     16.000   306.8025   -49.1179     10.626
  283.0734   -56.3332   339.7786   -22.4171     16.000   316.4567   -39.4263      9.607
  285.1368   -55.6204   340.8509   -23.3470     16.000   318.1349   -41.2891      9.609
  296.3167   -58.4675   338.8149   -29.8000     16.000   311.5434   -49.8662     10.400
  270.3569   -56.9613   336.5730   -16.0937     16.000   312.5260   -28.1381      9.405
  289.7278   -59.1066   337.6488   -26.4833     16.000   311.0654   -44.6479     10.153
  290.7555   -58.1508   338.7989   -26.8622     16.000   312.9637   -45.7047     10.101
  275.4435   -55.7583   338.9017   -18.1986     16.000   316.0755   -32.3567      9.337
  286.6608   -61.4864   334.7525   -25.3941     16.000   306.5685   -41.7924     10.296
  299.7145   -62.9003   333.7077   -31.5658     16.000   301.6504   -49.7375     10.976
  299.2763   -64.6182   331.7023   -31.3180     16.000   298.6165   -48.4094     11.120
  280.7009   -56.2313   339.4781   -21.1261     16.000   316.3128   -37.2823      9.520
  272.9154   -62.7607   331.5189   -19.5769     16.000   303.4581   -31.8890     10.148
  272.7355   -61.6489   332.5803   -19.0868     16.000   305.2540   -31.5330     10.004
  285.1028   -64.4509   331.3853   -25.2406     16.000   301.2432   -40.0843     10.596
  287.0697   -56.3117   340.3919   -24.5604     16.000   316.8441   -42.9674      9.757
  280.0951   -63.8606   331.4857   -22.9817     16.000   302.2881   -36.9074     10.403
  297.4621   -55.5755   342.2000   -30.1969     16.000   317.8285   -51.9585     10.218
  276.9516   -56.3278   338.6602   -19.1893     16.000   315.3938   -33.8854      9.433
  271.2228   -57.5314   336.2390   -16.7584     16.000   311.8132   -29.1187      9.480
  295.1948   -56.7925   340.6701   -29.0549     16.000   315.4202   -49.6739     10.192
  281.2583   -55.5312   340.2948   -21.2141     16.000   317.7782   -37.7257      9.462
  291.8457   -62.6384   333.8598   -27.9604     16.000   303.9189   -44.9950     10.610
  277.9405   -56.4893   338.6976   -19.7586     16.000   315.3060   -34.8153      9.474
  274.7554   -63.3085   331.2864   -20.5508     16.000   302.8050   -33.2601     10.241
  291.0305   -58.2043   338.7641   -27.0137     16.000   312.8323   -45.9084     10.118
  292.5466   -55.7144   341.6720   -27.4589     16.000   318.1086   -47.8154      9.957
  284.1259   -60.1127   335.9497   -23.9001     16.000   309.1773   -40.1279     10.058
  285.3453   -56.1527   340.3196   -23.5911     16.000   317.0587   -41.4572      9.672
  274.1811   -62.6351   331.8647   -20.0739     16.000   303.8459   -32.7664     10.147
  273.4894   -62.3502   332.0271   -19.6740     16.000   304.2181   -32.2238     10.102
  276.6894   -55.0288   339.8893   -18.5918     16.000   317.7498   -33.3365      9.282
  288.8092   -55.4568   341.5397   -25.3345     16.000   318.7261   -44.6045      9.750
  289.8255   -60.5258   336.0884   -26.7487     16.000   308.2261   -44.3289     10.306
  283.0698   -59.0108   336.9752   -23.1151     16.000   311.2252   -39.3795      9.900
  295.0899   -61.7002   335.0594   -29.3976     16.000   305.1561   -47.5285     10.648
  279.9173   -63.9911   331.3267   -22.9403     16.000   302.0579   -36.7816     10.415
  282.4928   -57.1554   338.8294   -22.3339     16.000   314.7633   -38.9271      9.676
  293.4231   -63.8071   332.6007   -28.7623     16.000   301.4817   -45.4885     10.796
  294.1683   -59.3277   337.7269   -28.7651     16.000   310.1165   -47.9230     10.373
  283.0239   -60.1420   335.7763   -23.3738     16.000   309.0802   -39.2726     10.028
  279.7926   -64.5681   330.7063   -23.0385     16.000   301.0719   -36.6659     10.486
  281.4138   -56.4838   339.3448   -21.5781     16.000   315.9338   -37.9458      9.569
  299.7041   -58.5451   338.8198   -31.5711     16.000   310.5301   -52.2760     10.591
  289.5386   -59.5840   337.1052   -26.4639     16.000   310.1160   -44.3781     10.195
  280.8946   -62.2599   333.2664   -22.9155     16.000   305.1157   -37.5495     10.222
  298.3685   -57.5941   339.9013   -30.8310     16.000   312.9976   -51.7899     10.436
  292.8790   -59.4329   337.5310   -28.1228     16.000   310.0905   -46.9327     10.323
  290.3648   -61.8378   334.6699   -27.1852     16.000   305.6298   -44.2966     10.467
  273.8141   -57.4889   336.8601   -18.0185     16.000   312.5636   -31.3681      9.508
  279.7323   -55.6034   339.9368   -20.4155     16.000   317.3532   -36.3175      9.424
  279.6355   -58.3928   337.0819   -21.2299     16.000   312.0409   -36.5338      9.733
  273.1369   -55.6675   338.4658   -16.9641     16.000   315.5966   -30.1779      9.287
  278.1559   -60.8706   334.3053   -21.2715     16.000   307.3612   -35.5147      9.992
  278.4418   -60.6786   334.5473   -21.3458     16.000   307.7336   -35.7225      9.975
  288.0787   -64.0536   332.0537   -26.4518     16.000   301.7510   -42.0744     10.636
  274.1171   -63.0634   331.4265   -20.1961     16.000   303.1303   -32.7844     10.201
  290.6794   -61.3181   335.2710   -27.2679     16.000   306.5960   -44.6895     10.423
  292.7371   -59.1679   337.8200   -28.0206     16.000   310.6558   -46.9213     10.291
  281.1638   -56.9523   338.8198   -21.5832     16.000   314.9872   -37.7535      9.613
  288.9030   -59.8235   336.7836   -26.1862     16.000   309.6773   -43.8346     10.195
  276.4992   -61.6923   333.2011   -20.7751     16.000   305.7355   -34.3334     10.062
  276.7359   -58.0897   336.8638   -19.6876     16.000   312.1250   -34.0353      9.631
  290.3036   -60.8980   335.7122   -27.0327     16.000   307.4530   -44.5606     10.364
  274.7609   -58.9313   335.6441   -19.0182     16.000   310.2462   -32.5354      9.695
  283.1132   -57.3759   338.6966   -22.7161     16.000   314.3975   -39.4655      9.721
  277.6912   -59.9965   335.1182   -20.7806     16.000   308.8557   -35.0820      9.877
  278.2509   -59.3329   335.8873   -20.8388     16.000   310.1240   -35.4677      9.809
  293.1293   -57.2450   340.0103   -27.9906     16.000   314.6863   -47.8656     10.126
  289.0925   -64.0303   332.1460   -26.8884     16.000   301.6941   -42.7207     10.666
  277.1436   -64.9305   329.9901   -22.0533     16.000   300.3416   -34.9548     10.486
  299.4560   -63.0316   333.5571   -31.4451     16.000   301.4809   -49.5052     10.976
  272.6795   -64.9424   329.3159   -20.2702     16.000   299.9196   -32.0988     10.432
  289.2276   -60.9751   335.5428   -26.5265     16.000   307.3981   -43.7657     10.331
  288.5599   -57.0965   339.7295   -25.5221     16.000   315.2404   -44.1385      9.899
  286.9103   -60.0848   336.3010   -25.2510     16.000   309.2416   -42.2655     10.148
  299.0849   -61.0327   335.9002   -31.2904     16.000   305.4910   -50.4726     10.774
  292.9621   -59.4139   337.5578   -28.1627     16.000   310.1185   -47.0011     10.325
  286.4262   -62.5894   333.5293   -25.4853     16.000   304.5261   -41.3806     10.414
  277.8314   -55.9443   339.2206   -19.5177     16.000   316.3052   -34.6143      9.410
  282.7992   -60.2364   335.6467   -23.2888     16.000   308.8926   -39.0918     10.032
  287.1719   -64.5459   331.4463   -26.1348     16.000   300.9487   -41.3592     10.666
  281.4570   -60.7529   334.9210   -22.7812     16.000   307.8624   -38.0339     10.055
  274.0326   -58.4286   335.9903   -18.4810     16.000   310.9707   -31.8075      9.623
  280.7526   -64.4346   330.9606   -23.4045     16.000   301.3236   -37.2971     10.489
  272.1990   -55.8624   338.0570   -16.5602     16.000   314.9718   -29.3774      9.296
  282.5662   -57.1479   338.8489   -22.3701     16.000   314.7865   -38.9911      9.678
  288.1033   -55.2868   341.6316   -24.9069     16.000   319.0635   -43.9931      9.701
  278.5290   -59.7283   335.5320   -21.0960     16.000   309.4466   -35.7264      9.863
  284.0994   -58.0049   338.1811   -23.3858     16.000   313.2443   -40.2827      9.822
  278.7746   -61.4292   333.8292   -21.7241     16.000   306.4378   -36.0087     10.073
  280.6387   -61.7774   333.7370   -22.6727     16.000   305.9611   -37.3855     10.158
  292.2495   -55.4667   341.9185   -27.2551     16.000   318.6786   -47.6205      9.919
  270.0471   -61.9553   331.7580   -18.0381     16.000   304.2549   -29.6325     10.020
  282.9919   -56.1510   339.9549   -22.3240     16.000   316.8101   -39.3491      9.585
  298.5235   -57.9287   339.5165   -30.9296     16.000   312.2136   -51.7433     10.473
  296.0224   -64.0307   332.3987   -29.9133     16.000   300.5347   -46.9252     10.923
  272.1408   -56.7145   337.2308   -16.8780     16.000   313.4719   -29.6365      9.394
  294.7274   -61.2836   335.5237   -29.1989     16.000   306.0482   -47.4811     10.590
  270.3214   -60.9555   332.7730   -17.7486     16.000   305.9176   -29.5347      9.894
  274.6437   -56.4049   338.0953   -18.0260     16.000   314.6966   -31.8015      9.395
  282.1140   -59.3213   336.5124   -22.7218     16.000   310.5667   -38.5955      9.907
  287.2438   -59.3508   337.1331   -25.2753     16.000   310.6726   -42.6630     10.081
  299.6663   -56.4380   341.2897   -31.4821     16.000   315.3043   -53.3219     10.419
  289.5735   -56.3201   340.6923   -25.9221     16.000   316.8795   -45.1375      9.868
  271.2612   -61.5501   332.3916   -18.4016     16.000   305.1461   -30.4132      9.977
  270.0079   -55.2536   338.0846   -15.1798     16.000   315.3087   -27.0779      9.204
  285.6387   -58.3313   338.0417   -24.2515     16.000   312.6779   -41.5318      9.912
  280.2904   -59.8132   335.7276   -21.9680     16.000   309.4912   -37.1356      9.915
  294.8361   -62.1121   334.5797   -29.3020     16.000   304.4065   -47.1679     10.678
  298.3972   -62.6697   333.9876   -30.9667     16.000   302.4761   -49.0963     10.892
  299.1779   -57.0245   340.5897   -31.2405     16.000   314.0791   -52.6692     10.436
  292.3293   -64.9507   331.2661   -28.3654     16.000   299.6022   -44.3188     10.880
  282.4431   -58.0286   337.9120   -22.5440     16.000   313.0610   -38.8884      9.771
  271.0921   -57.6563   336.0900   -16.7464     16.000   311.5653   -29.0507      9.494
  274.6410   -62.2809   332.2971   -20.1500     16.000   304.4981   -33.0441     10.108
  296.8722   -57.0718   340.4457   -29.9917     16.000   314.5028   -50.8856     10.308
  296.6612   -61.8747   334.8969   -30.1475     16.000   304.4650   -48.4595     10.736
  273.7933   -57.5889   336.7585   -18.0463     16.000   312.3831   -31.3781      9.519
  297.7228   -57.8212   339.6160   -30.4989     16.000   312.6476   -51.2022     10.419
  298.4218   -64.9400   331.3402   -30.9437     16.000   298.2845   -47.7466     11.115
  295.0854   -57.1477   340.2590   -29.0321     16.000   314.6470   -49.4576     10.218
  294.8101   -57.6610   339.6580   -28.9366     16.000   313.5622   -49.0513     10.250
  274.5167   -63.7285   330.8258   -20.5929     16.000   302.0866   -33.1465     10.292
  291.1507   -61.4393   335.1668   -27.5068     16.000   306.3062   -44.9760     10.455
  272.7946   -62.5773   331.6782   -19.4579     16.000   303.7391   -31.7680     10.123
  299.3311   -61.1965   335.7084   -31.4095     16.000   305.0886   -50.5345     10.801
  280.3449   -63.1350   332.2779   -22.9001     16.000   303.5525   -37.1173     10.317
  277.6371   -64.1104   330.9030   -22.0150     16.000   301.7364   -35.2656     10.388
  272.8987   -57.0210   337.1107   -17.3804     16.000   313.1485   -30.4183      9.440
  295.3749   -59.4790   337.6139   -29.3899     16.000   309.5870   -48.7364     10.446
  296.5861   -61.1411   335.7429   -30.0851     16.000   305.9326   -48.7878     10.662
  297.3838   -55.0876   342.7577   -30.1101     16.000   318.9965   -52.0799     10.175
  277.4325   -60.4208   334.6442   -20.7939     16.000   308.0684   -34.9197      9.923
  273.9906   -55.3925   338.9294   -17.2999     16.000   316.3383   -30.8844      9.269
  279.9550   -58.7854   336.7330   -21.5061     16.000   311.3524   -36.8257      9.786
  272.8762   -56.2862   337.8116   -17.0772     16.000   314.4285   -30.1526      9.354
  285.2838   -60.5561   335.6137   -24.5567     16.000   308.3533   -40.9526     10.145
  292.9891   -56.4728   340.8648   -27.8121     16.000   316.3910   -47.9831     10.048
  295.4635   -57.1088   340.3266   -29.2324     16.000   314.6739   -49.7702     10.235
  276.1600   -64.6879   330.1025   -21.5809     16.000   300.6714   -34.3149     10.439
  279.0253   -55.9119   339.4892   -20.1379     16.000   316.6188   -35.7096      9.438
  277.2732   -57.1270   337.9291   -19.6300     16.000   313.9863   -34.3319      9.531
  293.2725   -59.8011   337.1397   -28.3601     16.000   309.2801   -47.0847     10.378
  288.9551   -61.3628   335.0924   -26.4552     16.000   306.6720   -43.4606     10.363
  292.5114   -60.3808   336.4401   -28.0439     16.000   308.2160   -46.3177     10.402
  274.3934   -62.5632   331.9728   -20.1403     16.000   303.9940   -32.9071     10.141
  291.8265   -56.4762   340.7559   -27.1773     16.000   316.4691   -47.0143      9.990
  284.4322   -63.5886   332.2574   -24.7876     16.000   302.7905   -39.8273     10.474
  297.6230   -62.2710   334.4495   -30.6068     16.000   303.4526   -48.8510     10.818
