#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc
  150.8174    25.7839   205.1692    52.5130     32.362   197.6501    42.9088     37.717
  150.9043    25.5565   205.5615    52.5432     32.275   197.9090    42.9299     37.616
  150.9923    25.3296   205.9538    52.5734     32.187   198.1674    42.9512     37.514
  151.0812    25.1032   206.3462    52.6036     32.100   198.4252    42.9728     37.412
  151.1712    24.8774   206.7385    52.6337     32.012   198.6824    42.9945     37.309
  151.2621    24.6521   207.1308    52.6639     31.925   198.9391    43.0165     37.207
  151.3540    24.4274   207.5231    52.6941     31.837   199.1953    43.0387     37.105
  151.4468    24.2032   207.9154    52.7243     31.750   199.4509    43.0611     37.002
  151.5407    23.9797   208.3077    52.7544     31.662   199.7059    43.0837     36.899
  151.6355    23.7566   208.7000    52.7846     31.575   199.9604    43.1065     36.796
  151.7312    23.5342   209.0923    52.8148     31.487   200.2143    43.1296     36.693
  151.8279    23.3124   209.4846    52.8450     31.400   200.4676    43.1528     36.590
  151.9256    23.0911   209.8769    52.8751     31.312   200.7204    43.1763     36.487
  152.0242    22.8704   210.2692    52.9053     31.225   200.9726    43.2000     36.383
  152.1237    22.6503   210.6615    52.9355     31.137   201.2242    43.2240     36.279
  152.2241    22.4309   211.0538    52.9657     31.050   201.4752    43.2481     36.176
  152.3255    22.2120   211.4462    52.9959     30.962   201.7257    43.2725     36.072
  152.4279    21.9937   211.8385    53.0260     30.874   201.9756    43.2971     35.968
  152.5311    21.7761   212.2308    53.0562     30.787   202.2248    43.3219     35.863
  152.6352    21.5591   212.6231    53.0864     30.699   202.4735    43.3469     35.759
  152.7403    21.3427   213.0154    53.1166     30.612   202.7216    43.3722     35.655
  152.8463    21.1269   213.4077    53.1467     30.524   202.9691    43.3977     35.550
  152.9531    20.9118   213.8000    53.1769     30.437   203.2160    43.4234     35.445
  153.0609    20.6973   214.1923    53.2071     30.349   203.4623    43.4494     35.340
  153.1696    20.4834   214.5846    53.2373     30.262   203.7079    43.4755     35.235
  153.2791    20.2702   214.9769    53.2675     30.174   203.9530    43.5019     35.130
  153.3896    20.0577   215.3692    53.2976     30.087   204.1974    43.5286     35.025
  153.5009    19.8458   215.7615    53.3278     29.999   204.4412    43.5554     34.919
  153.6131    19.6346   216.1538    53.3580     29.912   204.6843    43.5825     34.814
  153.7262    19.4240   216.5462    53.3882     29.824   204.9269    43.6098     34.708
  153.8402    19.2142   216.9385    53.4183     29.737   205.1688    43.6374     34.602
  153.9550    19.0050   217.3308    53.4485     29.649   205.4100    43.6652     34.497
  154.0707    18.7964   217.7231    53.4787     29.562   205.6507    43.6932     34.391
  154.1785    18.5855   218.1154    53.5000     29.464   205.8894    43.7109     34.275
  154.2662    18.3675   218.5077    53.5000     29.341   206.1245    43.7036     34.137
  154.3550    18.1499   218.9000    53.5000     29.219   206.3588    43.6964     33.999
  154.4449    17.9327   219.2923    53.5000     29.096   206.5922    43.6893     33.861
  154.5357    17.7160   219.6846    53.5000     28.974   206.8248    43.6824     33.722
  154.6276    17.4997   220.0769    53.5000     28.851   207.0565    43.6757     33.584
  154.7206    17.2839   220.4692    53.5000     28.728   207.2874    43.6690     33.445
  154.8145    17.0685   220.8615    53.5000     28.606   207.5174    43.6625     33.306
  154.9095    16.8535   221.2538    53.5000     28.483   207.7465    43.6562     33.167
  155.0055    16.6390   221.6462    53.5000     28.361   207.9747    43.6499     33.028
  155.1025    16.4250   222.0385    53.5000     28.238   208.2020    43.6438     32.889
  155.2005    16.2115   222.4308    53.5000     28.115   208.4284    43.6379     32.750
  155.2995    15.9984   222.8231    53.5000     27.993   208.6538    43.6320     32.611
  155.3996    15.7858   223.2154    53.5000     27.870   208.8784    43.6263     32.471
  155.5006    15.5737   223.6077    53.5000     27.748   209.1019    43.6207     32.332
  155.6026    15.3621   224.0000    53.5000     27.625   209.3246    43.6153     32.192
  155.7057    15.1509   224.3923    53.5000     27.502   209.5462    43.6100     32.052
  155.8097    14.9403   224.7846    53.5000     27.380   209.7669    43.6048     31.913
  155.9147    14.7302   225.1769    53.5000     27.257   209.9866    43.5997     31.773
  156.0208    14.5206   225.5692    53.5000     27.135   210.2053    43.5948     31.633
  156.1278    14.3115   225.9615    53.5000     27.012   210.4230    43.5899     31.492
  156.2358    14.1030   226.3538    53.5000     26.889   210.6397    43.5852     31.352
  156.3447    13.8950   226.7462    53.5000     26.767   210.8553    43.5807     31.212
  156.4547    13.6875   227.1385    53.5000     26.644   211.0699    43.5762     31.071
  156.5656    13.4805   227.5308    53.5000     26.522   211.2834    43.5719     30.931
  156.6775    13.2741   227.9231    53.5000     26.399   211.4958    43.5676     30.790
  156.7904    13.0683   228.3154    53.5000     26.276   211.7072    43.5635     30.650
  156.9043    12.8630   228.7077    53.5000     26.154   211.9174    43.5595     30.509
  157.0191    12.6583   229.1000    53.5000     26.031   212.1265    43.5556     30.368
  157.1349    12.4541   229.4923    53.5000     25.909   212.3345    43.5518     30.227
  157.2517    12.2506   229.8846    53.5000     25.786   212.5414    43.5482     30.086
  157.3694    12.0476   230.2769    53.5000     25.663   212.7471    43.5446     29.945
  157.4881    11.8452   230.6692    53.5000     25.541   212.9516    43.5411     29.804
  157.6078    11.6433   231.0615    53.5000     25.418   213.1549    43.5378     29.663
  157.7284    11.4421   231.4538    53.5000     25.296   213.3571    43.5345     29.521
  157.8500    11.2415   231.8462    53.5000     25.173   213.5580    43.5313     29.380
  157.9725    11.0415   232.2385    53.5000     25.050   213.7577    43.5282     29.239
  158.0960    10.8421   232.6308    53.5000     24.928   213.9561    43.5253     29.097
  158.2204    10.6433   233.0231    53.5000     24.805   214.1532    43.5224     28.956
  158.3458    10.4452   233.4154    53.5000     24.683   214.3491    43.5196     28.814
  158.4721    10.2477   233.8077    53.5000     24.560   214.5437    43.5168     28.672
  158.5607    10.0265   234.2000    53.4548     24.460   214.7635    43.4862     28.555
  158.6136     9.7819   234.5923    53.3663     24.382   215.0084    43.4289     28.461
  158.6681     9.5372   234.9846    53.2777     24.303   215.2531    43.3720     28.366
  158.7241     9.2924   235.3769    53.1891     24.225   215.4974    43.3153     28.272
  158.7816     9.0475   235.7692    53.1005     24.146   215.7415    43.2590     28.177
  158.8407     8.8024   236.1615    53.0119     24.068   215.9852    43.2030     28.082
  158.9014     8.5573   236.5538    52.9233     23.989   216.2287    43.1474     27.986
  158.9636     8.3122   236.9462    52.8347     23.911   216.4718    43.0920     27.891
  159.0274     8.0669   237.3385    52.7462     23.832   216.7147    43.0370     27.795
  159.0927     7.8216   237.7308    52.6576     23.754   216.9572    42.9824     27.700
  159.1596     7.5762   238.1231    52.5690     23.675   217.1994    42.9280     27.604
  159.2280     7.3309   238.5154    52.4804     23.597   217.4413    42.8740     27.507
  159.2980     7.0854   238.9077    52.3918     23.518   217.6828    42.8204     27.411
  159.3695     6.8400   239.3000    52.3032     23.440   217.9240    42.7670     27.315
  159.4426     6.5946   239.6923    52.2146     23.362   218.1649    42.7140     27.218
  159.5172     6.3491   240.0846    52.1261     23.283   218.4054    42.6613     27.121
  159.5934     6.1037   240.4769    52.0375     23.205   218.6455    42.6090     27.024
  159.6711     5.8583   240.8692    51.9489     23.126   218.8853    42.5570     26.926
  159.7504     5.6129   241.2615    51.8603     23.048   219.1247    42.5053     26.829
  159.8313     5.3676   241.6538    51.7717     22.969   219.3637    42.4540     26.731
  159.9137     5.1223   242.0462    51.6831     22.891   219.6024    42.4029     26.633
  159.9977     4.8771   242.4385    51.5945     22.812   219.8406    42.3523     26.535
  160.0832     4.6320   242.8308    51.5060     22.734   220.0785    42.3020     26.437
  160.1703     4.3869   243.2231    51.4174     22.655   220.3159    42.2520     26.339
  160.2589     4.1419   243.6154    51.3288     22.577   220.5529    42.2023     26.240
  160.3491     3.8971   244.0077    51.2402     22.498   220.7895    42.1530     26.141
  160.4409     3.6523   244.4000    51.1516     22.420   221.0257    42.1040     26.042
  160.5342     3.4077   244.7923    51.0630     22.342   221.2615    42.0554     25.943
  160.6291     3.1632   245.1846    50.9744     22.263   221.4968    42.0071     25.844
  160.7256     2.9189   245.5769    50.8859     22.185   221.7316    41.9592     25.745
  160.8237     2.6747   245.9692    50.7973     22.106   221.9660    41.9116     25.645
  160.9233     2.4307   246.3615    50.7087     22.028   222.2000    41.8643     25.545
  161.0244     2.1868   246.7538    50.6201     21.949   222.4334    41.8174     25.445
  161.1272     1.9432   247.1462    50.5315     21.871   222.6664    41.7709     25.345
  161.2315     1.6997   247.5385    50.4429     21.792   222.8989    41.7247     25.245
  161.3374     1.4564   247.9308    50.3543     21.714   223.1309    41.6788     25.144
  161.4449     1.2134   248.3231    50.2658     21.635   223.3624    41.6333     25.044
  161.5540     0.9706   248.7154    50.1772     21.557   223.5933    41.5881     24.943
  161.6646     0.7280   249.1077    50.0886     21.478   223.8238    41.5433     24.842
  161.7769     0.4856   249.5000    50.0000     21.400   224.0537    41.4989     24.741
  161.7980     0.1519   249.8923    49.7810     21.349   224.3563    41.3607     24.670
  161.8216    -0.1825   250.2846    49.5621     21.298   224.6590    41.2229     24.598
  161.8478    -0.5176   250.6769    49.3431     21.247   224.9617    41.0854     24.526
  161.8766    -0.8534   251.0692    49.1242     21.196   225.2645    40.9481     24.454
  161.9079    -1.1898   251.4615    48.9052     21.145   225.5673    40.8111     24.382
  161.9418    -1.5268   251.8538    48.6862     21.093   225.8701    40.6743     24.309
  161.9782    -1.8644   252.2462    48.4673     21.042   226.1730    40.5379     24.235
  162.0172    -2.2026   252.6385    48.2483     20.991   226.4760    40.4017     24.162
  162.0587    -2.5414   253.0308    48.0293     20.940   226.7790    40.2658     24.088
  162.1029    -2.8807   253.4231    47.8104     20.889   227.0820    40.1301     24.013
  162.1495    -3.2205   253.8154    47.5914     20.838   227.3850    39.9947     23.939
  162.1988    -3.5608   254.2077    47.3725     20.787   227.6881    39.8595     23.864
  162.2507    -3.9016   254.6000    47.1535     20.736   227.9911    39.7246     23.788
  162.3051    -4.2429   254.9923    46.9345     20.685   228.2942    39.5899     23.713
  162.3621    -4.5846   255.3846    46.7156     20.634   228.5974    39.4555     23.636
  162.4217    -4.9268   255.7769    46.4966     20.583   228.9005    39.3213     23.560
  162.4839    -5.2693   256.1692    46.2776     20.531   229.2036    39.1873     23.483
  162.5487    -5.6122   256.5615    46.0587     20.480   229.5068    39.0536     23.406
  162.6160    -5.9555   256.9538    45.8397     20.429   229.8099    38.9200     23.329
  162.6861    -6.2992   257.3462    45.6208     20.378   230.1131    38.7867     23.251
  162.7587    -6.6431   257.7385    45.4018     20.327   230.4162    38.6537     23.173
  162.8339    -6.9874   258.1308    45.1828     20.276   230.7194    38.5208     23.094
  162.9118    -7.3320   258.5231    44.9639     20.225   231.0225    38.3882     23.015
  162.9923    -7.6768   258.9154    44.7449     20.174   231.3256    38.2557     22.936
  163.0754    -8.0219   259.3077    44.5259     20.123   231.6287    38.1235     22.857
  163.1612    -8.3673   259.7000    44.3070     20.072   231.9318    37.9914     22.777
  163.2497    -8.7128   260.0923    44.0880     20.021   232.2348    37.8596     22.697
  163.3408    -9.0586   260.4846    43.8691     19.969   232.5379    37.7280     22.616
  163.4346    -9.4045   260.8769    43.6501     19.918   232.8409    37.5965     22.535
  163.5311    -9.7505   261.2692    43.4311     19.867   233.1438    37.4652     22.454
  163.6303   -10.0967   261.6615    43.2122     19.816   233.4468    37.3341     22.373
  163.7322   -10.4431   262.0538    42.9932     19.765   233.7497    37.2032     22.291
  163.8367   -10.7895   262.4462    42.7742     19.714   234.0526    37.0724     22.209
  163.9441   -11.1360   262.8385    42.5553     19.663   234.3554    36.9418     22.126
  164.0541   -11.4825   263.2308    42.3363     19.612   234.6581    36.8114     22.044
  164.1669   -11.8291   263.6231    42.1174     19.561   234.9609    36.6812     21.961
  164.2824   -12.1758   264.0154    41.8984     19.510   235.2635    36.5511     21.877
  164.4007   -12.5224   264.4077    41.6794     19.459   235.5661    36.4211     21.794
  164.5218   -12.8690   264.8000    41.4605     19.407   235.8687    36.2913     21.710
  164.6457   -13.2156   265.1923    41.2415     19.356   236.1712    36.1616     21.625
  164.7724   -13.5621   265.5846    41.0225     19.305   236.4736    36.0321     21.541
  164.9019   -13.9085   265.9769    40.8036     19.254   236.7759    35.9027     21.456
  165.0342   -14.2548   266.3692    40.5846     19.203   237.0782    35.7735     21.371
  165.1694   -14.6010   266.7615    40.3657     19.152   237.3804    35.6444     21.285
  165.3075   -14.9471   267.1538    40.1467     19.101   237.6825    35.5154     21.200
  165.4484   -15.2930   267.5462    39.9277     19.050   237.9846    35.3865     21.113
  165.5922   -15.6388   267.9385    39.7088     18.999   238.2865    35.2577     21.027
  165.7389   -15.9843   268.3308    39.4898     18.948   238.5884    35.1290     20.940
  165.8885   -16.3296   268.7231    39.2708     18.897   238.8902    35.0005     20.854
  166.0411   -16.6747   269.1154    39.0519     18.845   239.1918    34.8720     20.766
  166.1966   -17.0195   269.5077    38.8329     18.794   239.4934    34.7437     20.679
  166.3550   -17.3640   269.9000    38.6140     18.743   239.7949    34.6154     20.591
  166.5165   -17.7082   270.2923    38.3950     18.692   240.0962    34.4873     20.503
  166.6810   -18.0521   270.6846    38.1760     18.641   240.3975    34.3592     20.415
  166.9210   -18.2748   271.0769    38.0962     -1.000        nan        nan        nan
  167.3872   -18.1169   271.4692    38.4514     -1.000        nan        nan        nan
  167.5294   -18.5071   271.8615    38.1762     -1.000        nan        nan        nan
  167.6751   -18.8972   272.2538    37.9010     -1.000        nan        nan        nan
  167.8243   -19.2871   272.6462    37.6258     -1.000        nan        nan        nan
  167.9770   -19.6769   273.0385    37.3506     -1.000        nan        nan        nan
  168.1332   -20.0664   273.4308    37.0754     -1.000        nan        nan        nan
  168.2931   -20.4558   273.8231    36.8002     -1.000        nan        nan        nan
  168.4565   -20.8448   274.2154    36.5250     -1.000        nan        nan        nan
  168.6235   -21.2336   274.6077    36.2498     -1.000        nan        nan        nan
  168.7942   -21.6222   275.0000    35.9746     -1.000        nan        nan        nan
  168.9685   -22.0103   275.3923    35.6994     -1.000        nan        nan        nan
  169.1465   -22.3982   275.7846    35.4242     -1.000        nan        nan        nan
  169.3283   -22.7856   276.1769    35.1490     -1.000        nan        nan        nan
  169.5138   -23.1727   276.5692    34.8738     -1.000        nan        nan        nan
  169.7031   -23.5593   276.9615    34.5986     -1.000        nan        nan        nan
  169.8963   -23.9454   277.3538    34.3234     -1.000        nan        nan        nan
  170.0932   -24.3311   277.7462    34.0482     -1.000        nan        nan        nan
  170.2925   -24.7195   278.1385    33.7695     -1.000        nan        nan        nan
  170.4811   -25.1371   278.5308    33.4581     -1.000        nan        nan        nan
  170.6739   -25.5544   278.9231    33.1468     -1.000        nan        nan        nan
  170.8710   -25.9712   279.3154    32.8354     -1.000        nan        nan        nan
  171.0724   -26.3875   279.7077    32.5241     -1.000        nan        nan        nan
  171.2782   -26.8033   280.1000    32.2127     -1.000        nan        nan        nan
  171.4883   -27.2185   280.4923    31.9013     -1.000        nan        nan        nan
  171.7029   -27.6332   280.8846    31.5900     -1.000        nan        nan        nan
  171.9220   -28.0473   281.2769    31.2786     -1.000        nan        nan        nan
  172.1456   -28.4607   281.6692    30.9673     -1.000        nan        nan        nan
  172.3738   -28.8735   282.0615    30.6559     -1.000        nan        nan        nan
  172.6066   -29.2855   282.4538    30.3446     -1.000        nan        nan        nan
  172.8441   -29.6969   282.8462    30.0332     -1.000        nan        nan        nan
  173.0864   -30.1074   283.2385    29.7219     -1.000        nan        nan        nan
  173.3334   -30.5172   283.6308    29.4105     -1.000        nan        nan        nan
  173.5853   -30.9261   284.0231    29.0991     -1.000        nan        nan        nan
  173.8413   -31.3359   284.4154    28.7859     -1.000        nan        nan        nan
  174.0848   -31.7881   284.8077    28.4269     -1.000        nan        nan        nan
  174.3337   -32.2396   285.2000    28.0678     -1.000        nan        nan        nan
  174.5881   -32.6902   285.5923    27.7087     -1.000        nan        nan        nan
  174.8481   -33.1400   285.9846    27.3497     -1.000        nan        nan        nan
  175.1137   -33.5889   286.3769    26.9906     -1.000        nan        nan        nan
  175.3851   -34.0369   286.7692    26.6316     -1.000        nan        nan        nan
  175.6623   -34.4839   287.1615    26.2725     -1.000        nan        nan        nan
  175.9455   -34.9299   287.5538    25.9134     -1.000        nan        nan        nan
  176.2346   -35.3748   287.9462    25.5544     -1.000        nan        nan        nan
  176.5298   -35.8186   288.3385    25.1953     -1.000        nan        nan        nan
  176.8311   -36.2612   288.7308    24.8362     -1.000        nan        nan        nan
  177.1387   -36.7026   289.1231    24.4772     -1.000        nan        nan        nan
  177.4527   -37.1428   289.5154    24.1181     -1.000        nan        nan        nan
  177.7731   -37.5817   289.9077    23.7591     -1.000        nan        nan        nan
  178.1000   -38.0193   290.3000    23.4000     -1.000        nan        nan        nan
