#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc
  229.1284    -1.3349   359.6467    44.9699     23.200   359.2671    64.2352     18.206
  229.1721    -1.3106   359.7134    44.9535     23.200   359.4058    64.2159     18.204
  229.2158    -1.2864   359.7802    44.9371     23.200   359.5443    64.1964     18.202
  229.2596    -1.2621   359.8469    44.9207     23.200   359.6827    64.1768     18.200
  229.3033    -1.2379   359.9135    44.9042     23.200   359.8209    64.1571     18.197
  229.3470    -1.2136   359.9802    44.8877     23.200   359.9589    64.1373     18.195
  229.3908    -1.1894     0.0467    44.8712     23.200     0.0968    64.1173     18.193
  229.4345    -1.1651     0.1133    44.8546     23.200     0.2345    64.0973     18.191
  229.4782    -1.1408     0.1798    44.8380     23.200     0.3720    64.0771     18.188
  229.5219    -1.1166     0.2463    44.8213     23.200     0.5094    64.0568     18.186
  229.5657    -1.0923     0.3127    44.8046     23.200     0.6466    64.0364     18.184
  229.6094    -1.0680     0.3791    44.7879     23.200     0.7836    64.0159     18.182
  229.6531    -1.0438     0.4455    44.7711     23.200     0.9205    63.9953     18.180
  229.6968    -1.0195     0.5118    44.7543     23.200     1.0572    63.9746     18.178
  229.7406    -0.9952     0.5781    44.7374     23.200     1.1937    63.9537     18.175
  229.7843    -0.9710     0.6443    44.7205     23.200     1.3301    63.9327     18.173
  229.8280    -0.9467     0.7105    44.7036     23.200     1.4663    63.9116     18.171
  229.8717    -0.9224     0.7767    44.6866     23.200     1.6023    63.8904     18.169
  229.9155    -0.8982     0.8428    44.6696     23.200     1.7381    63.8691     18.167
  229.9592    -0.8739     0.9089    44.6526     23.200     1.8738    63.8477     18.165
  230.0029    -0.8496     0.9749    44.6355     23.200     2.0093    63.8261     18.163
  230.0466    -0.8254     1.0409    44.6183     23.200     2.1446    63.8045     18.160
  230.0903    -0.8011     1.1069    44.6012     23.200     2.2797    63.7827     18.158
  230.1341    -0.7768     1.1728    44.5840     23.200     2.4147    63.7608     18.156
  230.1778    -0.7526     1.2387    44.5667     23.200     2.5495    63.7388     18.154
  230.2215    -0.7283     1.3045    44.5495     23.200     2.6841    63.7167     18.152
  230.2652    -0.7040     1.3704    44.5322     23.200     2.8185    63.6945     18.150
  230.3089    -0.6797     1.4361    44.5148     23.200     2.9528    63.6721     18.148
  230.3526    -0.6555     1.5019    44.4974     23.200     3.0869    63.6497     18.146
  230.3964    -0.6312     1.5676    44.4800     23.200     3.2208    63.6271     18.144
  230.4401    -0.6069     1.6332    44.4625     23.200     3.3545    63.6044     18.142
  230.4838    -0.5826     1.6988    44.4450     23.200     3.4881    63.5817     18.140
  230.5275    -0.5584     1.7644    44.4275     23.200     3.6214    63.5588     18.137
  230.5712    -0.5341     1.8299    44.4099     23.200     3.7546    63.5358     18.135
  230.6149    -0.5098     1.8954    44.3923     23.200     3.8876    63.5127     18.133
  230.6586    -0.4855     1.9609    44.3747     23.200     4.0204    63.4894     18.131
  230.7024    -0.4613     2.0263    44.3570     23.200     4.1530    63.4661     18.129
  230.7461    -0.4370     2.0917    44.3392     23.200     4.2855    63.4427     18.127
  230.7898    -0.4127     2.1570    44.3215     23.200     4.4177    63.4191     18.125
  230.8335    -0.3884     2.2223    44.3037     23.200     4.5498    63.3954     18.123
  230.8772    -0.3642     2.2876    44.2858     23.200     4.6817    63.3717     18.121
  230.9209    -0.3399     2.3528    44.2680     23.200     4.8134    63.3478     18.119
  230.9646    -0.3156     2.4180    44.2501     23.200     4.9450    63.3238     18.117
  231.0083    -0.2913     2.4831    44.2321     23.200     5.0763    63.2997     18.115
  231.0520    -0.2671     2.5482    44.2141     23.200     5.2074    63.2755     18.113
  231.0958    -0.2428     2.6133    44.1961     23.200     5.3384    63.2512     18.111
  231.1395    -0.2185     2.6783    44.1780     23.200     5.4692    63.2268     18.109
  231.1832    -0.1942     2.7433    44.1599     23.200     5.5998    63.2023     18.107
  231.2269    -0.1699     2.8082    44.1418     23.200     5.7302    63.1776     18.105
  231.2706    -0.1457     2.8731    44.1236     23.200     5.8604    63.1529     18.103
  231.3143    -0.1214     2.9380    44.1054     23.200     5.9904    63.1280     18.101
  231.3580    -0.0971     3.0028    44.0872     23.200     6.1202    63.1031     18.099
  231.4017    -0.0728     3.0676    44.0689     23.200     6.2498    63.0780     18.097
  231.4454    -0.0486     3.1323    44.0506     23.200     6.3793    63.0529     18.096
  231.4892    -0.0243     3.1970    44.0322     23.200     6.5085    63.0276     18.094
  231.5329    -0.0000     3.2617    44.0138     23.200     6.6376    63.0022     18.092
  231.5766     0.0243     3.3263    43.9954     23.200     6.7665    62.9768     18.090
  231.6203     0.0486     3.3909    43.9770     23.200     6.8952    62.9512     18.088
  231.6640     0.0728     3.4555    43.9585     23.200     7.0236    62.9255     18.086
  231.7077     0.0971     3.5200    43.9399     23.200     7.1519    62.8997     18.084
  231.7514     0.1214     3.5844    43.9214     23.200     7.2800    62.8738     18.082
  231.7951     0.1457     3.6488    43.9027     23.200     7.4079    62.8478     18.080
  231.8388     0.1699     3.7132    43.8841     23.200     7.5356    62.8217     18.078
  231.8825     0.1942     3.7776    43.8654     23.200     7.6632    62.7955     18.076
  231.9263     0.2185     3.8419    43.8467     23.200     7.7905    62.7692     18.075
  231.9700     0.2428     3.9061    43.8280     23.200     7.9176    62.7428     18.073
  232.0137     0.2671     3.9703    43.8092     23.200     8.0445    62.7163     18.071
  232.0574     0.2913     4.0345    43.7903     23.200     8.1713    62.6897     18.069
  232.1011     0.3156     4.0986    43.7715     23.200     8.2978    62.6630     18.067
  232.1448     0.3399     4.1627    43.7526     23.200     8.4242    62.6362     18.065
  232.1885     0.3642     4.2268    43.7337     23.200     8.5503    62.6093     18.063
  232.2322     0.3884     4.2908    43.7147     23.200     8.6763    62.5822     18.062
  232.2759     0.4127     4.3548    43.6957     23.200     8.8020    62.5551     18.060
  232.3197     0.4370     4.4187    43.6766     23.200     8.9276    62.5279     18.058
  232.3634     0.4613     4.4826    43.6576     23.200     9.0529    62.5006     18.056
  232.4071     0.4855     4.5465    43.6385     23.200     9.1781    62.4732     18.054
  232.4508     0.5098     4.6103    43.6193     23.200     9.3031    62.4457     18.052
  232.4945     0.5341     4.6741    43.6001     23.200     9.4278    62.4181     18.051
  232.5382     0.5584     4.7378    43.5809     23.200     9.5524    62.3903     18.049
  232.5819     0.5826     4.8015    43.5617     23.200     9.6768    62.3625     18.047
  232.6257     0.6069     4.8651    43.5424     23.200     9.8010    62.3346     18.045
  232.6694     0.6312     4.9287    43.5231     23.200     9.9249    62.3066     18.044
  232.7131     0.6555     4.9923    43.5037     23.200    10.0487    62.2785     18.042
  232.7568     0.6797     5.0558    43.4843     23.200    10.1723    62.2503     18.040
  232.8005     0.7040     5.1193    43.4649     23.200    10.2956    62.2220     18.038
  232.8442     0.7283     5.1828    43.4454     23.200    10.4188    62.1936     18.036
  232.8880     0.7526     5.2462    43.4259     23.200    10.5418    62.1651     18.035
  232.9317     0.7768     5.3095    43.4064     23.200    10.6646    62.1365     18.033
  232.9754     0.8011     5.3729    43.3868     23.200    10.7871    62.1078     18.031
  233.0191     0.8254     5.4361    43.3672     23.200    10.9095    62.0791     18.030
  233.0628     0.8496     5.4994    43.3476     23.200    11.0317    62.0502     18.028
  233.1065     0.8739     5.5626    43.3279     23.200    11.1537    62.0212     18.026
  233.1503     0.8982     5.6258    43.3082     23.200    11.2754    61.9921     18.024
  233.1940     0.9224     5.6889    43.2885     23.200    11.3970    61.9630     18.023
  233.2377     0.9467     5.7519    43.2687     23.200    11.5184    61.9337     18.021
  233.2814     0.9710     5.8150    43.2489     23.200    11.6395    61.9044     18.019
  233.3252     0.9952     5.8780    43.2290     23.200    11.7605    61.8749     18.018
  233.3689     1.0195     5.9409    43.2092     23.200    11.8813    61.8454     18.016
  233.4126     1.0438     6.0038    43.1892     23.200    12.0019    61.8158     18.014
  233.4563     1.0680     6.0667    43.1693     23.200    12.1222    61.7860     18.013
  233.5001     1.0923     6.1296    43.1493     23.200    12.2424    61.7562     18.011
  233.5438     1.1166     6.1923    43.1293     23.200    12.3623    61.7263     18.009
  233.5875     1.1408     6.2551    43.1092     23.200    12.4821    61.6963     18.008
  233.6312     1.1651     6.3178    43.0891     23.200    12.6017    61.6662     18.006
  233.6750     1.1894     6.3805    43.0690     23.200    12.7210    61.6360     18.004
  233.7187     1.2136     6.4431    43.0489     23.200    12.8402    61.6057     18.003
  233.7624     1.2379     6.5057    43.0287     23.200    12.9591    61.5754     18.001
  233.8062     1.2621     6.5682    43.0085     23.200    13.0779    61.5449     17.999
  233.8499     1.2864     6.6307    42.9882     23.200    13.1964    61.5143     17.998
  233.8936     1.3106     6.6932    42.9679     23.200    13.3148    61.4837     17.996
  233.9374     1.3349     6.7556    42.9476     23.200    13.4329    61.4530     17.995
  233.9811     1.3592     6.8180    42.9272     23.200    13.5509    61.4221     17.993
  234.0248     1.3834     6.8803    42.9068     23.200    13.6686    61.3912     17.991
  234.0686     1.4077     6.9426    42.8864     23.200    13.7861    61.3602     17.990
  234.1123     1.4319     7.0049    42.8659     23.200    13.9035    61.3291     17.988
  234.1560     1.4562     7.0671    42.8455     23.200    14.0206    61.2980     17.987
  234.1998     1.4804     7.1293    42.8249     23.200    14.1375    61.2667     17.985
  234.2435     1.5047     7.1914    42.8044     23.200    14.2543    61.2353     17.983
  234.2873     1.5289     7.2535    42.7838     23.200    14.3708    61.2039     17.982
  234.3310     1.5532     7.3155    42.7631     23.200    14.4871    61.1723     17.980
  234.3747     1.5774     7.3775    42.7425     23.200    14.6032    61.1407     17.979
  234.4185     1.6017     7.4395    42.7218     23.200    14.7192    61.1090     17.977
  234.4622     1.6259     7.5014    42.7011     23.200    14.8349    61.0772     17.976
  234.5060     1.6502     7.5633    42.6803     23.200    14.9504    61.0453     17.974
  234.5497     1.6744     7.6252    42.6595     23.200    15.0657    61.0134     17.973
  234.5935     1.6987     7.6870    42.6387     23.200    15.1808    60.9813     17.971
  234.6372     1.7229     7.7487    42.6178     23.200    15.2957    60.9492     17.970
  234.6810     1.7471     7.8104    42.5969     23.200    15.4105    60.9169     17.968
  234.7247     1.7714     7.8721    42.5760     23.200    15.5250    60.8846     17.967
  234.7685     1.7956     7.9337    42.5550     23.200    15.6393    60.8522     17.965
  234.8122     1.8199     7.9953    42.5340     23.200    15.7534    60.8198     17.964
  234.8560     1.8441     8.0569    42.5130     23.200    15.8673    60.7872     17.962
  234.8997     1.8683     8.1184    42.4919     23.200    15.9810    60.7545     17.961
  234.9435     1.8926     8.1799    42.4708     23.200    16.0945    60.7218     17.959
  234.9873     1.9168     8.2413    42.4497     23.200    16.2078    60.6890     17.958
  235.0310     1.9410     8.3027    42.4286     23.200    16.3209    60.6561     17.956
  235.0748     1.9653     8.3640    42.4074     23.200    16.4338    60.6231     17.955
  235.1185     1.9895     8.4253    42.3861     23.200    16.5465    60.5900     17.953
  235.1623     2.0137     8.4866    42.3649     23.200    16.6590    60.5569     17.952
  235.2061     2.0380     8.5478    42.3436     23.200    16.7713    60.5236     17.950
  235.2498     2.0622     8.6090    42.3223     23.200    16.8834    60.4903     17.949
  235.2936     2.0864     8.6701    42.3009     23.200    16.9953    60.4569     17.948
  235.3374     2.1106     8.7312    42.2795     23.200    17.1070    60.4234     17.946
  235.3811     2.1349     8.7923    42.2581     23.200    17.2185    60.3899     17.945
  235.4249     2.1591     8.8533    42.2367     23.200    17.3298    60.3562     17.943
  235.4687     2.1833     8.9143    42.2152     23.200    17.4409    60.3225     17.942
  235.5125     2.2075     8.9752    42.1937     23.200    17.5518    60.2887     17.941
  235.5562     2.2318     9.0361    42.1721     23.200    17.6625    60.2548     17.939
  235.6000     2.2560     9.0969    42.1505     23.200    17.7729    60.2209     17.938
  235.6438     2.2802     9.1577    42.1289     23.200    17.8832    60.1868     17.936
  235.6876     2.3044     9.2185    42.1073     23.200    17.9933    60.1527     17.935
  235.7313     2.3286     9.2792    42.0856     23.200    18.1032    60.1185     17.934
  235.7751     2.3528     9.3399    42.0639     23.200    18.2129    60.0842     17.932
  235.8189     2.3770     9.4005    42.0422     23.200    18.3224    60.0499     17.931
  235.8627     2.4012     9.4611    42.0204     23.200    18.4317    60.0154     17.930
  235.9065     2.4255     9.5217    41.9986     23.200    18.5409    59.9809     17.928
  235.9503     2.4497     9.5822    41.9767     23.200    18.6498    59.9463     17.927
  235.9941     2.4739     9.6427    41.9549     23.200    18.7585    59.9116     17.926
  236.0379     2.4981     9.7031    41.9330     23.200    18.8670    59.8769     17.924
  236.0817     2.5223     9.7635    41.9110     23.200    18.9753    59.8420     17.923
  236.1255     2.5465     9.8238    41.8891     23.200    19.0834    59.8071     17.922
  236.1692     2.5707     9.8842    41.8671     23.200    19.1913    59.7722     17.920
  236.2130     2.5949     9.9444    41.8451     23.200    19.2990    59.7371     17.919
  236.2568     2.6191    10.0046    41.8230     23.200    19.4066    59.7020     17.918
  236.3006     2.6433    10.0648    41.8009     23.200    19.5139    59.6668     17.917
  236.3445     2.6675    10.1250    41.7788     23.200    19.6210    59.6315     17.915
  236.3883     2.6917    10.1851    41.7566     23.200    19.7280    59.5961     17.914
  236.4321     2.7158    10.2451    41.7345     23.200    19.8347    59.5607     17.913
  236.4759     2.7400    10.3051    41.7123     23.200    19.9412    59.5252     17.911
  236.5197     2.7642    10.3651    41.6900     23.200    20.0476    59.4896     17.910
  236.5635     2.7884    10.4250    41.6677     23.200    20.1537    59.4539     17.909
  236.6073     2.8126    10.4849    41.6454     23.200    20.2597    59.4182     17.908
  236.6511     2.8368    10.5448    41.6231     23.200    20.3655    59.3824     17.907
  236.6950     2.8609    10.6046    41.6007     23.200    20.4710    59.3465     17.905
  236.7388     2.8851    10.6644    41.5783     23.200    20.5764    59.3105     17.904
  236.7826     2.9093    10.7241    41.5559     23.200    20.6816    59.2745     17.903
  236.8264     2.9335    10.7838    41.5334     23.200    20.7866    59.2384     17.902
  236.8702     2.9577    10.8434    41.5109     23.200    20.8914    59.2022     17.900
  236.9141     2.9818    10.9030    41.4884     23.200    20.9960    59.1660     17.899
  236.9579     3.0060    10.9626    41.4658     23.200    21.1004    59.1297     17.898
  237.0017     3.0302    11.0221    41.4433     23.200    21.2046    59.0933     17.897
  237.0456     3.0543    11.0816    41.4206     23.200    21.3086    59.0568     17.896
  237.0894     3.0785    11.1410    41.3980     23.200    21.4124    59.0203     17.894
  237.1332     3.1027    11.2004    41.3753     23.200    21.5161    58.9837     17.893
  237.1771     3.1268    11.2598    41.3526     23.200    21.6195    58.9470     17.892
  237.2209     3.1510    11.3191    41.3299     23.200    21.7227    58.9103     17.891
  237.2648     3.1751    11.3783    41.3071     23.200    21.8258    58.8734     17.890
  237.3086     3.1993    11.4376    41.2843     23.200    21.9287    58.8366     17.889
  237.3525     3.2234    11.4968    41.2615     23.200    22.0313    58.7996     17.888
  237.3963     3.2476    11.5559    41.2386     23.200    22.1338    58.7626     17.886
  237.4402     3.2717    11.6150    41.2157     23.200    22.2361    58.7255     17.885
  237.4840     3.2959    11.6741    41.1928     23.200    22.3382    58.6883     17.884
  237.5279     3.3200    11.7331    41.1699     23.200    22.4401    58.6511     17.883
  237.5717     3.3442    11.7921    41.1469     23.200    22.5419    58.6138     17.882
  237.6156     3.3683    11.8510    41.1239     23.200    22.6434    58.5764     17.881
  237.6594     3.3925    11.9099    41.1008     23.200    22.7448    58.5390     17.880
  237.7033     3.4166    11.9688    41.0778     23.200    22.8459    58.5015     17.879
  237.7472     3.4407    12.0276    41.0547     23.200    22.9469    58.4639     17.878
  237.7910     3.4649    12.0864    41.0315     23.200    23.0477    58.4262     17.877
  237.8349     3.4890    12.1451    41.0084     23.200    23.1483    58.3885     17.875
  237.8788     3.5131    12.2038    40.9852     23.200    23.2487    58.3508     17.874
  237.9227     3.5373    12.2624    40.9620     23.200    23.3489    58.3129     17.873
  237.9665     3.5614    12.3210    40.9387     23.200    23.4489    58.2750     17.872
  238.0104     3.5855    12.3796    40.9154     23.200    23.5488    58.2370     17.871
  238.0543     3.6096    12.4381    40.8921     23.200    23.6484    58.1990     17.870
  238.0982     3.6338    12.4966    40.8688     23.200    23.7479    58.1609     17.869
  238.1421     3.6579    12.5551    40.8454     23.200    23.8472    58.1227     17.868
  238.1860     3.6820    12.6135    40.8220     23.200    23.9463    58.0845     17.867
  238.2299     3.7061    12.6718    40.7986     23.200    24.0452    58.0462     17.866
  238.2738     3.7302    12.7302    40.7751     23.200    24.1439    58.0078     17.865
  238.3177     3.7543    12.7884    40.7516     23.200    24.2425    57.9694     17.864
  238.3616     3.7784    12.8467    40.7281     23.200    24.3408    57.9309     17.863
  238.4055     3.8025    12.9049    40.7046     23.200    24.4390    57.8923     17.862
  238.4494     3.8266    12.9630    40.6810     23.200    24.5370    57.8537     17.861
  238.4933     3.8507    13.0211    40.6574     23.200    24.6348    57.8150     17.860
  238.5372     3.8748    13.0792    40.6338     23.200    24.7325    57.7762     17.859
  238.5811     3.8989    13.1372    40.6101     23.200    24.8299    57.7374     17.858
  238.6250     3.9230    13.1952    40.5864     23.200    24.9272    57.6986     17.857
  238.6689     3.9471    13.2532    40.5627     23.200    25.0243    57.6596     17.856
  238.7128     3.9712    13.3111    40.5390     23.200    25.1212    57.6206     17.855
  238.7568     3.9953    13.3690    40.5152     23.200    25.2179    57.5815     17.854
  238.8007     4.0194    13.4268    40.4914     23.200    25.3144    57.5424     17.853
  238.8446     4.0435    13.4846    40.4676     23.200    25.4108    57.5032     17.853
  238.8885     4.0675    13.5423    40.4437     23.200    25.5070    57.4640     17.852
  238.9325     4.0916    13.6000    40.4198     23.200    25.6029    57.4247     17.851
  238.9764     4.1157    13.6577    40.3959     23.200    25.6988    57.3853     17.850
  239.0204     4.1398    13.7153    40.3719     23.200    25.7944    57.3459     17.849
  239.0643     4.1638    13.7729    40.3480     23.200    25.8899    57.3064     17.848
  239.1082     4.1879    13.8304    40.3239     23.200    25.9851    57.2668     17.847
  239.1522     4.2120    13.8879    40.2999     23.200    26.0803    57.2272     17.846
  239.1961     4.2360    13.9454    40.2758     23.200    26.1752    57.1875     17.845
  239.2401     4.2601    14.0028    40.2518     23.200    26.2699    57.1478     17.844
  239.2840     4.2842    14.0602    40.2276     23.200    26.3645    57.1080     17.844
  239.3280     4.3082    14.1175    40.2035     23.200    26.4589    57.0681     17.843
  239.3720     4.3323    14.1748    40.1793     23.200    26.5531    57.0282     17.842
  239.4159     4.3563    14.2321    40.1551     23.200    26.6471    56.9883     17.841
  239.4599     4.3804    14.2893    40.1309     23.200    26.7410    56.9482     17.840
  239.5038     4.4044    14.3464    40.1066     23.200    26.8347    56.9081     17.839
  239.5478     4.4284    14.4036    40.0823     23.200    26.9282    56.8680     17.838
  239.5918     4.4525    14.4607    40.0580     23.200    27.0216    56.8278     17.838
  239.6358     4.4765    14.5177    40.0337     23.200    27.1147    56.7875     17.837
  239.6797     4.5006    14.5747    40.0093     23.200    27.2077    56.7472     17.836
  239.7237     4.5246    14.6317    39.9849     23.200    27.3005    56.7068     17.835
  239.7677     4.5486    14.6886    39.9605     23.200    27.3932    56.6664     17.834
  239.8117     4.5726    14.7455    39.9360     23.200    27.4856    56.6259     17.834
  239.8557     4.5967    14.8023    39.9115     23.200    27.5779    56.5854     17.833
  239.8997     4.6207    14.8591    39.8870     23.200    27.6701    56.5448     17.832
  239.9437     4.6447    14.9159    39.8625     23.200    27.7620    56.5041     17.831
  239.9877     4.6687    14.9726    39.8379     23.200    27.8538    56.4634     17.831
  240.0317     4.6927    15.0293    39.8133     23.200    27.9454    56.4226     17.830
  240.0757     4.7167    15.0860    39.7887     23.200    28.0368    56.3818     17.829
  240.1197     4.7408    15.1426    39.7640     23.200    28.1281    56.3409     17.828
  240.1637     4.7648    15.1991    39.7394     23.200    28.2192    56.3000     17.828
  240.2077     4.7888    15.2556    39.7147     23.200    28.3101    56.2590     17.827
  240.2518     4.8128    15.3121    39.6899     23.200    28.4009    56.2179     17.826
  240.2958     4.8368    15.3686    39.6652     23.200    28.4915    56.1768     17.825
  240.3398     4.8607    15.4250    39.6404     23.200    28.5819    56.1357     17.825
  240.3838     4.8847    15.4813    39.6156     23.200    28.6722    56.0945     17.824
  240.4279     4.9087    15.5376    39.5907     23.200    28.7622    56.0532     17.823
  240.4719     4.9327    15.5939    39.5659     23.200    28.8522    56.0119     17.822
  240.5159     4.9567    15.6502    39.5410     23.200    28.9419    55.9705     17.822
  240.5600     4.9807    15.7064    39.5160     23.200    29.0315    55.9291     17.821
  240.6040     5.0046    15.7625    39.4911     23.200    29.1209    55.8876     17.820
  240.6481     5.0286    15.8186    39.4661     23.200    29.2102    55.8461     17.820
  240.6921     5.0526    15.8747    39.4411     23.200    29.2992    55.8045     17.819
  240.7362     5.0766    15.9308    39.4161     23.200    29.3882    55.7629     17.818
  240.7802     5.1005    15.9867    39.3910     23.200    29.4769    55.7212     17.818
  240.8243     5.1245    16.0427    39.3659     23.200    29.5655    55.6794     17.817
  240.8683     5.1484    16.0986    39.3408     23.200    29.6539    55.6377     17.816
  240.9124     5.1724    16.1545    39.3157     23.200    29.7422    55.5958     17.816
  240.9565     5.1963    16.2103    39.2905     23.200    29.8303    55.5539     17.815
  241.0006     5.2203    16.2661    39.2653     23.200    29.9182    55.5120     17.815
  241.0446     5.2442    16.3219    39.2401     23.200    30.0060    55.4700     17.814
  241.0887     5.2682    16.3776    39.2149     23.200    30.0936    55.4279     17.813
  241.1328     5.2921    16.4333    39.1896     23.200    30.1810    55.3858     17.813
  241.1769     5.3161    16.4889    39.1643     23.200    30.2683    55.3437     17.812
  241.2210     5.3400    16.5445    39.1390     23.200    30.3554    55.3015     17.812
  241.2651     5.3639    16.6001    39.1136     23.200    30.4424    55.2592     17.811
  241.3092     5.3879    16.6556    39.0883     23.200    30.5292    55.2169     17.810
  241.3533     5.4118    16.7110    39.0629     23.200    30.6159    55.1746     17.810
  241.3974     5.4357    16.7665    39.0374     23.200    30.7023    55.1322     17.809
  241.4415     5.4596    16.8219    39.0120     23.200    30.7887    55.0898     17.809
  241.4856     5.4835    16.8772    38.9865     23.200    30.8748    55.0473     17.808
  241.5297     5.5074    16.9326    38.9610     23.200    30.9608    55.0047     17.808
  241.5738     5.5313    16.9878    38.9354     23.200    31.0467    54.9621     17.807
  241.6179     5.5553    17.0431    38.9099     23.200    31.1324    54.9195     17.806
  241.6621     5.5792    17.0983    38.8843     23.200    31.2179    54.8768     17.806
  241.7062     5.6031    17.1534    38.8587     23.200    31.3033    54.8341     17.805
  241.7503     5.6269    17.2085    38.8331     23.200    31.3885    54.7913     17.805
