#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc
  350.6293     0.5037    81.5840   -55.0644     90.756    90.9956   -55.3510     90.441
  358.0021    -0.2130    92.5539   -59.5331     90.756   102.9256   -58.9117     91.344
  354.8758     1.2207    88.6359   -56.7830     90.756    98.3740   -56.5084     91.043
  350.8211     1.2344    82.5930   -54.5818     90.756    91.8880   -54.7936     90.519
  353.0238    -0.3649    84.2133   -57.1477     90.756    94.1291   -57.2132     90.689
  352.7926     0.5415    84.7761   -56.2648     90.756    94.4554   -56.2948     90.724
  354.8356     0.7924    88.1759   -57.1325     90.756    98.0156   -56.8888     91.007
  354.3391    -0.6793    85.9511   -58.1294     90.756    96.1097   -58.0472     90.837
  359.7250     1.1312    96.7233   -59.0409     90.756   106.7627   -58.1100     91.662
  350.3073     0.4785    81.1054   -54.8945     90.756    90.4779   -55.2190     90.398
  356.6047     0.8565    91.1101   -57.9408     90.756   101.0816   -57.4586     91.240
  353.8333    -0.3651    85.4679   -57.5923     90.756    95.4856   -57.5545     90.794
  356.7556     1.0270    91.5109   -57.8604     90.756   101.4471   -57.3486     91.272
  357.1290     0.2006    91.4093   -58.7658     90.756   101.6003   -58.2468     91.261
  358.8598    -0.7554    93.6101   -60.3993     90.756   104.2020   -59.6791     91.416
  358.6771    -1.2633    92.8200   -60.7745     90.756   103.5669   -60.1085     91.356
  355.1317     0.2953    88.1815   -57.7110     90.756    98.1754   -57.4592     91.010
  350.5364     0.3530    81.2976   -55.1313     90.756    90.7258   -55.4397     90.418
  353.6747    -0.9621    84.6062   -58.0056     90.756    94.7523   -58.0311     90.731
  355.2476    -0.3774    87.7214   -58.3488     90.756    97.9040   -58.1243     90.977
  352.2086    -0.0972    83.2570   -56.4678     90.756    93.0049   -56.6145     90.603
  358.1140     1.2621    94.0058   -58.2579     90.756   103.9547   -57.5484     91.464
  350.7239     0.1787    81.3824   -55.3828     90.756    90.8706   -55.6832     90.430
  350.4268    -0.5453    80.1958   -55.7861     90.756    89.7839   -56.1768     90.339
  351.8362     0.3019    83.1150   -55.9277     90.756    92.7276   -56.0898     90.583
  357.1405    -1.0794    90.2421   -59.8989     90.756   100.8117   -59.4519     91.171
  355.2384    -0.1477    87.9298   -58.1467     90.756    98.0502   -57.9087     90.992
  352.4779     0.1694    83.9312   -56.3996     90.756    93.6549   -56.4942     90.657
  352.2123    -0.0807    83.2796   -56.4563     90.756    93.0243   -56.6013     90.604
  354.8632     0.3050    87.7591   -57.5658     90.756    97.7238   -57.3489     90.976
  358.9974    -0.0500    94.4682   -59.8217     90.756   104.8435   -59.0466     91.484
  356.8965     0.0078    90.8384   -58.8269     90.756   101.0668   -58.3513     91.217
  353.2634    -1.1843    83.7286   -57.9609     90.756    93.8737   -58.0565     90.662
  358.3189    -0.4796    92.8789   -59.9134     90.756   103.3521   -59.2596     91.366
  354.3944     0.9153    87.5955   -56.8013     90.756    97.3624   -56.6068     90.959
  355.8370     0.9109    89.8951   -57.5266     90.756    99.7933   -57.1445     91.145
  352.1162    -0.0185    83.2006   -56.3505     90.756    92.9189   -56.5026     90.596
  355.8217    -0.9482    88.1108   -59.1327     90.756    98.5119   -58.8662     91.010
  357.3486    -1.2519    90.4419   -60.1501     90.756   101.0833   -59.6830     91.186
  357.4073     0.7491    92.3667   -58.4062     90.756   102.4213   -57.8194     91.336
  356.6333    -1.1836    89.2601   -59.7429     90.756    99.8135   -59.3761     91.098
  358.4844    -0.1753    93.4415   -59.7136     90.756   103.8303   -59.0199     91.409
  355.9727    -0.2213    89.0689   -58.5798     90.756    99.2818   -58.2462     91.082
  358.3998    -0.3326    93.1532   -59.8176     90.756   103.5857   -59.1442     91.387
  351.8044    -0.5020    82.2359   -56.5671     90.756    92.0170   -56.7930     90.521
  353.9365    -0.8227    85.1638   -58.0326     90.756    95.3089   -58.0137     90.775
  358.7942    -1.0395    93.2374   -60.6259     90.756   103.9180   -59.9303     91.387
  350.9454     0.7120    82.2446   -55.0799     90.756    91.6573   -55.3154     90.497
  353.6348    -0.4462    85.0750   -57.5525     90.756    95.0882   -57.5460     90.763
  354.4636     1.0613    87.8406   -56.7116     90.756    97.5791   -56.4992     90.978
  357.5521    -0.5409    91.4675   -59.6189     90.756   101.9073   -59.0806     91.263
  357.8494     0.5826    92.9813   -58.7532     90.756   103.1093   -58.1130     91.381
  356.9080    -1.1028    89.8143   -59.8070     90.756   100.3698   -59.3954     91.139
  354.3201     0.5194    87.1030   -57.1015     90.756    96.9585   -56.9416     90.921
  353.8252     1.2959    87.0711   -56.1809     90.756    96.6921   -56.0343     90.912
  356.6877    -1.1289    89.4074   -59.7221     90.756    99.9498   -59.3440     91.109
  356.6670     1.2767    91.5807   -57.5982     90.756   101.4445   -57.0853     91.278
  354.6527     0.5195    87.6283   -57.2736     90.756    97.5178   -57.0707     90.964
  350.4207     1.1149    81.9119   -54.4470     90.756    91.1792   -54.7117     90.458
  357.9959    -1.1781    91.6636   -60.3892     90.756   102.3349   -59.8215     91.275
  352.6348    -0.5535    83.4253   -57.0854     90.756    93.3333   -57.2135     90.625
  357.8207     1.1341    93.3982   -58.2457     90.756   103.3686   -57.5828     91.417
  351.6896     1.0908    83.6916   -55.1946     90.756    93.1215   -55.3177     90.621
  354.9285     0.3134    87.8719   -57.5920     90.756    97.8410   -57.3659     90.985
  357.7525     0.1346    92.4245   -59.1103     90.756   102.6768   -58.5066     91.337
  354.1359    -1.1355    85.1572   -58.4035     90.756    95.4084   -58.3809     90.778
  351.0291    -1.1811    80.3701   -56.6564     90.756    90.1807   -57.0286     90.372
  358.0556    -1.0208    91.9171   -60.2770     90.756   102.5427   -59.6915     91.294
  359.9056     0.6694    96.6925   -59.5365     90.756   106.8747   -58.5974     91.652
  351.4466     0.7639    83.0150   -55.3260     90.756    92.4816   -55.5004     90.566
  354.1555    -0.5957    85.7430   -57.9604     90.756    95.8579   -57.8966     90.819
  355.8622    -0.8731    88.2529   -59.0884     90.756    98.6371   -58.8115     91.021
  357.8121    -0.8607    91.6310   -60.0228     90.756   102.1883   -59.4644     91.274
  355.4055    -0.3514    88.0056   -58.4071     90.756    98.1978   -58.1595     90.999
  353.8577    -1.0332    84.8210   -58.1656     90.756    95.0093   -58.1724     90.749
  356.6432     0.2112    90.5952   -58.5277     90.756   100.7463   -58.0759     91.199
  355.4851    -0.5445    87.9482   -58.6138     90.756    98.2012   -58.3677     90.995
  352.9183    -0.0694    84.3539   -56.8434     90.756    94.1874   -56.9009     90.697
  355.9916    -1.1097    88.2368   -59.3580     90.756    98.7023   -59.0782     91.020
  352.1092    -0.9579    82.2058   -57.1152     90.756    92.1319   -57.3392     90.528
  358.2476    -0.3690    92.8500   -59.7826     90.756   103.2847   -59.1335     91.365
  354.9139    -0.9008    86.6555   -58.6223     90.756    96.9412   -58.4781     90.896
  359.8832    -0.8644    95.4080   -60.9316     90.756   106.0822   -60.0609     91.540
  358.7397    -1.2057    92.9873   -60.7509     90.756   103.7192   -60.0723     91.369
  357.8844     0.2967    92.7954   -59.0248     90.756   103.0083   -58.3940     91.365
  351.9626     0.0760    83.0702   -56.1854     90.756    92.7477   -56.3489     90.583
  359.7732    -0.7972    95.2592   -60.8251     90.756   105.9069   -59.9681     91.531
  352.8457     0.5184    84.8331   -56.3132     90.756    94.5239   -56.3383     90.730
  354.0841    -1.1744    85.0340   -58.4078     90.756    95.2884   -58.3949     90.769
  356.5187    -0.6447    89.5851   -59.2172     90.756    99.9688   -58.8333     91.122
  352.4990    -1.0740    82.6699   -57.4353     90.756    92.6795   -57.6199     90.570
  350.8147    -0.1273    81.1919   -55.6832     90.756    90.7539   -55.9967     90.420
  357.2793    -0.5127    91.0179   -59.4665     90.756   101.4281   -58.9660     91.230
  354.7691     0.8075    88.0845   -57.0857     90.756    97.9141   -56.8497     90.999
  354.6248    -0.2522    86.8360   -57.9186     90.756    96.9178   -57.7694     90.905
  351.3958     1.1944    83.3704   -54.9431     90.756    92.7439   -55.0928     90.590
  351.1223    -0.1631    81.5961   -55.8936     90.756    91.2090   -56.1743     90.457
  358.0652     1.0177    93.7205   -58.4571     90.756   103.7358   -57.7657     91.440
  356.7151    -0.4865    90.0703   -59.1745     90.756   100.4258   -58.7531     91.159
  356.9319    -1.1603    89.8002   -59.8688     90.756   100.3754   -59.4572     91.138
  352.7606     0.6901    84.8746   -56.1230     90.756    94.5171   -56.1467     90.731
  352.8451     1.0385    85.3414   -55.8772     90.756    94.9166   -55.8672     90.767
  352.5570     0.9834    84.8582   -55.7661     90.756    94.4128   -55.7944     90.726
  350.0694     0.3852    80.6770   -54.8276     90.756    90.0342   -55.1855     90.360
  357.9077     0.3443    92.8771   -58.9926     90.756   103.0775   -58.3560     91.372
  352.1182     0.6263    83.8565   -55.8196     90.756    93.4356   -55.9250     90.643
  353.7083     0.3877    86.0215   -56.8905     90.756    95.8423   -56.8172     90.832
  358.3730     1.0524    94.2808   -58.5584     90.756   104.3004   -57.8223     91.482
  354.8517     1.0303    88.4226   -56.9354     90.756    98.2050   -56.6752     91.026
  351.3677     0.4324    82.5659   -55.5523     90.756    92.0900   -55.7598     90.532
  359.6963     1.0719    96.6265   -59.0841     90.756   106.6830   -58.1596     91.654
  353.5518    -0.6904    84.6951   -57.7111     90.756    94.7577   -57.7329     90.734
  355.8179    -0.6606    88.3872   -58.8827     90.756    98.7069   -58.5982     91.030
  355.1888    -0.7139    87.2930   -58.6067     90.756    97.5598   -58.4124     90.945
  354.7959    -0.3555    87.0091   -58.0961     90.756    97.1368   -57.9310     90.920
  354.8994    -1.1090    86.4201   -58.7915     90.756    96.7605   -58.6638     90.879
  350.7876    -0.7307    80.5109   -56.1513     90.756    90.1908   -56.5153     90.373
  357.1583    -1.0998    90.2536   -59.9254     90.756   100.8310   -59.4770     91.172
  358.9209     0.1086    94.4642   -59.6456     90.756   104.7871   -58.8743     91.486
  358.4713     0.2265    93.7637   -59.3462     90.756   104.0296   -58.6347     91.436
  357.7622    -0.0545    92.2742   -59.2833     90.756   102.5830   -58.6882     91.325
  355.1655     0.1906    88.1363   -57.8184     90.756    98.1607   -57.5687     91.007
  353.8196    -0.5759    85.2324   -57.7619     90.756    95.3007   -57.7408     90.777
  359.0414     0.7462    95.2037   -59.1172     90.756   105.3387   -58.2999     91.546
  351.8273     0.7944    83.5977   -55.5170     90.756    93.1056   -55.6449     90.617
  356.3344    -0.8752    89.0488   -59.3270     90.756    99.4817   -58.9836     91.082
  356.9288     0.9472    91.7306   -58.0113     90.756   101.7000   -57.4802     91.289
  352.2734    -0.2358    83.2109   -56.6187     90.756    92.9981   -56.7677     90.601
  357.4848    -1.1937    90.7383   -60.1638     90.756   101.3733   -59.6730     91.208
  357.2887    -0.0042    91.4988   -59.0213     90.756   101.7602   -58.4910     91.267
  359.9458    -0.1520    96.1148   -60.3062     90.756   106.5561   -59.3945     91.599
  354.2475    -0.4014    86.0853   -57.8456     90.756    96.1619   -57.7563     90.845
  357.9442    -0.8966    91.8327   -60.1155     90.756   102.4110   -59.5396     91.288
  355.2680     0.9862    89.0448   -57.1819     90.756    98.8756   -56.8703     91.077
  354.7823     0.0673    87.4008   -57.7279     90.756    97.4178   -57.5368     90.948
  355.9500     1.1592    90.3017   -57.3637     90.756   100.1447   -56.9527     91.177
  355.3592     1.1580    89.3473   -57.0776     90.756    99.1428   -56.7442     91.101
  357.1679     0.8990    92.0906   -58.1639     90.756   102.0887   -57.6025     91.316
  352.1331     0.6018    83.8539   -55.8483     90.756    93.4402   -55.9536     90.643
  357.8363    -0.8079    91.7227   -59.9872     90.756   102.2654   -59.4222     91.280
  353.8095     0.6922    86.4736   -56.6864     90.756    96.2335   -56.5803     90.867
  350.3564    -0.7603    79.8640   -55.9144     90.756    89.4838   -56.3305     90.315
  351.0718    -0.9620    80.6710   -56.5069     90.756    90.4422   -56.8562     90.393
  358.3549     0.3789    93.6882   -59.1584     90.756   103.9028   -58.4563     91.432
  352.7176     0.1404    84.2621   -56.5574     90.756    94.0225   -56.6248     90.686
  350.8626     0.1907    81.5923   -55.4547     90.756    91.0973   -55.7384     90.449
  351.8440     0.3485    83.1737   -55.8939     90.756    92.7774   -56.0517     90.588
  356.5783    -0.1837    90.1215   -58.8432     90.756   100.3783   -58.4232     91.163
  356.3234     0.8110    90.6032   -57.8480     90.756   100.5660   -57.4064     91.201
  354.8400    -0.7557    86.6815   -58.4601     90.756    96.9197   -58.3160     90.897
  355.9969    -1.1015    88.2538   -59.3536     90.756    98.7175   -59.0726     91.022
  351.3022     1.0091    83.0525   -55.0423     90.756    92.4516   -55.2158     90.565
  351.7161     0.5482    83.1888   -55.6569     90.756    92.7341   -55.8153     90.585
  356.6031    -0.5136    89.8536   -59.1439     90.756   100.2070   -58.7400     91.142
  351.3079    -1.2774    80.6714   -56.9008     90.756    90.5464   -57.2476     90.401
  355.1071     0.3608    88.2038   -57.6421     90.756    98.1785   -57.3895     91.011
  357.0309    -0.9261    90.1976   -59.7119     90.756   100.7110   -59.2716     91.168
  352.2896    -1.1003    82.3246   -57.3358     90.756    92.3096   -57.5486     90.541
  352.0630     0.1856    83.3305   -56.1523     90.756    92.9975   -56.2959     90.604
  358.4453    -1.0723    92.5722   -60.5000     90.756   103.2415   -59.8588     91.340
  358.6158    -1.1331    92.8268   -60.6307     90.756   103.5270   -59.9670     91.358
  359.0425    -0.9688    93.7559   -60.6710     90.756   104.4274   -59.9339     91.424
  350.5016    -0.8160    80.0096   -56.0468     90.756    89.6630   -56.4508     90.330
  350.8160    -0.6286    80.6613   -56.0866     90.756    90.3248   -56.4393     90.384
  351.8812    -0.0660    82.8040   -56.2553     90.756    92.5012   -56.4391     90.562
  353.7402     0.2303    85.9164   -57.0405     90.756    95.7784   -56.9738     90.825
  351.7409     1.0434    83.7191   -55.2627     90.756    93.1649   -55.3832     90.624
  355.0218    -0.2122    87.5151   -58.0909     90.756    97.6299   -57.8861     90.959
  350.2111    -0.6439    79.7846   -55.7337     90.756    89.3593   -56.1568     90.304
  351.6258    -0.2071    82.2822   -56.2233     90.756    91.9748   -56.4481     90.519
  353.4088    -0.1194    85.0549   -57.1552     90.756    94.9612   -57.1546     90.757
  351.4961     0.5369    82.8577   -55.5405     90.756    92.3771   -55.7255     90.556
  350.3952     0.9741    81.7345   -54.5461     90.756    91.0250   -54.8240     90.445
  354.7551    -0.1247    87.1703   -57.8779     90.756    97.2337   -57.7029     90.931
  357.6249     0.2521    92.3068   -58.9478     90.756   102.5167   -58.3562     91.329
  354.3546    -0.3042    86.3527   -57.8203     90.756    96.4172   -57.7102     90.866
  354.5149    -0.2759    86.6366   -57.8810     90.756    96.7122   -57.7479     90.889
  356.1867    -1.0979    88.5793   -59.4463     90.756    99.0621   -59.1380     91.047
  358.1308    -0.2625    92.7372   -59.6351     90.756   103.1320   -58.9976     91.357
  358.7182     1.0644    94.8913   -58.6934     90.756   104.9214   -57.9083     91.527
  356.9502    -1.0790    89.9108   -59.8067     90.756   100.4630   -59.3874     91.147
  355.7815     0.2755    89.2207   -58.0535     90.756    99.2811   -57.7159     91.092
  355.2453    -0.1147    87.9730   -58.1218     90.756    98.0855   -57.8807     90.995
  351.0225     1.1154    82.7595   -54.7950     90.756    92.1028   -54.9927     90.536
  359.1200     0.1034    94.8176   -59.7343     90.756   105.1504   -58.9341     91.511
  357.6976     1.1339    93.1881   -58.1917     90.756   103.1522   -57.5458     91.401
  354.6021    -0.4063    86.6467   -58.0378     90.756    96.7657   -57.9019     90.891
  359.5844    -1.2252    94.5365   -61.1349     90.756   105.3209   -60.3274     91.476
  356.4990     0.3285    90.4599   -58.3558     90.756   100.5670   -57.9173     91.189
  354.9995     0.7047    88.3550   -57.2911     90.756    98.2320   -57.0314     91.022
  350.8210    -0.1360    81.1918   -55.6939     90.756    90.7563   -56.0074     90.420
  351.8098     0.0159    82.7833   -56.1472     90.756    92.4534   -56.3335     90.559
  354.4421     0.2243    87.0109   -57.4170     90.756    96.9521   -57.2603     90.915
  359.1936     0.1396    94.9802   -59.7322     90.756   105.3047   -58.9195     91.523
  354.1448    -0.1921    86.1317   -57.6138     90.756    96.1436   -57.5235     90.847
  353.6869     0.2125    85.8161   -57.0269     90.756    95.6763   -56.9681     90.817
  353.3218     0.6763    85.7096   -56.4395     90.756    95.4197   -56.3953     90.803
  352.7517     0.1227    84.2957   -56.5911     90.756    94.0644   -56.6555     90.689
  354.5991     0.1737    87.2111   -57.5419     90.756    97.1817   -57.3681     90.932
  357.2774    -1.0611    90.4993   -59.9484     90.756   101.0754   -59.4803     91.190
  358.4699     1.1761    94.5493   -58.4876     90.756   104.5377   -57.7324     91.503
  358.9070    -1.1518    93.3433   -60.7764     90.756   104.0675   -60.0694     91.394
  358.4714    -0.5135    93.1217   -60.0115     90.756   103.6147   -59.3368     91.383
  357.4905    -0.7435    91.1722   -59.7694     90.756   101.6687   -59.2515     91.240
  353.9317    -0.0586    85.9292   -57.3871     90.756    95.8833   -57.3154     90.829
  358.8973     0.4429    94.7003   -59.3326     90.756   104.9205   -58.5495     91.506
  357.0669     0.1897    91.2937   -58.7465     90.756   101.4832   -58.2368     91.252
  355.8409    -0.8546    88.2354   -59.0618     90.756    98.6120   -58.7865     91.019
  353.2664    -1.1136    83.8082   -57.9041     90.756    93.9364   -57.9940     90.667
  353.3078    -1.2579    83.7196   -58.0467     90.756    93.8892   -58.1422     90.662
  357.3950    -0.2274    91.4804   -59.2683     90.756   101.8148   -58.7352     91.265
  359.9266     0.2318    96.3874   -59.9467     90.756   106.7060   -59.0220     91.624
  359.0235     0.3295    94.8318   -59.4885     90.756   105.0914   -58.6922     91.514
  351.6506     0.8846    83.4307   -55.3428     90.756    92.8981   -55.4849     90.601
  352.3150    -0.0360    83.4787   -56.4777     90.756    93.2270   -56.6069     90.621
  353.7112     0.4620    86.0986   -56.8292     90.756    95.9022   -56.7506     90.838
  358.5290     0.4947    94.0918   -59.1292     90.756   104.2806   -58.3967     91.463
  359.2607    -0.4782    94.5828   -60.3211     90.756   105.1051   -59.5270     91.487
  353.1423    -0.6081    84.1446   -57.4157     90.756    94.1335   -57.4839     90.687
  354.9096    -0.2795    87.2677   -58.0905     90.756    97.3880   -57.9051     90.940
  355.1488    -0.4321    87.5064   -58.3448     90.756    97.6930   -58.1373     90.960
  354.0330     0.3480    86.4875   -57.0967     90.756    96.3540   -56.9848     90.871
  357.0988     0.5797    91.6950   -58.4158     90.756   101.7770   -57.8806     91.284
  359.2472    -0.8873    94.2049   -60.6856     90.756   104.8599   -59.9133     91.457
  359.7284     0.6488    96.3559   -59.4853     90.756   106.5405   -58.5728     91.628
  351.0370     0.6002    82.2616   -55.2242     90.756    91.7085   -55.4574     90.501
  354.7164    -0.6706    86.5667   -58.3226     90.756    96.7680   -58.1894     90.887
  351.6345     1.2303    83.7492   -55.0483     90.756    93.1441   -55.1681     90.624
  355.8410     0.3796    89.4154   -57.9922     90.756    99.4534   -57.6404     91.108
  354.3548     1.1476    87.7511   -56.5817     90.756    97.4584   -56.3779     90.970
  355.0351     0.4502    88.1728   -57.5285     90.756    98.1177   -57.2799     91.008
  353.5033    -0.7071    84.6021   -57.6983     90.756    94.6624   -57.7275     90.727
  354.7354    -0.8598    86.4065   -58.4933     90.756    96.6601   -58.3705     90.876
  358.7235     0.3815    94.3409   -59.3147     90.756   104.5722   -58.5594     91.480
  356.9406     1.2070    91.9750   -57.7860     90.756   101.8751   -57.2398     91.309
  352.4154     0.2857    83.9553   -56.2683     90.756    93.6454   -56.3622     90.657
  355.2843    -0.7708    87.3934   -58.7048     90.756    97.6864   -58.5012     90.953
  358.2777     0.4012    93.5715   -59.1047     90.756   103.7756   -58.4126     91.424
  353.6535    -1.0718    84.4582   -58.0852     90.756    94.6291   -58.1217     90.720
  351.4716     0.8641    83.1515   -55.2581     90.756    92.6009   -55.4223     90.576
  353.7711    -0.8535    84.8707   -57.9679     90.756    95.0022   -57.9729     90.751
  350.2870    -1.0753    79.4216   -56.1216     90.756    89.0928   -56.5714     90.283
  355.6484     0.0498    88.7898   -58.1833     90.756    98.8982   -57.8774     91.059
  353.1887    -1.1517    83.6469   -57.8918     90.756    93.7736   -57.9946     90.654
  350.4545    -0.7890    79.9719   -55.9968     90.756    89.6126   -56.4040     90.325
  353.4895    -0.1876    85.1111   -57.2565     90.756    95.0436   -57.2504     90.762
  358.6558    -0.7135    93.2768   -60.2723     90.756   103.8439   -59.5805     91.393
  357.4226    -1.1243    90.6944   -60.0731     90.756   101.3024   -59.5874     91.204
  351.1858     1.1644    83.0406   -54.8484     90.756    92.3944   -55.0241     90.561
  359.6859    -1.1620    94.7823   -61.1203     90.756   105.5497   -60.2940     91.493
  353.3789    -0.7216    84.3933   -57.6416     90.756    94.4409   -57.6879     90.710
  356.1048     0.3898    89.8597   -58.1122     90.756    99.9177   -57.7241     91.142
  358.1557     0.2190    93.2017   -59.2148     90.756   103.4532   -58.5492     91.395
  354.3271     0.8854    87.4622   -56.7923     90.756    97.2297   -56.6082     90.948
  350.5509    -0.8351    80.0592   -56.0919     90.756    89.7240   -56.4917     90.335
  352.7178    -1.2368    82.8295   -57.6942     90.756    92.9092   -57.8637     90.587
  352.7554    -1.2621    82.8600   -57.7364     90.756    92.9513   -57.9032     90.590
  354.5344    -0.4619    86.4827   -58.0493     90.756    96.6083   -57.9262     90.878
  358.2041    -0.0210    93.0789   -59.4515     90.756   103.4049   -58.7909     91.384
  353.0595     0.9985    85.6247   -56.0269     90.756    95.2326   -55.9935     90.792
  354.7049     0.3717    87.5702   -57.4272     90.756    97.5020   -57.2268     90.960
  350.1852     0.2387    80.6857   -55.0143     90.756    90.0868   -55.3707     90.365
  356.1577     0.6743    90.2067   -57.8888     90.756   100.1930   -57.4771     91.170
  353.3251     0.1927    85.2387   -56.8481     90.756    95.0612   -56.8363     90.768
  358.8325    -0.7733    93.5446   -60.4035     90.756   104.1408   -59.6883     91.411
  357.3196    -0.7282    90.8875   -59.6755     90.756   101.3656   -59.1816     91.219
  356.4915    -0.2748    89.8894   -58.8809     90.756   100.1645   -58.4785     91.145
  359.3270    -0.3930    94.7767   -60.2718     90.756   105.2744   -59.4637     91.502
  359.8201    -0.6945    95.4333   -60.7508     90.756   106.0485   -59.8820     91.544
  357.8588     0.2151    92.6798   -59.0862     90.756   102.9151   -58.4632     91.356
  354.5895    -0.4285    86.6045   -58.0500     90.756    96.7278   -57.9173     90.888
  353.4830     0.9688    86.2381   -56.2787     90.756    95.8988   -56.1953     90.845
  353.3985    -1.0207    84.1118   -57.9010     90.756    94.2354   -57.9669     90.691
  359.1651    -0.3451    94.5218   -60.1601     90.756   104.9974   -59.3740     91.485
  359.8183     0.6892    96.5500   -59.4839     90.756   106.7243   -58.5567     91.642
  351.6808    -0.2276    82.3414   -56.2719     90.756    92.0459   -56.4917     90.525
  354.9861    -0.7248    86.9504   -58.5104     90.756    97.1973   -58.3445     90.918
  355.8647     0.4116    89.4841   -57.9760     90.756    99.5156   -57.6191     91.113
  351.6993     0.2603    82.8720   -55.8837     90.756    92.4755   -56.0650     90.562
  350.0458     1.2692    81.5469   -54.1021     90.756    90.7374   -54.3966     90.421
  358.3789    -0.3276    93.1204   -59.8038     90.756   103.5501   -59.1333     91.385
  357.1086    -0.8181    90.4353   -59.6544     90.756   100.9230   -59.1963     91.186
  358.2675     0.8164    93.9029   -58.7262     90.756   103.9854   -58.0158     91.452
  351.0404     0.3964    82.0584   -55.3920     90.756    91.5464   -55.6399     90.487
  353.5334    -0.8255    84.5265   -57.8136     90.756    94.6199   -57.8476     90.722
  352.6161     0.9147    84.8791   -55.8560     90.756    94.4554   -55.8818     90.728
  351.3778    -0.3556    81.7642   -56.1994     90.756    91.4533   -56.4650     90.476
  350.0284     1.0547    81.3067   -54.2651     90.756    90.5342   -54.5772     90.403
  351.9734    -0.8037    82.1674   -56.9109     90.756    92.0391   -57.1395     90.521
  355.1793     0.5693    88.5165   -57.4986     90.756    98.4448   -57.2236     91.035
  358.6656     0.7540    94.5469   -58.9528     90.756   104.6652   -58.1888     91.499
  352.4904    -1.2384    82.4803   -57.5647     90.756    92.5271   -57.7631     90.557
  356.7393    -0.4718    90.1255   -59.1733     90.756   100.4788   -58.7476     91.163
  355.3207    -0.6959    87.5277   -58.6594     90.756    97.8043   -58.4459     90.963
  350.8395     0.5174    81.8958   -55.1765     90.756    91.3329   -55.4383     90.469
  356.2484     0.6736    90.3558   -57.9329     90.756   100.3494   -57.5091     91.181
  354.8882    -0.5078    87.0076   -58.2742     90.756    97.1856   -58.1069     90.921
  354.3897    -0.5398    86.1729   -58.0385     90.756    96.3017   -57.9399     90.854
  350.3303    -0.5544    80.0493   -55.7349     90.756    89.6247   -56.1373     90.326
  350.1544    -0.2966    80.0778   -55.4233     90.756    89.5767   -55.8249     90.322
  353.9006     0.4781    86.4078   -56.9163     90.756    96.2284   -56.8126     90.863
