#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc
  256.2232    20.4702    41.0684    32.2270     13.000    91.6562    43.8058     10.015
  256.1717    20.4835    41.0639    32.2769     13.000    91.6888    43.8631     10.018
  256.1203    20.4968    41.0593    32.3267     13.000    91.7214    43.9204     10.022
  256.0688    20.5101    41.0547    32.3766     13.000    91.7542    43.9776     10.025
  256.0173    20.5233    41.0501    32.4264     13.000    91.7870    44.0348     10.029
  255.9659    20.5366    41.0455    32.4763     13.000    91.8200    44.0920     10.032
  255.9144    20.5498    41.0409    32.5261     13.000    91.8530    44.1490     10.035
  255.8629    20.5630    41.0363    32.5760     13.000    91.8861    44.2061     10.039
  255.8114    20.5762    41.0317    32.6258     13.000    91.9194    44.2631     10.042
  255.7598    20.5894    41.0271    32.6757     13.000    91.9527    44.3200     10.046
  255.7083    20.6026    41.0225    32.7255     13.000    91.9861    44.3769     10.049
  255.6568    20.6157    41.0178    32.7754     13.000    92.0196    44.4337     10.052
  255.6052    20.6289    41.0132    32.8252     13.000    92.0532    44.4905     10.056
  255.5537    20.6420    41.0086    32.8751     13.000    92.0869    44.5473     10.059
  255.5021    20.6551    41.0039    32.9249     13.000    92.1206    44.6040     10.063
  255.4505    20.6682    40.9993    32.9748     13.000    92.1545    44.6606     10.066
  255.3990    20.6813    40.9946    33.0246     13.000    92.1885    44.7172     10.070
  255.3474    20.6943    40.9900    33.0745     13.000    92.2226    44.7738     10.073
  255.2958    20.7074    40.9853    33.1243     13.000    92.2567    44.8302     10.076
  255.2442    20.7204    40.9806    33.1742     13.000    92.2910    44.8867     10.080
  255.1925    20.7334    40.9760    33.2240     13.000    92.3253    44.9431     10.083
  255.1409    20.7464    40.9713    33.2739     13.000    92.3598    44.9994     10.087
  255.0893    20.7594    40.9666    33.3237     13.000    92.3943    45.0557     10.090
  255.0376    20.7724    40.9619    33.3735     13.000    92.4290    45.1120     10.094
  254.9860    20.7853    40.9572    33.4234     13.000    92.4637    45.1682     10.097
  254.9343    20.7983    40.9525    33.4732     13.000    92.4985    45.2243     10.101
  254.8827    20.8112    40.9478    33.5231     13.000    92.5335    45.2804     10.104
  254.8310    20.8241    40.9431    33.5729     13.000    92.5685    45.3364     10.108
  254.7793    20.8370    40.9384    33.6228     13.000    92.6036    45.3924     10.111
  254.7276    20.8499    40.9337    33.6726     13.000    92.6389    45.4484     10.115
  254.6759    20.8627    40.9289    33.7225     13.000    92.6742    45.5043     10.118
  254.6242    20.8756    40.9242    33.7723     13.000    92.7096    45.5601     10.122
  254.5724    20.8884    40.9195    33.8222     13.000    92.7451    45.6159     10.125
  254.5207    20.9012    40.9147    33.8720     13.000    92.7807    45.6716     10.129
  254.4690    20.9140    40.9100    33.9218     13.000    92.8165    45.7273     10.132
  254.4172    20.9268    40.9052    33.9717     13.000    92.8523    45.7830     10.136
  254.3655    20.9396    40.9005    34.0215     13.000    92.8882    45.8386     10.139
  254.3137    20.9523    40.8957    34.0714     13.000    92.9242    45.8941     10.143
  254.2619    20.9651    40.8909    34.1212     13.000    92.9603    45.9496     10.146
  254.2101    20.9778    40.8861    34.1711     13.000    92.9965    46.0050     10.150
  254.1583    20.9905    40.8814    34.2209     13.000    93.0328    46.0604     10.153
  254.1065    21.0032    40.8766    34.2707     13.000    93.0692    46.1157     10.157
  254.0547    21.0159    40.8718    34.3206     13.000    93.1058    46.1710     10.160
  254.0029    21.0285    40.8670    34.3704     13.000    93.1424    46.2262     10.164
  253.9511    21.0412    40.8622    34.4203     13.000    93.1791    46.2814     10.167
  253.8992    21.0538    40.8574    34.4701     13.000    93.2159    46.3365     10.171
  253.8474    21.0664    40.8525    34.5200     13.000    93.2528    46.3916     10.174
  253.7955    21.0790    40.8477    34.5698     13.000    93.2898    46.4466     10.178
  253.7437    21.0916    40.8429    34.6196     13.000    93.3270    46.5016     10.182
  253.6918    21.1041    40.8381    34.6695     13.000    93.3642    46.5565     10.185
  253.6399    21.1167    40.8332    34.7193     13.000    93.4015    46.6113     10.189
  253.5880    21.1292    40.8284    34.7692     13.000    93.4389    46.6662     10.192
  253.5361    21.1417    40.8235    34.8190     13.000    93.4765    46.7209     10.196
  253.4842    21.1542    40.8187    34.8688     13.000    93.5141    46.7756     10.199
  253.4323    21.1667    40.8138    34.9187     13.000    93.5518    46.8303     10.203
  253.3804    21.1792    40.8089    34.9685     13.000    93.5897    46.8849     10.207
  253.3284    21.1916    40.8040    35.0184     13.000    93.6276    46.9394     10.210
  253.2765    21.2041    40.7992    35.0682     13.000    93.6656    46.9939     10.214
  253.2246    21.2165    40.7943    35.1180     13.000    93.7038    47.0484     10.217
  253.1726    21.2289    40.7894    35.1679     13.000    93.7420    47.1028     10.221
  253.1206    21.2413    40.7845    35.2177     13.000    93.7804    47.1571     10.225
  253.0686    21.2537    40.7796    35.2676     13.000    93.8189    47.2114     10.228
  253.0167    21.2660    40.7747    35.3174     13.000    93.8574    47.2656     10.232
  252.9647    21.2784    40.7697    35.3672     13.000    93.8961    47.3198     10.235
  252.9127    21.2907    40.7648    35.4171     13.000    93.9349    47.3739     10.239
  252.8606    21.3030    40.7599    35.4669     13.000    93.9738    47.4280     10.243
  252.8086    21.3153    40.7550    35.5168     13.000    94.0128    47.4820     10.246
  252.7566    21.3276    40.7500    35.5666     13.000    94.0518    47.5360     10.250
  252.7046    21.3398    40.7451    35.6164     13.000    94.0910    47.5899     10.254
  252.6525    21.3521    40.7401    35.6663     13.000    94.1304    47.6437     10.257
  252.6005    21.3643    40.7352    35.7161     13.000    94.1698    47.6975     10.261
  252.5484    21.3765    40.7302    35.7659     13.000    94.2093    47.7513     10.265
  252.4963    21.3887    40.7252    35.8158     13.000    94.2489    47.8050     10.268
  252.4442    21.4009    40.7202    35.8656     13.000    94.2887    47.8586     10.272
  252.3921    21.4131    40.7152    35.9155     13.000    94.3285    47.9122     10.276
  252.3400    21.4252    40.7103    35.9653     13.000    94.3684    47.9658     10.279
  252.2879    21.4373    40.7053    36.0151     13.000    94.4085    48.0192     10.283
  252.2358    21.4495    40.7003    36.0650     13.000    94.4487    48.0727     10.287
  252.1837    21.4616    40.6952    36.1148     13.000    94.4889    48.1260     10.290
  252.1316    21.4737    40.6902    36.1646     13.000    94.5293    48.1794     10.294
  252.0794    21.4857    40.6852    36.2145     13.000    94.5698    48.2326     10.298
  252.0273    21.4978    40.6802    36.2643     13.000    94.6104    48.2858     10.301
  251.9751    21.5098    40.6751    36.3141     13.000    94.6511    48.3390     10.305
  251.9229    21.5218    40.6701    36.3640     13.000    94.6920    48.3921     10.309
  251.8708    21.5338    40.6650    36.4138     13.000    94.7329    48.4451     10.312
  251.8186    21.5458    40.6600    36.4636     13.000    94.7739    48.4981     10.316
  251.7664    21.5578    40.6549    36.5135     13.000    94.8151    48.5511     10.320
  251.7142    21.5697    40.6499    36.5633     13.000    94.8563    48.6039     10.323
  251.6620    21.5817    40.6448    36.6131     13.000    94.8977    48.6568     10.327
  251.6097    21.5936    40.6397    36.6630     13.000    94.9392    48.7095     10.331
  251.5575    21.6055    40.6346    36.7128     13.000    94.9808    48.7623     10.335
  251.5053    21.6174    40.6295    36.7626     13.000    95.0225    48.8149     10.338
  251.4530    21.6293    40.6244    36.8125     13.000    95.0643    48.8675     10.342
  251.4008    21.6411    40.6193    36.8623     13.000    95.1063    48.9201     10.346
  251.3485    21.6530    40.6142    36.9121     13.000    95.1483    48.9726     10.350
  251.2962    21.6648    40.6091    36.9620     13.000    95.1905    49.0250     10.353
  251.2440    21.6766    40.6039    37.0118     13.000    95.2327    49.0774     10.357
  251.1917    21.6884    40.5988    37.0616     13.000    95.2751    49.1297     10.361
  251.1394    21.7002    40.5937    37.1115     13.000    95.3176    49.1820     10.365
  251.0871    21.7119    40.5885    37.1613     13.000    95.3602    49.2342     10.368
  251.0347    21.7237    40.5834    37.2111     13.000    95.4029    49.2863     10.372
  250.9824    21.7354    40.5782    37.2610     13.000    95.4458    49.3384     10.376
  250.9301    21.7471    40.5730    37.3108     13.000    95.4887    49.3905     10.380
  250.8777    21.7588    40.5679    37.3606     13.000    95.5318    49.4425     10.383
  250.8254    21.7705    40.5627    37.4105     13.000    95.5750    49.4944     10.387
  250.7730    21.7821    40.5575    37.4603     13.000    95.6183    49.5463     10.391
  250.7207    21.7938    40.5523    37.5101     13.000    95.6617    49.5981     10.395
  250.6683    21.8054    40.5471    37.5599     13.000    95.7052    49.6499     10.398
  250.6159    21.8170    40.5419    37.6098     13.000    95.7489    49.7016     10.402
  250.5635    21.8286    40.5367    37.6596     13.000    95.7926    49.7532     10.406
  250.5111    21.8402    40.5314    37.7094     13.000    95.8365    49.8048     10.410
  250.4587    21.8518    40.5262    37.7593     13.000    95.8805    49.8564     10.414
  250.4063    21.8633    40.5210    37.8091     13.000    95.9246    49.9078     10.417
  250.3539    21.8748    40.5157    37.8589     13.000    95.9688    49.9593     10.421
  250.3014    21.8864    40.5105    37.9087     13.000    96.0132    50.0106     10.425
  250.2490    21.8978    40.5052    37.9586     13.000    96.0576    50.0619     10.429
  250.1965    21.9093    40.4999    38.0084     13.000    96.1022    50.1132     10.433
  250.1441    21.9208    40.4947    38.0582     13.000    96.1469    50.1644     10.436
  250.0916    21.9322    40.4894    38.1081     13.000    96.1917    50.2155     10.440
  250.0391    21.9437    40.4841    38.1579     13.000    96.2366    50.2666     10.444
  249.9867    21.9551    40.4788    38.2077     13.000    96.2817    50.3176     10.448
  249.9342    21.9665    40.4735    38.2575     13.000    96.3269    50.3686     10.452
  249.8817    21.9778    40.4682    38.3074     13.000    96.3721    50.4195     10.456
  249.8292    21.9892    40.4629    38.3572     13.000    96.4176    50.4703     10.459
  249.7766    22.0006    40.4575    38.4070     13.000    96.4631    50.5211     10.463
  249.7241    22.0119    40.4522    38.4568     13.000    96.5087    50.5718     10.467
  249.6716    22.0232    40.4469    38.5067     13.000    96.5545    50.6225     10.471
  249.6190    22.0345    40.4415    38.5565     13.000    96.6004    50.6731     10.475
  249.5665    22.0458    40.4362    38.6063     13.000    96.6464    50.7237     10.479
  249.5139    22.0570    40.4308    38.6561     13.000    96.6925    50.7742     10.483
  249.4613    22.0683    40.4254    38.7060     13.000    96.7388    50.8246     10.486
  249.4088    22.0795    40.4201    38.7558     13.000    96.7852    50.8750     10.490
  249.3562    22.0907    40.4147    38.8056     13.000    96.8316    50.9253     10.494
  249.3036    22.1019    40.4093    38.8554     13.000    96.8783    50.9756     10.498
  249.2510    22.1131    40.4039    38.9053     13.000    96.9250    51.0258     10.502
  249.1984    22.1242    40.3985    38.9551     13.000    96.9719    51.0759     10.506
  249.1458    22.1354    40.3931    39.0049     13.000    97.0189    51.1260     10.510
  249.0931    22.1465    40.3876    39.0547     13.000    97.0660    51.1760     10.513
  249.0405    22.1576    40.3822    39.1045     13.000    97.1132    51.2260     10.517
  248.9879    22.1687    40.3768    39.1544     13.000    97.1605    51.2759     10.521
  248.9352    22.1798    40.3713    39.2042     13.000    97.2080    51.3258     10.525
  248.8825    22.1909    40.3659    39.2540     13.000    97.2556    51.3755     10.529
  248.8299    22.2019    40.3604    39.3038     13.000    97.3034    51.4253     10.533
  248.7772    22.2129    40.3549    39.3536     13.000    97.3512    51.4749     10.537
  248.7245    22.2239    40.3495    39.4035     13.000    97.3992    51.5246     10.541
  248.6718    22.2349    40.3440    39.4533     13.000    97.4473    51.5741     10.545
  248.6191    22.2459    40.3385    39.5031     13.000    97.4955    51.6236     10.549
  248.5664    22.2568    40.3330    39.5529     13.000    97.5439    51.6730     10.553
  248.5137    22.2678    40.3275    39.6027     13.000    97.5923    51.7224     10.556
  248.4610    22.2787    40.3220    39.6526     13.000    97.6409    51.7717     10.560
  248.4082    22.2896    40.3164    39.7024     13.000    97.6897    51.8209     10.564
  248.3555    22.3005    40.3109    39.7522     13.000    97.7385    51.8701     10.568
  248.3027    22.3114    40.3054    39.8020     13.000    97.7875    51.9193     10.572
  248.2500    22.3222    40.2998    39.8518     13.000    97.8366    51.9683     10.576
  248.1972    22.3331    40.2943    39.9017     13.000    97.8859    52.0173     10.580
  248.1444    22.3439    40.2887    39.9515     13.000    97.9352    52.0663     10.584
  248.0917    22.3547    40.2831    40.0013     13.000    97.9847    52.1152     10.588
  248.0389    22.3655    40.2775    40.0511     13.000    98.0343    52.1640     10.592
  247.9861    22.3763    40.2720    40.1009     13.000    98.0841    52.2127     10.596
  247.9332    22.3870    40.2664    40.1507     13.000    98.1340    52.2614     10.600
  247.8804    22.3977    40.2608    40.2006     13.000    98.1840    52.3101     10.604
  247.8276    22.4085    40.2551    40.2504     13.000    98.2341    52.3587     10.608
  247.7748    22.4192    40.2495    40.3002     13.000    98.2844    52.4072     10.612
  247.7219    22.4298    40.2439    40.3500     13.000    98.3348    52.4556     10.616
  247.6691    22.4405    40.2383    40.3998     13.000    98.3853    52.5040     10.620
  247.6162    22.4512    40.2326    40.4496     13.000    98.4360    52.5523     10.624
  247.5634    22.4618    40.2270    40.4995     13.000    98.4867    52.6006     10.628
  247.5105    22.4724    40.2213    40.5493     13.000    98.5377    52.6488     10.632
  247.4576    22.4830    40.2156    40.5991     13.000    98.5887    52.6970     10.635
  247.4047    22.4936    40.2099    40.6489     13.000    98.6399    52.7450     10.639
  247.3518    22.5042    40.2043    40.6987     13.000    98.6912    52.7931     10.643
  247.2989    22.5147    40.1986    40.7485     13.000    98.7427    52.8410     10.647
  247.2460    22.5252    40.1929    40.7983     13.000    98.7942    52.8889     10.651
  247.1931    22.5357    40.1871    40.8481     13.000    98.8459    52.9368     10.655
  247.1402    22.5462    40.1814    40.8980     13.000    98.8978    52.9845     10.659
  247.0872    22.5567    40.1757    40.9478     13.000    98.9497    53.0322     10.663
  247.0343    22.5672    40.1699    40.9976     13.000    99.0019    53.0799     10.667
  246.9813    22.5776    40.1642    41.0474     13.000    99.0541    53.1275     10.671
  246.9284    22.5880    40.1584    41.0972     13.000    99.1065    53.1750     10.675
  246.8754    22.5984    40.1527    41.1470     13.000    99.1590    53.2224     10.680
  246.8224    22.6088    40.1469    41.1968     13.000    99.2116    53.2698     10.684
  246.7694    22.6192    40.1411    41.2466     13.000    99.2644    53.3171     10.688
  246.7164    22.6296    40.1353    41.2964     13.000    99.3173    53.3644     10.692
  246.6634    22.6399    40.1295    41.3463     13.000    99.3703    53.4116     10.696
  246.6104    22.6502    40.1237    41.3961     13.000    99.4235    53.4588     10.700
  246.5574    22.6605    40.1179    41.4459     13.000    99.4768    53.5058     10.704
  246.5044    22.6708    40.1121    41.4957     13.000    99.5303    53.5528     10.708
  246.4513    22.6811    40.1062    41.5455     13.000    99.5839    53.5998     10.712
  246.3983    22.6913    40.1004    41.5953     13.000    99.6376    53.6467     10.716
  246.3452    22.7016    40.0945    41.6451     13.000    99.6915    53.6935     10.720
  246.2922    22.7118    40.0887    41.6949     13.000    99.7455    53.7402     10.724
  246.2391    22.7220    40.0828    41.7447     13.000    99.7996    53.7869     10.728
  246.1860    22.7322    40.0769    41.7945     13.000    99.8539    53.8336     10.732
  246.1330    22.7423    40.0710    41.8443     13.000    99.9083    53.8801     10.736
  246.0799    22.7525    40.0651    41.8941     13.000    99.9628    53.9266     10.740
  246.0268    22.7626    40.0592    41.9440     13.000   100.0175    53.9730     10.744
  245.9737    22.7727    40.0533    41.9938     13.000   100.0723    54.0194     10.748
  245.9206    22.7828    40.0474    42.0436     13.000   100.1273    54.0657     10.752
  245.8674    22.7929    40.0414    42.0934     13.000   100.1824    54.1119     10.756
  245.8143    22.8029    40.0355    42.1432     13.000   100.2376    54.1581     10.760
  245.7612    22.8130    40.0295    42.1930     13.000   100.2930    54.2042     10.765
  245.7080    22.8230    40.0235    42.2428     13.000   100.3485    54.2503     10.769
  245.6549    22.8330    40.0176    42.2926     13.000   100.4042    54.2962     10.773
  245.6017    22.8430    40.0116    42.3424     13.000   100.4600    54.3422     10.777
  245.5486    22.8530    40.0056    42.3922     13.000   100.5159    54.3880     10.781
  245.4954    22.8629    39.9996    42.4420     13.000   100.5720    54.4338     10.785
  245.4422    22.8728    39.9936    42.4918     13.000   100.6282    54.4795     10.789
  245.3890    22.8828    39.9876    42.5416     13.000   100.6846    54.5251     10.793
  245.3358    22.8927    39.9815    42.5914     13.000   100.7411    54.5707     10.797
  245.2826    22.9025    39.9755    42.6412     13.000   100.7977    54.6162     10.801
  245.2294    22.9124    39.9694    42.6910     13.000   100.8545    54.6617     10.805
  245.1762    22.9223    39.9634    42.7408     13.000   100.9114    54.7071     10.810
  245.1229    22.9321    39.9573    42.7906     13.000   100.9685    54.7524     10.814
  245.0697    22.9419    39.9512    42.8404     13.000   101.0257    54.7976     10.818
  245.0164    22.9517    39.9451    42.8902     13.000   101.0831    54.8428     10.822
  244.9632    22.9615    39.9390    42.9400     13.000   101.1406    54.8879     10.826
  244.9099    22.9712    39.9329    42.9898     13.000   101.1982    54.9330     10.830
  244.8567    22.9810    39.9268    43.0396     13.000   101.2560    54.9779     10.834
  244.8034    22.9907    39.9207    43.0894     13.000   101.3139    55.0229     10.838
  244.7501    23.0004    39.9145    43.1392     13.000   101.3720    55.0677     10.843
  244.6968    23.0101    39.9084    43.1890     13.000   101.4302    55.1125     10.847
  244.6435    23.0197    39.9022    43.2388     13.000   101.4886    55.1572     10.851
  244.5902    23.0294    39.8960    43.2886     13.000   101.5471    55.2018     10.855
  244.5369    23.0390    39.8899    43.3384     13.000   101.6058    55.2464     10.859
  244.4836    23.0486    39.8837    43.3882     13.000   101.6646    55.2909     10.863
  244.4302    23.0582    39.8775    43.4380     13.000   101.7235    55.3354     10.867
  244.3769    23.0678    39.8713    43.4878     13.000   101.7826    55.3797     10.872
  244.3236    23.0774    39.8650    43.5376     13.000   101.8418    55.4240     10.876
  244.2702    23.0869    39.8588    43.5874     13.000   101.9012    55.4683     10.880
  244.2169    23.0964    39.8526    43.6372     13.000   101.9608    55.5124     10.884
  244.1635    23.1059    39.8463    43.6870     13.000   102.0204    55.5565     10.888
  244.1101    23.1154    39.8400    43.7368     13.000   102.0803    55.6006     10.892
  244.0567    23.1249    39.8338    43.7866     13.000   102.1402    55.6445     10.897
  244.0033    23.1344    39.8275    43.8364     13.000   102.2004    55.6884     10.901
  243.9499    23.1438    39.8212    43.8862     13.000   102.2606    55.7322     10.905
  243.8965    23.1532    39.8149    43.9359     13.000   102.3210    55.7760     10.909
  243.8431    23.1626    39.8086    43.9857     13.000   102.3816    55.8197     10.913
  243.7897    23.1720    39.8023    44.0355     13.000   102.4423    55.8633     10.917
  243.7363    23.1813    39.7959    44.0853     13.000   102.5032    55.9068     10.922
  243.6828    23.1907    39.7896    44.1351     13.000   102.5642    55.9503     10.926
  243.6294    23.2000    39.7832    44.1849     13.000   102.6253    55.9937     10.930
  243.5760    23.2093    39.7768    44.2347     13.000   102.6867    56.0371     10.934
  243.5225    23.2186    39.7705    44.2845     13.000   102.7481    56.0803     10.938
  243.4690    23.2279    39.7641    44.3343     13.000   102.8097    56.1235     10.943
  243.4156    23.2371    39.7577    44.3841     13.000   102.8715    56.1666     10.947
  243.3621    23.2464    39.7513    44.4339     13.000   102.9334    56.2097     10.951
  243.3086    23.2556    39.7448    44.4836     13.000   102.9955    56.2527     10.955
  243.2551    23.2648    39.7384    44.5334     13.000   103.0577    56.2956     10.959
  243.2016    23.2740    39.7320    44.5832     13.000   103.1200    56.3385     10.964
  243.1481    23.2832    39.7255    44.6330     13.000   103.1826    56.3812     10.968
  243.0946    23.2923    39.7190    44.6828     13.000   103.2452    56.4239     10.972
  243.0410    23.3014    39.7126    44.7326     13.000   103.3080    56.4666     10.976
  242.9875    23.3105    39.7061    44.7824     13.000   103.3710    56.5091     10.980
  242.9340    23.3196    39.6996    44.8322     13.000   103.4341    56.5516     10.985
  242.8804    23.3287    39.6931    44.8819     13.000   103.4974    56.5940     10.989
  242.8269    23.3378    39.6865    44.9317     13.000   103.5609    56.6364     10.993
  242.7733    23.3468    39.6800    44.9815     13.000   103.6244    56.6787     10.997
  242.7198    23.3558    39.6735    45.0313     13.000   103.6882    56.7209     11.002
  242.6662    23.3648    39.6669    45.0811     13.000   103.7521    56.7630     11.006
  242.6126    23.3738    39.6603    45.1309     13.000   103.8161    56.8051     11.010
  242.5590    23.3828    39.6537    45.1807     13.000   103.8803    56.8471     11.014
  242.5054    23.3917    39.6472    45.2304     13.000   103.9447    56.8890     11.019
  242.4518    23.4006    39.6406    45.2802     13.000   104.0092    56.9308     11.023
  242.3982    23.4095    39.6339    45.3300     13.000   104.0738    56.9726     11.027
  242.3446    23.4184    39.6273    45.3798     13.000   104.1387    57.0143     11.031
  242.2910    23.4273    39.6207    45.4296     13.000   104.2036    57.0559     11.036
  242.2373    23.4362    39.6140    45.4794     13.000   104.2688    57.0975     11.040
  242.1837    23.4450    39.6074    45.5291     13.000   104.3340    57.1390     11.044
  242.1300    23.4538    39.6007    45.5789     13.000   104.3995    57.1804     11.048
  242.0764    23.4626    39.5940    45.6287     13.000   104.4651    57.2217     11.053
  242.0227    23.4714    39.5873    45.6785     13.000   104.5308    57.2630     11.057
  241.9690    23.4802    39.5806    45.7283     13.000   104.5967    57.3042     11.061
  241.9154    23.4889    39.5739    45.7780     13.000   104.6628    57.3453     11.065
  241.8617    23.4976    39.5671    45.8278     13.000   104.7290    57.3863     11.070
  241.8080    23.5063    39.5604    45.8776     13.000   104.7954    57.4273     11.074
  241.7543    23.5150    39.5536    45.9274     13.000   104.8620    57.4682     11.078
  241.7006    23.5237    39.5469    45.9772     13.000   104.9286    57.5090     11.082
  241.6469    23.5323    39.5401    46.0269     13.000   104.9955    57.5498     11.087
  241.5932    23.5410    39.5333    46.0767     13.000   105.0625    57.5904     11.091
  241.5394    23.5496    39.5265    46.1265     13.000   105.1297    57.6310     11.095
  241.4857    23.5582    39.5197    46.1763     13.000   105.1970    57.6716     11.100
  241.4320    23.5668    39.5128    46.2260     13.000   105.2645    57.7120     11.104
  241.3782    23.5753    39.5060    46.2758     13.000   105.3321    57.7524     11.108
  241.3245    23.5839    39.4991    46.3256     13.000   105.4000    57.7927     11.113
  241.2707    23.5924    39.4923    46.3754     13.000   105.4679    57.8329     11.117
  241.2169    23.6009    39.4854    46.4251     13.000   105.5360    57.8731     11.121
  241.1632    23.6094    39.4785    46.4749     13.000   105.6043    57.9131     11.125
  241.1094    23.6179    39.4716    46.5247     13.000   105.6728    57.9531     11.130
  241.0556    23.6263    39.4647    46.5745     13.000   105.7414    57.9931     11.134
  241.0018    23.6347    39.4577    46.6242     13.000   105.8101    58.0329     11.138
  240.9480    23.6431    39.4508    46.6740     13.000   105.8791    58.0727     11.143
  240.8942    23.6515    39.4438    46.7238     13.000   105.9481    58.1124     11.147
  240.8404    23.6599    39.4369    46.7735     13.000   106.0174    58.1520     11.151
  240.7866    23.6683    39.4299    46.8233     13.000   106.0868    58.1916     11.156
  240.7327    23.6766    39.4229    46.8731     13.000   106.1564    58.2310     11.160
  240.6789    23.6849    39.4159    46.9229     13.000   106.2261    58.2704     11.164
  240.6251    23.6932    39.4089    46.9726     13.000   106.2960    58.3097     11.169
  240.5712    23.7015    39.4018    47.0224     13.000   106.3660    58.3490     11.173
  240.5173    23.7098    39.3948    47.0722     13.000   106.4363    58.3881     11.177
  240.4635    23.7180    39.3877    47.1219     13.000   106.5066    58.4272     11.182
  240.4096    23.7262    39.3807    47.1717     13.000   106.5772    58.4662     11.186
  240.3557    23.7344    39.3736    47.2215     13.000   106.6479    58.5052     11.190
  240.3018    23.7426    39.3665    47.2712     13.000   106.7187    58.5440     11.195
  240.2480    23.7508    39.3594    47.3210     13.000   106.7898    58.5828     11.199
  240.1941    23.7590    39.3522    47.3708     13.000   106.8610    58.6215     11.203
  240.1402    23.7671    39.3451    47.4205     13.000   106.9323    58.6601     11.208
  240.0862    23.7752    39.3379    47.4703     13.000   107.0038    58.6987     11.212
  240.0323    23.7833    39.3308    47.5201     13.000   107.0755    58.7371     11.216
  239.9784    23.7914    39.3236    47.5698     13.000   107.1474    58.7755     11.221
  239.9245    23.7994    39.3164    47.6196     13.000   107.2194    58.8138     11.225
  239.8705    23.8075    39.3092    47.6694     13.000   107.2916    58.8521     11.229
  239.8166    23.8155    39.3020    47.7191     13.000   107.3639    58.8902     11.234
  239.7626    23.8235    39.2947    47.7689     13.000   107.4364    58.9283     11.238
  239.7087    23.8315    39.2875    47.8186     13.000   107.5091    58.9663     11.243
  239.6547    23.8394    39.2802    47.8684     13.000   107.5819    59.0042     11.247
  239.6007    23.8474    39.2729    47.9182     13.000   107.6549    59.0421     11.251
  239.5468    23.8553    39.2656    47.9679     13.000   107.7281    59.0798     11.256
  239.4928    23.8632    39.2583    48.0177     13.000   107.8014    59.1175     11.260
  239.4388    23.8711    39.2510    48.0675     13.000   107.8749    59.1551     11.264
  239.3848    23.8790    39.2437    48.1172     13.000   107.9485    59.1926     11.269
  239.3308    23.8868    39.2363    48.1670     13.000   108.0224    59.2301     11.273
  239.2768    23.8947    39.2290    48.2167     13.000   108.0963    59.2674     11.278
