#   RA_deg    DEC_deg      l_deg      b_deg   Rhel_kpc    phi_deg  theta_deg   Rgal_kpc
  146.6795   -14.0565   249.6703    29.1451     14.500   222.6320    21.9376     18.902
  146.7080   -14.0149   249.6567    29.1936     14.500   222.6144    21.9723     18.903
  146.7366   -13.9733   249.6431    29.2422     14.500   222.5967    22.0069     18.903
  146.7651   -13.9317   249.6296    29.2908     14.500   222.5791    22.0416     18.903
  146.7936   -13.8900   249.6160    29.3394     14.500   222.5614    22.0763     18.904
  146.8221   -13.8484   249.6024    29.3879     14.500   222.5437    22.1109     18.904
  146.8506   -13.8067   249.5887    29.4365     14.500   222.5259    22.1455     18.904
  146.8791   -13.7651   249.5751    29.4851     14.500   222.5082    22.1802     18.905
  146.9076   -13.7234   249.5615    29.5336     14.500   222.4904    22.2148     18.905
  146.9360   -13.6818   249.5478    29.5822     14.500   222.4726    22.2494     18.905
  146.9645   -13.6401   249.5341    29.6308     14.500   222.4548    22.2840     18.905
  146.9929   -13.5984   249.5204    29.6793     14.500   222.4369    22.3186     18.906
  147.0214   -13.5568   249.5067    29.7279     14.500   222.4191    22.3532     18.906
  147.0498   -13.5151   249.4930    29.7765     14.500   222.4012    22.3878     18.906
  147.0782   -13.4734   249.4793    29.8250     14.500   222.3832    22.4224     18.907
  147.1066   -13.4318   249.4656    29.8736     14.500   222.3653    22.4569     18.907
  147.1350   -13.3901   249.4518    29.9222     14.500   222.3474    22.4915     18.907
  147.1634   -13.3484   249.4381    29.9707     14.500   222.3294    22.5260     18.908
  147.1918   -13.3067   249.4243    30.0193     14.500   222.3114    22.5606     18.908
  147.2201   -13.2650   249.4105    30.0678     14.500   222.2933    22.5951     18.908
  147.2485   -13.2234   249.3967    30.1164     14.500   222.2753    22.6296     18.909
  147.2768   -13.1817   249.3829    30.1649     14.500   222.2572    22.6641     18.909
  147.3052   -13.1400   249.3691    30.2135     14.500   222.2391    22.6987     18.909
  147.3335   -13.0983   249.3552    30.2620     14.500   222.2210    22.7331     18.909
  147.3618   -13.0566   249.3414    30.3106     14.500   222.2029    22.7676     18.910
  147.3901   -13.0149   249.3275    30.3591     14.500   222.1847    22.8021     18.910
  147.4184   -12.9732   249.3136    30.4077     14.500   222.1665    22.8366     18.910
  147.4467   -12.9314   249.2997    30.4562     14.500   222.1483    22.8710     18.911
  147.4750   -12.8897   249.2858    30.5047     14.500   222.1301    22.9055     18.911
  147.5033   -12.8480   249.2719    30.5533     14.500   222.1118    22.9399     18.911
  147.5316   -12.8063   249.2579    30.6018     14.500   222.0936    22.9744     18.911
  147.5598   -12.7646   249.2440    30.6504     14.500   222.0753    23.0088     18.912
  147.5881   -12.7228   249.2300    30.6989     14.500   222.0569    23.0432     18.912
  147.6163   -12.6811   249.2160    30.7474     14.500   222.0386    23.0776     18.912
  147.6445   -12.6394   249.2020    30.7960     14.500   222.0202    23.1120     18.913
  147.6727   -12.5977   249.1880    30.8445     14.500   222.0018    23.1464     18.913
  147.7009   -12.5559   249.1740    30.8930     14.500   221.9834    23.1808     18.913
  147.7291   -12.5142   249.1600    30.9415     14.500   221.9650    23.2152     18.913
  147.7573   -12.4724   249.1459    30.9901     14.500   221.9465    23.2495     18.914
  147.7855   -12.4307   249.1319    31.0386     14.500   221.9280    23.2839     18.914
  147.8137   -12.3889   249.1178    31.0871     14.500   221.9095    23.3182     18.914
  147.8419   -12.3472   249.1037    31.1356     14.500   221.8910    23.3526     18.914
  147.8700   -12.3054   249.0896    31.1842     14.500   221.8725    23.3869     18.915
  147.8982   -12.2637   249.0755    31.2327     14.500   221.8539    23.4212     18.915
  147.9263   -12.2219   249.0613    31.2812     14.500   221.8353    23.4555     18.915
  147.9544   -12.1802   249.0472    31.3297     14.500   221.8167    23.4898     18.915
  147.9825   -12.1384   249.0330    31.3782     14.500   221.7980    23.5241     18.916
  148.0107   -12.0966   249.0189    31.4267     14.500   221.7793    23.5584     18.916
  148.0388   -12.0549   249.0047    31.4753     14.500   221.7606    23.5927     18.916
  148.0669   -12.0131   248.9905    31.5238     14.500   221.7419    23.6270     18.916
  148.0949   -11.9713   248.9762    31.5723     14.500   221.7232    23.6612     18.917
  148.1230   -11.9295   248.9620    31.6208     14.500   221.7044    23.6955     18.917
  148.1511   -11.8878   248.9477    31.6693     14.500   221.6856    23.7297     18.917
  148.1791   -11.8460   248.9335    31.7178     14.500   221.6668    23.7639     18.917
  148.2072   -11.8042   248.9192    31.7663     14.500   221.6480    23.7982     18.918
  148.2352   -11.7624   248.9049    31.8148     14.500   221.6291    23.8324     18.918
  148.2633   -11.7206   248.8906    31.8633     14.500   221.6103    23.8666     18.918
  148.2913   -11.6788   248.8763    31.9118     14.500   221.5914    23.9008     18.918
  148.3193   -11.6370   248.8619    31.9603     14.500   221.5724    23.9350     18.919
  148.3473   -11.5952   248.8476    32.0088     14.500   221.5535    23.9691     18.919
  148.3753   -11.5534   248.8332    32.0573     14.500   221.5345    24.0033     18.919
  148.4033   -11.5116   248.8188    32.1058     14.500   221.5155    24.0375     18.919
  148.4313   -11.4698   248.8044    32.1543     14.500   221.4965    24.0716     18.920
  148.4593   -11.4280   248.7900    32.2027     14.500   221.4774    24.1057     18.920
  148.4873   -11.3862   248.7756    32.2512     14.500   221.4584    24.1399     18.920
  148.5152   -11.3444   248.7611    32.2997     14.500   221.4393    24.1740     18.920
  148.5432   -11.3025   248.7467    32.3482     14.500   221.4201    24.2081     18.921
  148.5711   -11.2607   248.7322    32.3967     14.500   221.4010    24.2422     18.921
  148.5991   -11.2189   248.7177    32.4452     14.500   221.3818    24.2763     18.921
  148.6270   -11.1771   248.7032    32.4936     14.500   221.3626    24.3104     18.921
  148.6549   -11.1352   248.6887    32.5421     14.500   221.3434    24.3445     18.921
  148.6828   -11.0934   248.6741    32.5906     14.500   221.3242    24.3785     18.922
  148.7107   -11.0516   248.6596    32.6391     14.500   221.3049    24.4126     18.922
  148.7386   -11.0098   248.6450    32.6875     14.500   221.2856    24.4466     18.922
  148.7665   -10.9679   248.6304    32.7360     14.500   221.2663    24.4807     18.922
  148.7944   -10.9261   248.6158    32.7845     14.500   221.2470    24.5147     18.923
  148.8223   -10.8842   248.6012    32.8329     14.500   221.2276    24.5487     18.923
  148.8501   -10.8424   248.5866    32.8814     14.500   221.2083    24.5827     18.923
  148.8780   -10.8005   248.5719    32.9299     14.500   221.1889    24.6167     18.923
  148.9059   -10.7587   248.5573    32.9783     14.500   221.1694    24.6507     18.923
  148.9337   -10.7168   248.5426    33.0268     14.500   221.1500    24.6847     18.924
  148.9615   -10.6750   248.5279    33.0753     14.500   221.1305    24.7187     18.924
  148.9894   -10.6331   248.5132    33.1237     14.500   221.1110    24.7527     18.924
  149.0172   -10.5913   248.4985    33.1722     14.500   221.0915    24.7866     18.924
  149.0450   -10.5494   248.4837    33.2206     14.500   221.0719    24.8206     18.924
  149.0728   -10.5075   248.4690    33.2691     14.500   221.0523    24.8545     18.925
  149.1006   -10.4657   248.4542    33.3175     14.500   221.0327    24.8884     18.925
  149.1284   -10.4238   248.4394    33.3660     14.500   221.0131    24.9223     18.925
  149.1562   -10.3819   248.4246    33.4144     14.500   220.9935    24.9562     18.925
  149.1840   -10.3401   248.4098    33.4629     14.500   220.9738    24.9901     18.925
  149.2117   -10.2982   248.3949    33.5113     14.500   220.9541    25.0240     18.926
  149.2395   -10.2563   248.3801    33.5598     14.500   220.9344    25.0579     18.926
  149.2672   -10.2144   248.3652    33.6082     14.500   220.9146    25.0918     18.926
  149.2950   -10.1726   248.3503    33.6566     14.500   220.8948    25.1256     18.926
  149.3227   -10.1307   248.3354    33.7051     14.500   220.8750    25.1595     18.926
  149.3505   -10.0888   248.3205    33.7535     14.500   220.8552    25.1933     18.926
  149.3782   -10.0469   248.3055    33.8019     14.500   220.8354    25.2272     18.927
  149.4059   -10.0050   248.2906    33.8504     14.500   220.8155    25.2610     18.927
  149.4336    -9.9631   248.2756    33.8988     14.500   220.7956    25.2948     18.927
  149.4613    -9.9212   248.2606    33.9472     14.500   220.7757    25.3286     18.927
  149.4890    -9.8793   248.2456    33.9956     14.500   220.7557    25.3624     18.927
  149.5167    -9.8374   248.2306    34.0441     14.500   220.7358    25.3962     18.928
  149.5444    -9.7955   248.2155    34.0925     14.500   220.7158    25.4300     18.928
  149.5721    -9.7536   248.2005    34.1409     14.500   220.6957    25.4637     18.928
  149.5998    -9.7117   248.1854    34.1893     14.500   220.6757    25.4975     18.928
  149.6274    -9.6698   248.1703    34.2378     14.500   220.6556    25.5312     18.928
  149.6551    -9.6279   248.1552    34.2862     14.500   220.6355    25.5650     18.928
  149.6827    -9.5860   248.1401    34.3346     14.500   220.6154    25.5987     18.929
  149.7104    -9.5441   248.1249    34.3830     14.500   220.5953    25.6324     18.929
  149.7380    -9.5021   248.1098    34.4314     14.500   220.5751    25.6661     18.929
  149.7657    -9.4602   248.0946    34.4798     14.500   220.5549    25.6998     18.929
  149.7933    -9.4183   248.0794    34.5282     14.500   220.5347    25.7335     18.929
  149.8209    -9.3764   248.0642    34.5766     14.500   220.5144    25.7672     18.929
  149.8485    -9.3345   248.0490    34.6250     14.500   220.4942    25.8008     18.929
  149.8761    -9.2925   248.0337    34.6734     14.500   220.4739    25.8345     18.930
  149.9037    -9.2506   248.0185    34.7218     14.500   220.4535    25.8681     18.930
  149.9313    -9.2087   248.0032    34.7702     14.500   220.4332    25.9018     18.930
  149.9589    -9.1667   247.9879    34.8186     14.500   220.4128    25.9354     18.930
  149.9865    -9.1248   247.9725    34.8670     14.500   220.3924    25.9690     18.930
  150.0141    -9.0829   247.9572    34.9154     14.500   220.3720    26.0026     18.930
  150.0416    -9.0409   247.9419    34.9638     14.500   220.3516    26.0362     18.931
  150.0692    -8.9990   247.9265    35.0122     14.500   220.3311    26.0698     18.931
  150.0967    -8.9570   247.9111    35.0606     14.500   220.3106    26.1034     18.931
  150.1243    -8.9151   247.8957    35.1089     14.500   220.2901    26.1370     18.931
  150.1518    -8.8732   247.8803    35.1573     14.500   220.2695    26.1705     18.931
  150.1794    -8.8312   247.8648    35.2057     14.500   220.2489    26.2041     18.931
  150.2069    -8.7893   247.8493    35.2541     14.500   220.2283    26.2376     18.931
  150.2344    -8.7473   247.8339    35.3025     14.500   220.2077    26.2711     18.931
  150.2619    -8.7053   247.8184    35.3508     14.500   220.1871    26.3047     18.932
  150.2894    -8.6634   247.8029    35.3992     14.500   220.1664    26.3382     18.932
  150.3170    -8.6214   247.7873    35.4476     14.500   220.1457    26.3717     18.932
  150.3445    -8.5795   247.7718    35.4959     14.500   220.1249    26.4052     18.932
  150.3719    -8.5375   247.7562    35.5443     14.500   220.1042    26.4386     18.932
  150.3994    -8.4955   247.7406    35.5927     14.500   220.0834    26.4721     18.932
  150.4269    -8.4536   247.7250    35.6410     14.500   220.0626    26.5056     18.932
  150.4544    -8.4116   247.7094    35.6894     14.500   220.0418    26.5390     18.932
  150.4819    -8.3696   247.6937    35.7378     14.500   220.0209    26.5725     18.933
  150.5093    -8.3277   247.6780    35.7861     14.500   220.0000    26.6059     18.933
  150.5368    -8.2857   247.6624    35.8345     14.500   219.9791    26.6393     18.933
  150.5642    -8.2437   247.6466    35.8828     14.500   219.9582    26.6727     18.933
  150.5917    -8.2018   247.6309    35.9312     14.500   219.9372    26.7061     18.933
  150.6191    -8.1598   247.6152    35.9795     14.500   219.9162    26.7395     18.933
  150.6466    -8.1178   247.5994    36.0279     14.500   219.8952    26.7729     18.933
  150.6740    -8.0758   247.5836    36.0762     14.500   219.8742    26.8062     18.933
  150.7014    -8.0338   247.5678    36.1245     14.500   219.8531    26.8396     18.933
  150.7288    -7.9918   247.5520    36.1729     14.500   219.8320    26.8729     18.934
  150.7563    -7.9499   247.5362    36.2212     14.500   219.8109    26.9063     18.934
  150.7837    -7.9079   247.5203    36.2696     14.500   219.7898    26.9396     18.934
  150.8111    -7.8659   247.5044    36.3179     14.500   219.7686    26.9729     18.934
  150.8385    -7.8239   247.4885    36.3662     14.500   219.7474    27.0062     18.934
  150.8659    -7.7819   247.4726    36.4146     14.500   219.7262    27.0395     18.934
  150.8932    -7.7399   247.4567    36.4629     14.500   219.7049    27.0728     18.934
  150.9206    -7.6979   247.4407    36.5112     14.500   219.6836    27.1061     18.934
  150.9480    -7.6559   247.4248    36.5595     14.500   219.6623    27.1394     18.934
  150.9754    -7.6139   247.4088    36.6079     14.500   219.6410    27.1726     18.934
  151.0027    -7.5719   247.3927    36.6562     14.500   219.6197    27.2059     18.935
  151.0301    -7.5299   247.3767    36.7045     14.500   219.5983    27.2391     18.935
  151.0575    -7.4879   247.3607    36.7528     14.500   219.5769    27.2723     18.935
  151.0848    -7.4459   247.3446    36.8011     14.500   219.5554    27.3055     18.935
  151.1122    -7.4039   247.3285    36.8494     14.500   219.5340    27.3387     18.935
  151.1395    -7.3619   247.3124    36.8977     14.500   219.5125    27.3719     18.935
  151.1668    -7.3199   247.2962    36.9461     14.500   219.4910    27.4051     18.935
  151.1942    -7.2778   247.2801    36.9944     14.500   219.4694    27.4383     18.935
  151.2215    -7.2358   247.2639    37.0427     14.500   219.4479    27.4714     18.935
  151.2488    -7.1938   247.2477    37.0910     14.500   219.4263    27.5046     18.935
  151.2761    -7.1518   247.2315    37.1393     14.500   219.4046    27.5377     18.935
  151.3034    -7.1098   247.2152    37.1876     14.500   219.3830    27.5709     18.935
  145.6885   -15.4006   250.0559    27.5296     14.500   223.1676    20.7736     18.896
  145.7174   -15.3591   250.0427    27.5782     14.500   223.1507    20.8086     18.896
  145.7463   -15.3175   250.0295    27.6268     14.500   223.1338    20.8435     18.897
  145.7751   -15.2760   250.0163    27.6754     14.500   223.1168    20.8784     18.897
  145.8040   -15.2345   250.0031    27.7240     14.500   223.0999    20.9133     18.898
  145.8329   -15.1930   249.9899    27.7726     14.500   223.0829    20.9483     18.898
  145.8617   -15.1514   249.9766    27.8213     14.500   223.0659    20.9832     18.898
  145.8906   -15.1099   249.9634    27.8699     14.500   223.0488    21.0181     18.899
  145.9194   -15.0684   249.9501    27.9185     14.500   223.0318    21.0529     18.899
  145.9482   -15.0268   249.9368    27.9671     14.500   223.0147    21.0878     18.899
  145.9770   -14.9853   249.9236    28.0157     14.500   222.9976    21.1227     18.900
  146.0058   -14.9437   249.9103    28.0643     14.500   222.9805    21.1575     18.900
  146.0346   -14.9022   249.8969    28.1129     14.500   222.9634    21.1924     18.900
  146.0634   -14.8606   249.8836    28.1615     14.500   222.9462    21.2272     18.901
  146.0921   -14.8191   249.8703    28.2101     14.500   222.9290    21.2621     18.901
  146.1209   -14.7775   249.8569    28.2587     14.500   222.9118    21.2969     18.902
  146.1496   -14.7360   249.8436    28.3073     14.500   222.8946    21.3317     18.902
  146.1784   -14.6944   249.8302    28.3559     14.500   222.8773    21.3665     18.902
  146.2071   -14.6528   249.8168    28.4045     14.500   222.8601    21.4014     18.903
  146.2358   -14.6112   249.8034    28.4531     14.500   222.8428    21.4361     18.903
  146.2645   -14.5697   249.7900    28.5016     14.500   222.8255    21.4709     18.903
  146.2932   -14.5281   249.7766    28.5502     14.500   222.8081    21.5057     18.904
  146.3218   -14.4865   249.7632    28.5988     14.500   222.7908    21.5405     18.904
  146.3505   -14.4449   249.7497    28.6474     14.500   222.7734    21.5752     18.904
  146.3792   -14.4033   249.7363    28.6960     14.500   222.7560    21.6100     18.905
  146.4078   -14.3617   249.7228    28.7446     14.500   222.7386    21.6447     18.905
  146.4364   -14.3201   249.7093    28.7932     14.500   222.7211    21.6795     18.905
  146.4651   -14.2785   249.6959    28.8417     14.500   222.7036    21.7142     18.906
  146.4937   -14.2369   249.6823    28.8903     14.500   222.6862    21.7489     18.906
  146.5223   -14.1953   249.6688    28.9389     14.500   222.6686    21.7837     18.906
  146.5509   -14.1537   249.6553    28.9875     14.500   222.6511    21.8184     18.907
  146.5794   -14.1121   249.6418    29.0361     14.500   222.6336    21.8531     18.907
  146.6080   -14.0705   249.6282    29.0846     14.500   222.6160    21.8877     18.907
  146.6366   -14.0289   249.6146    29.1332     14.500   222.5984    21.9224     18.908
  146.6651   -13.9872   249.6011    29.1818     14.500   222.5808    21.9571     18.908
  146.6937   -13.9456   249.5875    29.2304     14.500   222.5631    21.9917     18.908
  146.7222   -13.9040   249.5739    29.2789     14.500   222.5454    22.0264     18.909
  146.7507   -13.8623   249.5602    29.3275     14.500   222.5278    22.0610     18.909
  146.7792   -13.8207   249.5466    29.3761     14.500   222.5100    22.0957     18.909
  146.8077   -13.7791   249.5330    29.4246     14.500   222.4923    22.1303     18.910
  146.8362   -13.7374   249.5193    29.4732     14.500   222.4745    22.1649     18.910
  146.8647   -13.6958   249.5056    29.5218     14.500   222.4568    22.1995     18.910
  146.8932   -13.6541   249.4920    29.5703     14.500   222.4390    22.2341     18.911
  146.9216   -13.6125   249.4783    29.6189     14.500   222.4211    22.2687     18.911
  146.9501   -13.5708   249.4646    29.6674     14.500   222.4033    22.3033     18.911
  146.9785   -13.5291   249.4508    29.7160     14.500   222.3854    22.3379     18.912
  147.0069   -13.4875   249.4371    29.7646     14.500   222.3675    22.3725     18.912
  147.0354   -13.4458   249.4233    29.8131     14.500   222.3496    22.4070     18.912
  147.0638   -13.4041   249.4096    29.8617     14.500   222.3317    22.4416     18.912
  147.0922   -13.3625   249.3958    29.9102     14.500   222.3137    22.4761     18.913
  147.1206   -13.3208   249.3820    29.9588     14.500   222.2958    22.5107     18.913
  147.1489   -13.2791   249.3682    30.0073     14.500   222.2777    22.5452     18.913
  147.1773   -13.2374   249.3544    30.0559     14.500   222.2597    22.5797     18.914
  147.2057   -13.1957   249.3406    30.1044     14.500   222.2417    22.6142     18.914
  147.2340   -13.1541   249.3267    30.1530     14.500   222.2236    22.6487     18.914
  147.2624   -13.1124   249.3129    30.2015     14.500   222.2055    22.6832     18.915
  147.2907   -13.0707   249.2990    30.2500     14.500   222.1874    22.7177     18.915
  147.3190   -13.0290   249.2851    30.2986     14.500   222.1693    22.7522     18.915
  147.3473   -12.9873   249.2712    30.3471     14.500   222.1511    22.7866     18.915
  147.3756   -12.9456   249.2573    30.3957     14.500   222.1329    22.8211     18.916
  147.4039   -12.9039   249.2434    30.4442     14.500   222.1147    22.8555     18.916
  147.4322   -12.8622   249.2295    30.4927     14.500   222.0965    22.8900     18.916
  147.4605   -12.8204   249.2155    30.5413     14.500   222.0782    22.9244     18.917
  147.4888   -12.7787   249.2016    30.5898     14.500   222.0599    22.9588     18.917
  147.5170   -12.7370   249.1876    30.6383     14.500   222.0416    22.9932     18.917
  147.5453   -12.6953   249.1736    30.6869     14.500   222.0233    23.0276     18.917
  147.5735   -12.6536   249.1596    30.7354     14.500   222.0050    23.0620     18.918
  147.6018   -12.6118   249.1456    30.7839     14.500   221.9866    23.0964     18.918
  147.6300   -12.5701   249.1315    30.8324     14.500   221.9682    23.1308     18.918
  147.6582   -12.5284   249.1175    30.8810     14.500   221.9498    23.1652     18.918
  147.6864   -12.4866   249.1034    30.9295     14.500   221.9313    23.1995     18.919
  147.7146   -12.4449   249.0893    30.9780     14.500   221.9129    23.2339     18.919
  147.7428   -12.4032   249.0752    31.0265     14.500   221.8944    23.2682     18.919
  147.7709   -12.3614   249.0611    31.0750     14.500   221.8759    23.3026     18.920
  147.7991   -12.3197   249.0470    31.1236     14.500   221.8574    23.3369     18.920
  147.8273   -12.2779   249.0329    31.1721     14.500   221.8388    23.3712     18.920
  147.8554   -12.2362   249.0187    31.2206     14.500   221.8202    23.4055     18.920
  147.8836   -12.1944   249.0046    31.2691     14.500   221.8016    23.4398     18.921
  147.9117   -12.1527   248.9904    31.3176     14.500   221.7830    23.4741     18.921
  147.9398   -12.1109   248.9762    31.3661     14.500   221.7644    23.5084     18.921
  147.9679   -12.0691   248.9620    31.4146     14.500   221.7457    23.5426     18.921
  147.9960   -12.0274   248.9478    31.4631     14.500   221.7270    23.5769     18.922
  148.0241   -11.9856   248.9336    31.5116     14.500   221.7083    23.6112     18.922
  148.0522   -11.9438   248.9193    31.5601     14.500   221.6895    23.6454     18.922
  148.0803   -11.9021   248.9050    31.6086     14.500   221.6708    23.6796     18.922
  148.1084   -11.8603   248.8908    31.6571     14.500   221.6520    23.7139     18.923
  148.1365   -11.8185   248.8765    31.7056     14.500   221.6332    23.7481     18.923
  148.1645   -11.7767   248.8622    31.7541     14.500   221.6143    23.7823     18.923
  148.1926   -11.7349   248.8478    31.8026     14.500   221.5955    23.8165     18.923
  148.2206   -11.6932   248.8335    31.8511     14.500   221.5766    23.8507     18.924
  148.2486   -11.6514   248.8191    31.8996     14.500   221.5577    23.8849     18.924
  148.2767   -11.6096   248.8048    31.9481     14.500   221.5388    23.9190     18.924
  148.3047   -11.5678   248.7904    31.9966     14.500   221.5198    23.9532     18.924
  148.3327   -11.5260   248.7760    32.0451     14.500   221.5008    23.9873     18.925
  148.3607   -11.4842   248.7616    32.0936     14.500   221.4818    24.0215     18.925
  148.3887   -11.4424   248.7472    32.1420     14.500   221.4628    24.0556     18.925
  148.4166   -11.4006   248.7327    32.1905     14.500   221.4438    24.0898     18.925
  148.4446   -11.3588   248.7183    32.2390     14.500   221.4247    24.1239     18.926
  148.4726   -11.3169   248.7038    32.2875     14.500   221.4056    24.1580     18.926
  148.5005   -11.2751   248.6893    32.3360     14.500   221.3865    24.1921     18.926
  148.5285   -11.2333   248.6748    32.3844     14.500   221.3673    24.2262     18.926
  148.5564   -11.1915   248.6603    32.4329     14.500   221.3482    24.2602     18.926
  148.5844   -11.1497   248.6457    32.4814     14.500   221.3290    24.2943     18.927
  148.6123   -11.1079   248.6312    32.5299     14.500   221.3098    24.3284     18.927
  148.6402   -11.0660   248.6166    32.5783     14.500   221.2905    24.3624     18.927
  148.6681   -11.0242   248.6020    32.6268     14.500   221.2713    24.3965     18.927
  148.6960   -10.9824   248.5874    32.6753     14.500   221.2520    24.4305     18.928
  148.7239   -10.9405   248.5728    32.7237     14.500   221.2327    24.4645     18.928
  148.7518   -10.8987   248.5582    32.7722     14.500   221.2133    24.4985     18.928
  148.7797   -10.8569   248.5435    32.8206     14.500   221.1940    24.5326     18.928
  148.8075   -10.8150   248.5289    32.8691     14.500   221.1746    24.5666     18.928
  148.8354   -10.7732   248.5142    32.9176     14.500   221.1552    24.6005     18.929
  148.8633   -10.7313   248.4995    32.9660     14.500   221.1358    24.6345     18.929
  148.8911   -10.6895   248.4848    33.0145     14.500   221.1163    24.6685     18.929
  148.9189   -10.6476   248.4701    33.0629     14.500   221.0968    24.7024     18.929
  148.9468   -10.6058   248.4553    33.1114     14.500   221.0773    24.7364     18.929
  148.9746   -10.5639   248.4406    33.1598     14.500   221.0578    24.7703     18.930
  149.0024   -10.5221   248.4258    33.2083     14.500   221.0382    24.8043     18.930
  149.0302   -10.4802   248.4110    33.2567     14.500   221.0187    24.8382     18.930
  149.0580   -10.4383   248.3962    33.3052     14.500   220.9990    24.8721     18.930
  149.0858   -10.3965   248.3814    33.3536     14.500   220.9794    24.9060     18.930
  149.1136   -10.3546   248.3666    33.4020     14.500   220.9598    24.9399     18.931
  149.1414   -10.3127   248.3517    33.4505     14.500   220.9401    24.9738     18.931
  149.1692   -10.2709   248.3368    33.4989     14.500   220.9204    25.0077     18.931
  149.1969   -10.2290   248.3219    33.5474     14.500   220.9007    25.0415     18.931
  149.2247   -10.1871   248.3070    33.5958     14.500   220.8809    25.0754     18.931
  149.2524   -10.1452   248.2921    33.6442     14.500   220.8611    25.1092     18.932
  149.2802   -10.1034   248.2772    33.6926     14.500   220.8414    25.1431     18.932
  149.3079   -10.0615   248.2622    33.7411     14.500   220.8215    25.1769     18.932
  149.3357   -10.0196   248.2473    33.7895     14.500   220.8017    25.2107     18.932
  149.3634    -9.9777   248.2323    33.8379     14.500   220.7818    25.2445     18.932
  149.3911    -9.9358   248.2173    33.8863     14.500   220.7619    25.2783     18.932
  149.4188    -9.8939   248.2023    33.9348     14.500   220.7420    25.3121     18.933
  149.4465    -9.8520   248.1872    33.9832     14.500   220.7220    25.3459     18.933
  149.4742    -9.8101   248.1722    34.0316     14.500   220.7021    25.3797     18.933
  149.5019    -9.7682   248.1571    34.0800     14.500   220.6821    25.4134     18.933
  149.5296    -9.7263   248.1420    34.1284     14.500   220.6621    25.4472     18.933
  149.5573    -9.6844   248.1269    34.1768     14.500   220.6420    25.4809     18.933
  149.5849    -9.6425   248.1118    34.2253     14.500   220.6219    25.5146     18.934
  149.6126    -9.6006   248.0966    34.2737     14.500   220.6018    25.5484     18.934
  149.6402    -9.5587   248.0815    34.3221     14.500   220.5817    25.5821     18.934
  149.6679    -9.5168   248.0663    34.3705     14.500   220.5616    25.6158     18.934
  149.6955    -9.4749   248.0511    34.4189     14.500   220.5414    25.6495     18.934
  149.7232    -9.4330   248.0359    34.4673     14.500   220.5212    25.6832     18.934
  149.7508    -9.3911   248.0207    34.5157     14.500   220.5010    25.7168     18.935
  149.7784    -9.3491   248.0054    34.5641     14.500   220.4807    25.7505     18.935
  149.8060    -9.3072   247.9902    34.6125     14.500   220.4605    25.7841     18.935
